núm_corre,año_ocu,día_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,día_sem_ocu,mupio_ocu,depto_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve
4417,2018,21,21,4,3,6,4,109,1,99,1,38,6,6,8,9,1,4,6,3,9999,99,2
4418,2018,21,12,3,2,6,4,109,1,99,1,23,3,3,5,9,1,2,169,9,9999,99,1
4419,2018,21,12,3,2,6,4,109,1,99,1,26,4,4,6,9,1,4,6,5,9999,99,1
4420,2018,21,5,1,1,6,4,109,1,99,1,29,4,4,6,9,1,4,1,5,9999,99,1
4421,2018,21,5,1,1,6,4,109,1,99,1,32,5,5,7,1,1,1,48,3,2014,5,1
4422,2018,21,11,2,1,6,4,111,1,99,1,31,5,5,7,1,1,12,30,1,9999,99,1
4423,2018,21,19,4,3,6,4,1106,11,99,1,40,7,7,9,9,1,4,67,5,9999,99,1
4424,2018,21,19,4,3,6,4,1106,11,99,9,999,16,12,18,9,9,3,69,4,9999,99,1
4425,2018,21,10,2,1,6,4,1205,12,99,1,17,2,2,4,9,2,12,999,99,9999,99,3
4426,2018,21,1,1,1,6,4,1601,16,99,9,999,16,12,18,9,9,6,999,2,9999,99,1
4427,2018,21,1,1,1,6,4,1601,16,99,2,999,16,12,18,9,9,4,999,99,9999,99,1
4428,2018,21,0,1,1,6,4,301,3,99,1,28,4,4,6,9,1,4,999,5,9999,99,4
4429,2018,22,2,1,1,6,5,101,1,8,9,999,16,12,18,9,9,99,999,99,9999,99,1
4430,2018,22,2,1,1,6,5,101,1,8,1,29,4,4,6,9,1,4,999,1,9999,99,1
4431,2018,22,5,1,1,6,5,109,1,99,2,36,6,6,8,1,1,1,52,4,2000,4,3
4432,2018,22,15,3,2,6,5,409,4,99,1,64,11,11,13,1,1,11,41,2,2004,4,1
4433,2018,22,15,3,2,6,5,409,4,99,1,23,3,3,5,1,1,4,76,4,2007,4,1
4434,2018,22,20,4,3,6,5,513,5,99,1,43,7,7,9,1,1,5,999,99,9999,99,1
4435,2018,22,20,4,3,6,5,513,5,99,1,17,2,2,4,1,2,4,999,99,9999,99,1
4436,2018,22,18,4,3,6,5,917,9,99,1,25,4,4,6,9,1,4,54,99,9999,99,4
4437,2018,22,0,1,1,6,5,101,1,8,1,27,4,4,6,1,1,3,999,99,9999,99,3
4438,2018,22,5,1,1,6,5,101,1,15,1,55,10,10,12,9,1,4,999,99,9999,99,4
4439,2018,23,3,1,1,6,6,101,1,11,1,23,3,3,5,9,1,2,8,4,9999,99,1
4440,2018,23,3,1,1,6,6,101,1,11,1,45,8,8,10,9,1,4,6,5,9999,99,1
4441,2018,23,11,2,1,6,6,110,1,99,1,35,6,6,8,9,1,6,26,2,9999,99,1
4442,2018,23,11,2,1,6,6,110,1,99,1,52,9,9,11,9,1,6,92,5,1999,3,1
4443,2018,23,11,2,1,6,6,110,1,99,1,61,11,11,13,9,1,2,69,4,2016,5,1
4444,2018,23,11,2,1,6,6,110,1,99,1,35,6,6,8,9,1,1,48,4,2006,4,1
4445,2018,23,11,2,1,6,6,110,1,99,1,61,11,11,13,9,1,3,31,4,9999,99,1
4446,2018,23,11,2,1,6,6,110,1,99,1,28,4,4,6,9,1,9,28,3,2003,4,1
4447,2018,23,13,3,2,6,6,1016,10,99,1,35,6,6,8,9,1,1,69,4,2010,5,2
4448,2018,23,16,3,2,6,6,203,2,99,1,18,2,2,4,2,1,4,67,3,9999,99,1
4449,2018,23,16,3,2,6,6,203,2,99,1,40,7,7,9,1,1,4,27,1,1990,3,1
4450,2018,23,10,2,1,6,6,1406,14,99,1,52,9,9,11,1,1,3,69,2,2013,5,1
4451,2018,23,10,2,1,6,6,1406,14,99,1,52,9,9,11,1,1,3,69,2,1987,2,1
4452,2018,23,17,3,2,6,6,1801,18,99,1,56,10,10,12,9,1,6,19,99,9999,99,1
4453,2018,23,17,3,2,6,6,1801,18,99,1,30,5,5,7,9,1,4,115,99,9999,99,1
4454,2018,23,19,4,3,6,6,2214,22,99,1,22,3,3,5,9,1,4,27,99,9999,99,4
4455,2018,23,19,4,3,6,6,2207,22,99,1,32,5,5,7,2,1,3,69,2,9999,99,3
4456,2018,23,20,4,3,6,6,104,1,99,1,42,7,7,9,9,1,1,27,9,2002,4,1
4457,2018,23,20,4,3,6,6,104,1,99,1,42,7,7,9,9,1,4,67,3,9999,99,1
4458,2018,24,7,2,1,6,7,101,1,7,1,19,2,2,4,9,1,9,999,99,9999,99,2
4459,2018,24,12,3,2,6,7,2101,21,99,1,32,5,5,7,9,1,4,27,5,9999,99,1
4460,2018,24,12,3,2,6,7,2101,21,99,2,22,3,3,5,9,1,2,27,9,2003,4,1
4461,2018,24,9,2,1,6,7,1911,19,99,1,34,5,5,7,9,1,12,69,14,9999,99,1
4462,2018,24,9,2,1,6,7,1911,19,99,2,17,2,2,4,9,2,4,999,99,9999,99,1
4463,2018,24,14,3,2,6,7,1301,13,99,2,47,8,8,10,9,1,2,69,99,9999,99,1
4464,2018,24,14,3,2,6,7,1301,13,99,1,22,3,3,5,9,1,4,999,99,9999,99,1
4465,2018,24,8,2,1,6,7,901,9,99,1,44,7,7,9,9,1,3,69,4,9999,99,1
4466,2018,24,8,2,1,6,7,901,9,99,1,24,3,3,5,9,1,4,999,4,9999,99,1
4467,2018,24,20,4,3,6,7,101,1,7,1,25,4,4,6,9,1,4,999,99,9999,99,1
4468,2018,24,20,4,3,6,7,101,1,7,1,42,7,7,9,9,1,1,999,99,9999,99,1
4469,2018,24,10,2,1,6,7,1222,12,99,9,999,16,12,18,9,9,12,49,2,1993,3,1
4470,2018,24,10,2,1,6,7,1222,12,99,9,999,16,12,18,9,9,5,26,1,1992,3,1
4471,2018,24,19,4,3,6,7,117,1,99,1,21,3,3,5,9,1,4,999,3,9999,99,1
4472,2018,24,19,4,3,6,7,117,1,99,1,21,3,3,5,9,1,6,999,99,9999,99,1
4473,2018,24,11,2,1,6,7,601,6,99,1,57,10,10,12,9,1,2,44,99,9999,99,1
4474,2018,24,11,2,1,6,7,601,6,99,1,17,2,2,4,9,2,4,67,99,9999,99,1
4475,2018,24,6,2,1,6,7,113,1,99,1,28,4,4,6,9,1,4,999,99,9999,99,2
4476,2018,24,20,4,3,6,7,2002,20,99,1,20,3,3,5,9,1,3,48,99,9999,99,3
4477,2018,24,1,1,1,6,7,505,5,99,9,999,16,12,18,9,9,99,999,99,9999,99,1
4478,2018,24,1,1,1,6,7,505,5,99,1,999,16,12,18,9,1,4,64,99,9999,99,1
4479,2018,24,2,1,1,6,7,101,1,18,1,30,5,5,7,9,1,4,999,99,9999,99,2
4480,2018,25,17,3,2,6,1,301,3,99,1,22,3,3,5,9,1,4,43,2,2017,5,6
4481,2018,26,1,1,1,6,2,112,1,99,1,25,4,4,6,9,1,4,2,2,2018,5,1
4482,2018,26,1,1,1,6,2,112,1,99,1,24,3,3,5,9,1,4,32,1,9999,99,1
4483,2018,26,14,3,2,6,2,101,1,13,1,40,7,7,9,9,1,1,48,2,2011,5,1
4484,2018,26,14,3,2,6,2,101,1,13,1,21,3,3,5,9,1,4,32,6,9999,99,1
4485,2018,26,8,2,1,6,2,101,1,12,2,42,7,7,9,9,1,9,52,2,2005,4,1
4486,2018,26,8,2,1,6,2,101,1,12,1,24,3,3,5,9,1,4,67,5,9999,99,1
4487,2018,26,8,2,1,6,2,505,5,99,1,65,12,11,14,9,1,9,56,4,2008,4,1
4488,2018,26,8,2,1,6,2,505,5,99,1,15,2,2,4,9,2,4,999,99,9999,99,1
4489,2018,26,11,2,1,6,2,601,6,99,1,56,10,10,12,9,1,4,32,1,2010,5,1
4490,2018,26,11,2,1,6,2,601,6,99,1,24,3,3,5,9,1,4,6,3,2014,5,1
4491,2018,26,14,3,2,6,2,203,2,99,1,51,9,9,11,9,1,9,999,2,9999,99,1
4492,2018,26,14,3,2,6,2,203,2,99,1,50,9,9,11,9,1,9,999,2,9999,99,1
4493,2018,26,16,3,2,6,2,1805,18,99,1,35,6,6,8,9,1,2,41,5,9999,99,1
4494,2018,26,16,3,2,6,2,1805,18,99,1,32,5,5,7,9,1,4,27,3,9999,99,1
4495,2018,26,18,4,3,6,2,101,1,1,1,52,9,9,11,9,1,11,10,2,9999,99,1
4496,2018,26,18,4,3,6,2,101,1,1,1,999,16,12,18,9,1,4,32,4,9999,99,1
4497,2018,26,19,4,3,6,2,101,1,6,9,999,16,12,18,9,9,12,999,99,9999,99,1
4498,2018,26,19,4,3,6,2,101,1,6,1,26,4,4,6,9,1,4,999,99,9999,99,1
4499,2018,26,21,4,3,6,2,101,1,7,1,20,3,3,5,9,1,4,999,2,9999,99,6
4500,2018,26,21,4,3,6,2,511,5,99,9,999,16,12,18,9,9,4,999,99,9999,99,1
4501,2018,26,21,4,3,6,2,511,5,99,1,35,6,6,8,9,1,4,999,99,9999,99,1
4502,2018,26,23,4,3,6,2,1301,13,99,1,26,4,4,6,9,1,4,6,5,9999,99,1
4503,2018,26,23,4,3,6,2,1301,13,99,9,999,16,12,18,9,9,6,999,99,9999,99,1
4504,2018,26,4,1,1,6,2,101,1,6,1,34,5,5,7,9,1,4,999,99,9999,99,1
4505,2018,26,4,1,1,6,2,101,1,6,1,23,3,3,5,9,1,5,17,99,9999,99,1
4506,2018,27,18,4,3,6,3,2201,22,99,9,999,16,12,18,9,9,9,69,2,9999,99,1
4507,2018,27,18,4,3,6,3,2201,22,99,1,20,3,3,5,9,1,4,18,1,9999,99,1
4508,2018,27,9,2,1,6,3,501,5,99,1,27,4,4,6,9,1,3,31,3,9999,99,1
4509,2018,27,9,2,1,6,3,501,5,99,1,999,16,12,18,9,1,4,6,3,2016,5,1
4510,2018,28,9,2,1,6,4,1805,18,99,1,53,9,9,11,9,1,3,69,9,9999,99,1
4511,2018,28,9,2,1,6,4,1805,18,99,1,75,14,11,16,9,1,3,31,9,9999,99,1
4512,2018,28,14,3,2,6,4,1801,18,99,9,999,16,12,18,9,9,99,67,8,9999,99,1
4513,2018,28,14,3,2,6,4,1801,18,99,1,15,2,2,4,9,2,4,67,5,9999,99,1
4514,2018,28,23,4,3,6,4,1420,14,99,1,24,3,3,5,9,1,3,48,2,9999,99,1
4515,2018,28,23,4,3,6,4,1420,14,99,1,20,3,3,5,9,1,4,6,5,9999,99,1
4516,2018,28,18,4,3,6,4,101,1,1,1,55,10,10,12,9,1,4,32,1,9999,99,1
4517,2018,28,18,4,3,6,4,101,1,1,1,20,3,3,5,9,1,1,73,4,2005,4,1
4518,2018,28,9,2,1,6,4,101,1,15,1,40,7,7,9,9,1,4,27,5,2016,5,1
4519,2018,28,9,2,1,6,4,101,1,15,1,25,4,4,6,9,1,4,3,5,2018,5,1
4520,2018,28,0,1,1,6,4,109,1,99,2,28,4,4,6,9,1,1,52,4,2003,4,1
4521,2018,28,0,1,1,6,4,109,1,99,1,28,4,4,6,9,1,4,67,2,9999,99,1
4522,2018,28,20,4,3,6,4,2001,20,99,9,999,16,12,18,9,9,99,999,99,9999,99,1
4523,2018,28,20,4,3,6,4,2001,20,99,1,40,7,7,9,9,1,4,999,99,9999,99,1
4524,2018,29,20,4,3,6,5,101,1,8,1,38,6,6,8,1,1,1,10,10,2018,5,1
4525,2018,29,20,4,3,6,5,101,1,8,1,29,4,4,6,1,1,4,76,5,2016,5,1
4526,2018,29,21,4,3,6,5,101,1,17,1,32,5,5,7,1,1,4,6,5,2016,5,2
4527,2018,29,3,1,1,6,5,101,1,11,1,40,7,7,9,9,1,4,6,5,9999,99,2
4528,2018,29,6,2,1,6,5,101,1,11,1,28,4,4,6,1,1,5,31,1,2008,4,1
4529,2018,29,6,2,1,6,5,101,1,11,1,34,5,5,7,9,1,4,76,5,2011,5,1
4530,2018,29,3,1,1,6,5,109,1,99,9,999,16,12,18,9,9,5,999,99,9999,99,1
4531,2018,29,3,1,1,6,5,109,1,99,1,35,6,6,8,9,1,4,999,2,9999,99,1
4532,2018,29,12,3,2,6,5,110,1,99,1,26,4,4,6,9,1,4,168,5,9999,99,2
4533,2018,29,22,4,3,6,5,117,1,99,1,25,4,4,6,1,1,4,32,5,9999,99,4
4534,2018,29,16,3,2,6,5,501,5,99,1,60,11,11,13,1,1,2,48,4,2005,4,1
4535,2018,29,16,3,2,6,5,501,5,99,1,35,6,6,8,1,1,4,20,3,2011,5,1
4536,2018,29,2,1,1,6,5,508,5,99,1,26,4,4,6,2,1,2,69,9,1998,3,1
4537,2018,29,2,1,1,6,5,508,5,99,1,35,6,6,8,1,1,6,30,11,2001,4,1
4538,2018,29,17,3,2,6,5,501,5,99,1,999,16,12,18,1,9,4,999,99,9999,99,4
4539,2018,29,14,3,2,6,5,1319,13,99,1,40,7,7,9,9,1,2,27,4,2003,4,7
4540,2018,29,13,3,2,6,5,1601,16,99,1,24,3,3,5,1,1,11,69,2,1992,3,2
4541,2018,29,5,1,1,6,5,409,4,99,1,21,3,3,5,1,1,1,28,4,2010,5,1
4542,2018,29,5,1,1,6,5,409,4,99,1,35,6,6,8,1,1,9,50,2,2006,4,1
4543,2018,30,17,3,2,6,6,101,1,9,1,32,5,5,7,1,1,1,69,2,9999,99,1
4544,2018,30,17,3,2,6,6,101,1,9,1,29,4,4,6,1,1,4,67,1,2016,5,1
4545,2018,30,1,1,1,6,6,101,1,11,1,24,3,3,5,1,1,1,69,4,9999,99,1
4546,2018,30,1,1,1,6,6,101,1,11,1,22,3,3,5,2,1,4,168,4,9999,99,1
4547,2018,30,5,1,1,6,6,101,1,7,1,30,5,5,7,9,1,4,6,3,9999,99,1
4548,2018,30,5,1,1,6,6,101,1,7,1,44,7,7,9,1,1,2,69,1,9999,99,1
4549,2018,30,13,3,2,6,6,109,1,99,1,25,4,4,6,9,1,4,67,5,2018,5,1
4550,2018,30,13,3,2,6,6,109,1,99,1,24,3,3,5,9,1,1,52,5,2004,4,1
4551,2018,30,22,4,3,6,6,117,1,99,2,45,8,8,10,2,1,1,27,3,2011,5,1
4552,2018,30,22,4,3,6,6,117,1,99,1,49,8,8,10,9,1,4,32,4,2015,5,1
4553,2018,30,20,4,3,6,6,117,1,99,9,999,16,12,18,9,9,1,41,4,9999,99,2
4554,2018,30,0,1,1,6,6,2217,22,99,1,40,7,7,9,1,1,1,27,6,9999,99,1
4555,2018,30,0,1,1,6,6,2217,22,99,1,999,16,12,18,9,9,5,30,2,9999,99,1
4556,2018,30,18,4,3,6,6,2205,22,99,1,39,6,6,8,9,1,3,69,9,9999,99,1
4557,2018,30,18,4,3,6,6,2205,22,99,1,25,4,4,6,9,1,4,67,1,9999,99,1
4558,2018,30,22,4,3,6,6,2001,20,99,1,28,4,4,6,9,1,4,63,5,9999,99,4
4559,2018,30,16,3,2,6,6,1604,16,99,1,35,6,6,8,9,1,5,31,2,9999,99,1
4560,2018,30,16,3,2,6,6,1604,16,99,2,32,5,5,7,1,1,4,6,4,9999,99,1
4561,2018,30,2,1,1,6,6,1602,16,99,9,999,16,12,18,9,9,3,999,2,9999,99,1
4562,2018,30,2,1,1,6,6,1602,16,99,1,34,5,5,7,9,1,4,999,1,9999,99,1
4563,2018,1,8,2,1,6,5,101,1,9,1,36,6,6,8,1,1,4,27,5,9999,99,5
4564,2018,1,17,3,2,6,5,101,1,13,2,25,4,4,6,9,1,1,48,4,2013,5,5
4565,2018,1,8,2,1,6,5,511,5,99,1,47,8,8,10,9,1,3,52,4,1991,3,5
4566,2018,1,20,4,3,6,5,1002,10,99,9,999,16,12,18,9,9,2,48,5,2005,4,5
4567,2018,1,18,4,3,6,5,1212,12,99,1,38,6,6,8,9,1,14,6,1,9999,99,5
4568,2018,1,9,2,1,6,5,1601,16,99,1,23,3,3,5,9,1,4,6,5,9999,99,5
4569,2018,2,2,1,1,6,6,101,1,9,9,999,16,12,18,9,9,4,77,2,2016,5,5
4570,2018,2,23,4,3,6,6,101,1,3,1,26,4,4,6,9,1,1,56,4,2004,4,5
4571,2018,2,18,4,3,6,6,2102,21,99,1,20,3,3,5,9,1,4,32,1,9999,99,5
4572,2018,2,18,4,3,6,6,1910,19,99,1,44,7,7,9,9,1,5,26,3,2015,5,5
4573,2018,2,21,4,3,6,6,1902,19,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
4574,2018,2,17,3,2,6,6,1216,12,99,1,29,4,4,6,9,1,4,27,4,9999,99,5
4575,2018,2,0,1,1,6,6,1207,12,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
4576,2018,2,19,4,3,6,6,1230,12,99,9,999,16,12,18,9,9,4,999,5,9999,99,5
4577,2018,3,19,4,3,6,7,2202,22,99,9,999,16,12,18,9,9,99,999,5,9999,99,5
4578,2018,3,5,1,1,6,7,1901,19,99,9,999,16,12,18,9,9,99,999,5,9999,99,5
4579,2018,3,18,4,3,6,7,1101,11,99,1,32,5,5,7,2,1,4,27,2,2005,4,5
4580,2018,3,8,2,1,6,7,1101,11,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
4581,2018,3,15,3,2,6,7,203,2,99,1,15,2,2,4,9,2,4,27,5,9999,99,5
4582,2018,3,14,3,2,6,7,1417,14,99,1,19,2,2,4,1,1,3,69,4,1989,2,5
4583,2018,4,12,3,2,6,1,101,1,9,1,34,5,5,7,1,1,1,28,2,2016,5,5
4584,2018,4,10,2,1,6,1,101,1,13,1,26,4,4,6,1,1,1,28,2,2017,5,5
4585,2018,4,13,3,2,6,1,101,1,5,1,25,4,4,6,1,1,4,100,1,2018,5,5
4586,2018,4,8,2,1,6,1,109,1,99,2,42,7,7,9,1,1,1,28,5,9999,99,5
4587,2018,4,23,4,3,6,1,112,1,99,1,50,9,9,11,2,1,1,52,5,2002,4,5
4588,2018,4,20,4,3,6,1,109,1,99,9,999,16,12,18,9,9,4,999,5,9999,99,5
4589,2018,4,14,3,2,6,1,101,1,19,1,63,11,11,13,9,1,4,6,3,2012,5,5
4590,2018,4,0,1,1,6,1,1016,10,99,1,55,10,10,12,2,1,4,6,1,2015,5,5
4591,2018,4,10,2,1,6,1,316,3,99,1,60,11,11,13,1,1,3,69,99,1981,2,5
4592,2018,5,9,2,1,6,2,101,1,3,9,999,16,12,18,9,9,1,999,4,9999,99,5
4593,2018,5,7,2,1,6,2,113,1,99,9,999,16,12,18,9,9,1,999,2,9999,99,5
4594,2018,5,14,3,2,6,2,1101,11,99,1,37,6,6,8,1,1,3,69,3,1986,2,5
4595,2018,5,22,4,3,6,2,1312,13,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
4596,2018,5,17,3,2,6,2,1805,18,99,1,44,7,7,9,1,1,5,17,2,9999,99,5
4597,2018,5,22,4,3,6,2,1801,18,99,1,33,5,5,7,1,1,1,999,6,2001,4,5
4598,2018,5,17,3,2,6,2,1419,14,99,1,19,2,2,4,1,1,4,76,5,9999,99,5
4599,2018,6,13,3,2,6,3,101,1,9,1,36,6,6,8,1,1,2,56,4,2015,5,5
4600,2018,6,9,2,1,6,3,117,1,99,1,31,5,5,7,1,1,12,7,1,1989,2,5
4601,2018,6,19,4,3,6,3,117,1,99,1,29,4,4,6,1,1,12,30,1,9999,99,5
4602,2018,6,14,3,2,6,3,904,9,99,2,34,5,5,7,1,1,3,10,6,1997,3,5
4603,2018,6,7,2,1,6,3,1804,18,99,1,35,6,6,8,1,1,6,999,2,9999,99,5
4604,2018,7,6,2,1,6,4,101,1,3,1,18,2,2,4,1,1,4,67,1,2016,5,5
4605,2018,7,16,3,2,6,4,101,1,13,1,24,3,3,5,1,1,12,30,2,1994,3,5
4606,2018,7,19,4,3,6,4,107,1,99,1,18,2,2,4,9,1,4,64,1,9999,99,5
4607,2018,7,15,3,2,6,4,109,1,99,1,23,3,3,5,9,1,4,6,1,2012,5,5
4608,2018,7,16,3,2,6,4,1228,12,99,1,25,4,4,6,9,1,3,69,4,2006,4,5
4609,2018,7,22,4,3,6,4,401,4,99,1,999,16,12,18,9,9,99,999,99,9999,99,5
4610,2018,8,20,4,3,6,5,2001,20,99,9,999,16,12,18,9,9,3,999,99,9999,99,5
4611,2018,8,17,3,2,6,5,719,7,99,1,17,2,2,4,9,2,9,28,4,2003,4,5
4612,2018,8,20,4,3,6,5,101,1,12,9,999,16,12,18,9,9,99,999,99,9999,99,5
4613,2018,8,20,4,3,6,5,101,1,11,9,999,16,12,18,9,9,99,999,99,9999,99,5
4614,2018,8,21,4,3,6,5,501,5,99,1,25,4,4,6,2,1,1,999,99,9999,99,5
4615,2018,8,18,4,3,6,5,801,8,99,1,23,3,3,5,2,1,1,69,99,9999,99,5
4616,2018,8,20,4,3,6,5,106,1,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
4617,2018,8,20,4,3,6,5,101,1,11,9,999,16,12,18,9,9,99,999,99,9999,99,5
4618,2018,8,6,2,1,6,5,1703,17,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
4619,2018,9,14,3,2,6,6,101,1,15,1,80,15,11,17,1,1,1,28,99,9999,99,5
4620,2018,9,15,3,2,6,6,106,1,99,9,999,16,12,18,9,9,1,52,2,9999,99,5
4621,2018,9,5,1,1,6,6,2001,20,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
4622,2018,9,13,3,2,6,6,2001,20,99,9,999,16,12,18,9,9,4,999,99,9999,99,5
4623,2018,10,10,2,1,6,7,504,5,99,1,21,3,3,5,1,1,4,6,1,2015,5,5
4624,2018,10,1,1,1,6,7,401,4,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
4625,2018,10,22,4,3,6,7,112,1,99,1,19,2,2,4,1,1,4,64,6,2018,5,5
4626,2018,10,15,3,2,6,7,1903,19,99,9,999,16,12,18,9,9,6,999,99,9999,99,5
4627,2018,10,21,4,3,6,7,1021,10,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
4628,2018,11,18,4,3,6,1,1604,16,99,1,46,8,8,10,2,1,3,69,9,9999,99,5
4629,2018,11,22,4,3,6,1,2001,20,99,9,999,16,12,18,9,9,9,999,4,9999,99,5
4630,2018,11,6,2,1,6,1,102,1,99,9,999,16,12,18,9,9,5,999,99,9999,99,5
4631,2018,12,7,2,1,6,2,102,1,99,1,68,12,11,14,1,1,12,999,99,9999,99,5
4632,2018,12,18,4,3,6,2,1711,17,99,1,38,6,6,8,2,1,1,999,99,9999,99,5
4633,2018,12,11,2,1,6,2,1410,14,99,1,15,2,2,4,1,2,4,76,99,9999,99,5
4634,2018,12,17,3,2,6,2,1801,18,99,1,45,8,8,10,1,1,3,69,99,9999,99,5
4635,2018,12,18,4,3,6,2,101,1,10,9,999,16,12,18,9,9,99,999,99,9999,99,5
4636,2018,12,18,4,3,6,2,101,1,7,9,999,16,12,18,9,9,12,999,99,9999,99,5
4637,2018,13,16,3,2,6,3,207,2,99,1,41,7,7,9,1,1,4,999,99,9999,99,5
4638,2018,13,7,2,1,6,3,109,1,99,1,38,6,6,8,1,1,4,6,5,9999,99,5
4639,2018,13,17,3,2,6,3,1001,10,99,1,30,5,5,7,1,1,14,6,1,9999,99,5
4640,2018,13,14,3,2,6,3,901,9,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
4641,2018,13,1,1,1,6,3,1420,14,99,9,999,16,12,18,9,9,5,999,99,9999,99,5
4642,2018,13,10,2,1,6,3,403,4,99,1,24,3,3,5,1,1,12,30,99,9999,99,5
4643,2018,14,18,4,3,6,4,101,1,3,1,38,6,6,8,1,1,4,27,5,9999,99,5
4644,2018,14,12,3,2,6,4,117,1,99,2,19,2,2,4,1,1,2,48,4,9999,99,5
4645,2018,14,8,2,1,6,4,101,1,12,1,35,6,6,8,1,1,10,28,2,9999,99,5
4646,2018,14,8,2,1,6,4,101,1,7,1,33,5,5,7,1,1,4,18,1,9999,99,5
4647,2018,14,20,4,3,6,4,602,6,99,1,21,3,3,5,1,1,9,69,3,9999,99,5
4648,2018,14,22,4,3,6,4,1402,14,99,1,39,6,6,8,1,1,1,48,2,9999,99,5
4649,2018,14,3,1,1,6,4,501,5,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
4650,2018,15,23,4,3,6,5,110,1,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
4651,2018,16,0,1,1,6,6,101,1,8,9,999,16,12,18,9,9,99,999,99,9999,99,5
4652,2018,16,10,2,1,6,6,101,1,18,9,999,16,12,18,9,9,99,999,99,9999,99,5
4653,2018,16,23,4,3,6,6,111,1,99,1,27,4,4,6,2,1,1,69,6,2002,4,5
4654,2018,16,21,4,3,6,6,117,1,99,1,30,5,5,7,2,1,3,69,4,1994,3,5
4655,2018,16,8,2,1,6,6,1903,19,99,1,40,7,7,9,1,1,5,28,2,2016,5,5
4656,2018,16,7,2,1,6,6,508,5,99,1,45,8,8,10,1,1,12,19,99,2001,4,5
4657,2018,16,6,2,1,6,6,901,9,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
4658,2018,16,23,4,3,6,6,1601,16,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
4659,2018,17,0,1,1,6,7,101,1,7,9,999,16,12,18,9,9,1,999,4,9999,99,5
4660,2018,17,2,1,1,6,7,1229,12,99,1,19,2,2,4,2,1,4,76,1,9999,99,5
4661,2018,18,22,4,3,6,1,101,1,12,9,999,16,12,18,9,9,99,999,99,9999,99,5
4662,2018,18,20,4,3,6,1,109,1,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
4663,2018,18,7,2,1,6,1,111,1,99,9,999,16,12,18,9,9,1,999,99,9999,99,5
4664,2018,18,13,3,2,6,1,109,1,99,1,30,5,5,7,1,1,11,52,2,2007,4,5
4665,2018,18,7,2,1,6,1,117,1,99,9,999,16,12,18,9,9,1,999,99,9999,99,5
4666,2018,18,20,4,3,6,1,2208,22,99,1,18,2,2,4,9,1,14,999,99,9999,99,5
4667,2018,18,22,4,3,6,1,2107,21,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
4668,2018,18,13,3,2,6,1,501,5,99,1,35,6,6,8,1,1,4,6,3,2014,5,5
4669,2018,18,0,1,1,6,1,602,6,99,1,32,5,5,7,1,1,2,69,1,2003,4,5
4670,2018,18,4,1,1,6,1,1615,16,99,1,999,16,12,18,9,9,5,26,8,9999,99,5
4671,2018,18,11,2,1,6,1,113,1,99,1,35,6,6,8,1,1,12,69,99,1995,3,5
4672,2018,18,12,3,2,6,1,314,3,99,1,52,9,9,11,1,1,3,14,10,1983,2,5
4673,2018,19,19,4,3,6,2,101,1,9,1,42,7,7,9,9,1,5,31,2,2016,5,5
4674,2018,19,3,1,1,6,2,101,1,7,9,999,16,12,18,9,9,4,999,1,9999,99,5
4675,2018,19,8,2,1,6,2,101,1,19,1,43,7,7,9,1,1,12,30,1,1995,3,5
4676,2018,19,14,3,2,6,2,2011,20,99,1,32,5,5,7,1,1,4,999,5,9999,99,5
4677,2018,20,16,3,2,6,3,117,1,99,1,19,2,2,4,1,1,4,67,1,9999,99,5
4678,2018,20,21,4,3,6,3,1327,13,99,1,35,6,6,8,1,1,4,27,9,9999,99,5
4679,2018,20,6,2,1,6,3,1801,18,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
4680,2018,21,20,4,3,6,4,109,1,99,1,44,7,7,9,1,1,4,3,4,2010,5,5
4681,2018,21,20,4,3,6,4,1804,18,99,1,27,4,4,6,2,1,18,999,5,9999,99,5
4682,2018,22,6,2,1,6,5,101,1,21,9,999,16,12,18,9,9,1,999,99,9999,99,5
4683,2018,22,6,2,1,6,5,117,1,99,2,30,5,5,7,9,1,1,52,5,2008,4,5
4684,2018,22,16,3,2,6,5,509,5,99,1,999,16,12,18,9,9,4,6,1,9999,99,5
4685,2018,22,20,4,3,6,5,2009,20,99,9,999,16,12,18,9,9,3,999,99,9999,99,5
