﻿núm_corre,año_ocu,día_ocu,hora_ocu,g_hora_5,mes_ocu,día_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,g_hora
2640,2023,21,13,Tarde,Marzo,Martes,Escuintla,Siquinalá,Ignorado,Mujer,22,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,3
2641,2023,21,13,Tarde,Marzo,Martes,Escuintla,Siquinalá,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Ignorado,Azul,Ignorado,Ignorado,Colisión,3
2642,2023,21,17,Tarde,Marzo,Martes,Santa Rosa,Taxisco,Ignorado,Hombre,30,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Suzuki,Negro,Ignorado,Ignorado,Colisión,3
2643,2023,21,17,Tarde,Marzo,Martes,Santa Rosa,Taxisco,Ignorado,Hombre,34,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Italika,Azul,Ignorado,Ignorado,Colisión,3
2644,2023,21,17,Tarde,Marzo,Martes,Suchitepéquez,Chicacao,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Pick up,Toyota,Azul,1998,1990-1999,Colisión,3
2645,2023,21,17,Tarde,Marzo,Martes,Suchitepéquez,Chicacao,Ignorado,Hombre,37,35-39,35-39,35 - 39,Ignorado,Mayor,Pick up,Toyota,Gris,2019,2010-2019,Colisión,3
2646,2023,22,7,Mañana,Marzo,Miércoles,Guatemala,Mixco,4,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Haojue,Rojo,2020,2020-2029,Colisión,2
2647,2023,22,7,Mañana,Marzo,Miércoles,Guatemala,Mixco,4,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Mazda,Ignorado,Ignorado,Ignorado,Colisión,2
2648,2023,22,12,Tarde,Marzo,Miércoles,Guatemala,Mixco,4,Hombre,38,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Italika,Negro,2022,2020-2029,Colisión,3
2649,2023,22,12,Tarde,Marzo,Miércoles,Guatemala,Mixco,4,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Camioneta,Honda,Beige,Ignorado,Ignorado,Colisión,3
2650,2023,22,6,Mañana,Marzo,Miércoles,San Marcos,La Blanca,Ignorado,Hombre,28,25-29,25-29,25 - 29,Ignorado,Mayor,Tractor,John Deere,Verde,Ignorado,Ignorado,Colisión,2
2651,2023,22,6,Mañana,Marzo,Miércoles,San Marcos,La Blanca,Ignorado,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Ignorado,Negro,Ignorado,Ignorado,Colisión,2
2652,2023,22,10,Mañana,Marzo,Miércoles,Quetzaltenango,Colomba,Ignorado,Hombre,28,25-29,25-29,25 - 29,Ignorado,Mayor,Cuatrimoto,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
2653,2023,22,10,Mañana,Marzo,Miércoles,Quetzaltenango,Colomba,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Cabezal,Ignorado,Verde,Ignorado,Ignorado,Colisión,2
2654,2023,22,14,Tarde,Marzo,Miércoles,Quetzaltenango,San Carlos Sija,Ignorado,Hombre,42,40-44,40-44,40 - 44,Ignorado,Mayor,Cabezal,Freightliner,Blanco,2001,2000-2009,Colisión,3
2655,2023,22,14,Tarde,Marzo,Miércoles,Quetzaltenango,San Carlos Sija,Ignorado,Hombre,44,40-44,40-44,40 - 44,Ignorado,Mayor,Automóvil,Honda,Azul,2007,2000-2009,Colisión,3
2656,2023,22,18,Noche,Marzo,Miércoles,Suchitepéquez,Río Bravo,Ignorado,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Automóvil,Mazda,Gris,Ignorado,Ignorado,Colisión,4
2657,2023,22,18,Noche,Marzo,Miércoles,Suchitepéquez,Río Bravo,Ignorado,Hombre,53,50-54,50-54,50 - 54,Ignorado,Mayor,Motocicleta,Mazda,Negro,Ignorado,Ignorado,Colisión,4
2658,2023,22,16,Tarde,Marzo,Miércoles,Guatemala,Guatemala,6,Mujer,21,20-24,20-24,20 - 24,Ignorado,Mayor,Automóvil,Mazda,Verde,1999,1990-1999,Colisión,3
2659,2023,22,16,Tarde,Marzo,Miércoles,Guatemala,Guatemala,6,Hombre,31,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Mazda,Azul,2022,2020-2029,Colisión,3
2660,2023,22,20,Noche,Marzo,Miércoles,Guatemala,San José Pinula,10,Mujer,26,25-29,25-29,25 - 29,Ignorado,Mayor,Automóvil,Kia,Gris,2009,2000-2009,Colisión,4
2661,2023,22,20,Noche,Marzo,Miércoles,Guatemala,San José Pinula,10,Hombre,40,40-44,40-44,40 - 44,Ignorado,Mayor,Motocicleta,Yamaha,Corinto,2011,2010-2019,Colisión,4
2662,2023,22,21,Noche,Marzo,Miércoles,Guatemala,Guatemala,9,Mujer,23,20-24,20-24,20 - 24,Ignorado,Mayor,Automóvil,Scion,Negro,2011,2010-2019,Colisión,4
2663,2023,22,21,Noche,Marzo,Miércoles,Guatemala,Guatemala,9,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Haojue,Azul,2022,2020-2029,Colisión,4
2664,2023,22,18,Noche,Marzo,Miércoles,Guatemala,Guatemala,12,Hombre,35,35-39,35-39,35 - 39,Ignorado,Mayor,Automóvil,Chevrolet,Rojo,1976,1970-1979,Colisión,4
2665,2023,22,18,Noche,Marzo,Miércoles,Guatemala,Guatemala,12,Hombre,38,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Suzuki,Azul,2020,2020-2029,Colisión,4
2666,2023,23,16,Tarde,Marzo,Jueves,Guatemala,Guatemala,3,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Automóvil,Suzuki,Negro,2009,2000-2009,Colisión,3
2667,2023,23,16,Tarde,Marzo,Jueves,Guatemala,Guatemala,3,Hombre,40,40-44,40-44,40 - 44,Ignorado,Mayor,Motocicleta,TVS Apache,Blanco,2021,2020-2029,Colisión,3
2668,2023,23,20,Noche,Marzo,Jueves,Guatemala,Guatemala,10,Hombre,31,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Suzuki,Negro,2019,2010-2019,Colisión,4
2669,2023,23,20,Noche,Marzo,Jueves,Guatemala,Guatemala,10,Mujer,80,80 y más,60 y más,80 o m?s,Ignorado,Mayor,Camioneta,Hyundai,Rojo,2018,2010-2019,Colisión,4
2670,2023,23,0,Mañana,Marzo,Jueves,Guatemala,Guatemala,12,Hombre,42,40-44,40-44,40 - 44,Ignorado,Mayor,Cabezal,Freightliner,Blanco,Ignorado,Ignorado,Colisión,1
2671,2023,23,0,Mañana,Marzo,Jueves,Guatemala,Guatemala,12,Hombre,29,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Bajaj,Gris,Ignorado,Ignorado,Colisión,1
2672,2023,23,20,Noche,Marzo,Jueves,Retalhuleu,San Andrés Villa Seca,Ignorado,Hombre,26,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Suzuki,Azul,Ignorado,Ignorado,Derrape,4
2673,2023,23,13,Tarde,Marzo,Jueves,Huehuetenango,Chiantla,1,Hombre,27,25-29,25-29,25 - 29,Ignorado,Mayor,Camioneta,Toyota,Gris,2009,2000-2009,Colisión,3
2674,2023,23,13,Tarde,Marzo,Jueves,Huehuetenango,Chiantla,1,Mujer,33,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Honda,Negro,Ignorado,Ignorado,Colisión,3
2675,2023,23,19,Noche,Marzo,Jueves,Alta Verapaz,Panzós,Ignorado,Hombre,38,35-39,35-39,35 - 39,Ignorado,Mayor,Camión,Hino,Blanco,1999,1990-1999,Colisión,4
2676,2023,23,19,Noche,Marzo,Jueves,Alta Verapaz,Panzós,Ignorado,Hombre,26,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Italika,Negro,Ignorado,Ignorado,Colisión,4
2677,2023,23,1,Mañana,Marzo,Jueves,Alta Verapaz,Cobán,12,Hombre,28,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Movesa,Negro,Ignorado,Ignorado,Derrape,1
2678,2023,23,11,Mañana,Marzo,Jueves,Izabal,Puerto Barrios,Ignorado,Hombre,47,45-49,45-49,45 - 49,Ignorado,Mayor,Cabezal,Freightliner,Ignorado,Ignorado,Ignorado,Colisión,2
2679,2023,23,11,Mañana,Marzo,Jueves,Izabal,Puerto Barrios,Ignorado,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Camión,Foton,Ignorado,2021,2020-2029,Colisión,2
2680,2023,23,22,Noche,Marzo,Jueves,Chimaltenango,Chimaltenango,2,Mujer,26,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Honda,Negro,2022,2020-2029,Colisión,4
2681,2023,23,22,Noche,Marzo,Jueves,Chimaltenango,Chimaltenango,2,Mujer,33,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Honda,Negro,2019,2010-2019,Colisión,4
2682,2023,23,22,Noche,Marzo,Jueves,Guatemala,Mixco,7,Hombre,34,30-34,30-34,30 - 34,Ignorado,Mayor,Automóvil,Toyota,Negro,2002,2000-2009,Derrape,4
2683,2023,24,15,Tarde,Marzo,Viernes,Guatemala,Guatemala,6,Mujer,30,30-34,30-34,30 - 34,Ignorado,Mayor,Automóvil,Nissan,Rojo,2021,2020-2029,Colisión,3
2684,2023,24,15,Tarde,Marzo,Viernes,Guatemala,Guatemala,6,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,TVS Apache,Rojo,2021,2020-2029,Colisión,3
2685,2023,24,22,Noche,Marzo,Viernes,Guatemala,Fraijanes,Ignorado,Hombre,26,25-29,25-29,25 - 29,Ignorado,Mayor,Pick up,Toyota,Corinto,1993,1990-1999,Colisión,4
2686,2023,24,22,Noche,Marzo,Viernes,Guatemala,Fraijanes,Ignorado,Hombre,18,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,Bajaj,Negro,2016,2010-2019,Colisión,4
2687,2023,24,16,Tarde,Marzo,Viernes,Guatemala,Guatemala,7,Mujer,31,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,3
2688,2023,24,16,Tarde,Marzo,Viernes,Guatemala,Villa Nueva,Ignorado,Hombre,31,30-34,30-34,30 - 34,Ignorado,Mayor,Bus urbano,Internacional,Ignorado,Ignorado,Ignorado,Colisión,3
2689,2023,24,16,Tarde,Marzo,Viernes,Guatemala,Villa Nueva,Ignorado,Hombre,44,40-44,40-44,40 - 44,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,3
2690,2023,24,11,Mañana,Marzo,Viernes,Guatemala,Villa Canales,Ignorado,Hombre,20,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
2691,2023,24,16,Tarde,Marzo,Viernes,Guatemala,Mixco,3,Hombre,26,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Yamaha,Blanco,Ignorado,Ignorado,Colisión,3
2692,2023,24,16,Tarde,Marzo,Viernes,Guatemala,Mixco,3,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Automóvil,Mitsubishi,Ignorado,Ignorado,Ignorado,Colisión,3
2693,2023,24,6,Mañana,Marzo,Viernes,Jutiapa,Santa Catarina Mita,Ignorado,Hombre,30,30-34,30-34,30 - 34,Ignorado,Mayor,Camión,Ignorado,Ignorado,Ignorado,Ignorado,Choque,2
2694,2023,24,19,Noche,Marzo,Viernes,Jalapa,Jalapa,2,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Freedom,Ignorado,Ignorado,Ignorado,Colisión,4
2695,2023,24,19,Noche,Marzo,Viernes,Jalapa,Jalapa,2,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
2696,2023,24,6,Mañana,Marzo,Viernes,Escuintla,San José,Ignorado,Hombre,31,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Yamaha,Azul,2022,2020-2029,Choque,2
2697,2023,24,2,Mañana,Marzo,Viernes,Escuintla,Masagua,Ignorado,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Italika,Ignorado,2021,2020-2029,Choque,1
2698,2023,24,13,Tarde,Marzo,Viernes,Santa Rosa,Barberena,Ignorado,Hombre,34,30-34,30-34,30 - 34,Ignorado,Mayor,Bus urbano,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,3
2699,2023,24,13,Tarde,Marzo,Viernes,Santa Rosa,Barberena,Ignorado,Mujer,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Pick up,Mitsubishi,Gris,Ignorado,Ignorado,Colisión,3
2700,2023,24,9,Mañana,Marzo,Viernes,Suchitepéquez,San Bernardino,Ignorado,Hombre,66,65-69,60 y más,65 - 69,Ignorado,Mayor,Camión,Isuzu,Blanco,Ignorado,Ignorado,Colisión,2
2701,2023,24,9,Mañana,Marzo,Viernes,Suchitepéquez,San Bernardino,Ignorado,Hombre,26,25-29,25-29,25 - 29,Ignorado,Mayor,Automóvil,Mitsubishi,Blanco,Ignorado,Ignorado,Colisión,2
2702,2023,24,1,Mañana,Marzo,Viernes,Alta Verapaz,San Pedro Carchá,Ignorado,Hombre,49,45-49,45-49,45 - 49,Ignorado,Mayor,Automóvil,Toyota,Verde,Ignorado,Ignorado,Colisión,1
2703,2023,24,1,Mañana,Marzo,Viernes,Alta Verapaz,San Pedro Carchá,Ignorado,Hombre,29,25-29,25-29,25 - 29,Ignorado,Mayor,Camioneta,BMW,Gris,Ignorado,Ignorado,Colisión,1
2704,2023,24,7,Mañana,Marzo,Viernes,Alta Verapaz,Santa Cruz Verapaz,Ignorado,Hombre,49,45-49,45-49,45 - 49,Ignorado,Mayor,Camión,Isuzu,Ignorado,2021,2020-2029,Colisión,2
2705,2023,24,7,Mañana,Marzo,Viernes,Alta Verapaz,Santa Cruz Verapaz,Ignorado,Hombre,26,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Italika,Rojo,Ignorado,Ignorado,Colisión,2
2706,2023,24,23,Noche,Marzo,Viernes,Izabal,Puerto Barrios,Ignorado,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Suzuki,Rojo,Ignorado,Ignorado,Colisión,4
2707,2023,24,23,Noche,Marzo,Viernes,Izabal,Puerto Barrios,Ignorado,Mujer,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Freedom,Negro,Ignorado,Ignorado,Colisión,4
2708,2023,24,22,Noche,Marzo,Viernes,Chimaltenango,Chimaltenango,Ignorado,Hombre,20,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Honda,Rojo,Ignorado,Ignorado,Colisión,4
2709,2023,24,19,Noche,Marzo,Viernes,Sacatepéquez,San Bartolomé Milpas Altas,Ignorado,Hombre,17,15-19,15-19,15 - 19,Ignorado,Menor,Motocicleta,Italika,Blanco,2022,2020-2029,Choque,4
2710,2023,25,1,Mañana,Marzo,Sábado,Guatemala,San Pedro Ayampuc,Ignorado,Hombre,39,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Italika,Azul,2020,2020-2029,Derrape,1
2711,2023,25,2,Mañana,Marzo,Sábado,Guatemala,San José del Golfo,Ignorado,Hombre,37,35-39,35-39,35 - 39,Ignorado,Mayor,Microbús,Honda,Gris,2007,2000-2009,Colisión,1
2712,2023,25,2,Mañana,Marzo,Sábado,Guatemala,San José del Golfo,Ignorado,Hombre,26,25-29,25-29,25 - 29,Ignorado,Mayor,Automóvil,Honda,Corinto,1993,1990-1999,Colisión,1
2713,2023,25,18,Noche,Marzo,Sábado,Guatemala,Santa Catarina Pinula,Ignorado,Hombre,55,55-59,55-59,55 - 59,Ignorado,Mayor,Bus urbano,FAW Jiabao,Amarillo,2006,2000-2009,Colisión,4
2714,2023,25,18,Noche,Marzo,Sábado,Guatemala,Santa Catarina Pinula,Ignorado,Mujer,43,40-44,40-44,40 - 44,Ignorado,Mayor,Camioneta,Renault,Gris,2020,2020-2029,Colisión,4
2715,2023,25,18,Noche,Marzo,Sábado,Guatemala,Amatitlán,Ignorado,Hombre,30,30-34,30-34,30 - 34,Ignorado,Mayor,Automóvil,Mazda,Gris,Ignorado,Ignorado,Vuelco,4
2716,2023,25,23,Noche,Marzo,Sábado,Guatemala,Amatitlán,Ignorado,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Honda,Ignorado,Ignorado,Ignorado,Colisión,4
2717,2023,25,23,Noche,Marzo,Sábado,Guatemala,Amatitlán,Ignorado,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,TVS Apache,Rojo,Ignorado,Ignorado,Colisión,4
2718,2023,25,5,Mañana,Marzo,Sábado,Guatemala,Villa Nueva,Ignorado,Hombre,48,45-49,45-49,45 - 49,Ignorado,Mayor,Motocicleta,Ignorado,Negro,Ignorado,Ignorado,Derrape,1
2719,2023,25,18,Noche,Marzo,Sábado,Guatemala,Mixco,8,Hombre,48,45-49,45-49,45 - 49,Ignorado,Mayor,Automóvil,Toyota,Gris,2021,2020-2029,Colisión,4
2720,2023,25,18,Noche,Marzo,Sábado,Guatemala,Mixco,8,Hombre,21,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Sanyang,Negro,2020,2020-2029,Colisión,4
2721,2023,25,14,Tarde,Marzo,Sábado,Jalapa,Jalapa,Ignorado,Mujer,35,35-39,35-39,35 - 39,Ignorado,Mayor,Camioneta,Toyota,Celeste,Ignorado,Ignorado,Colisión,3
2722,2023,25,15,Tarde,Marzo,Sábado,Chiquimula,Olopa,Ignorado,Hombre,36,35-39,35-39,35 - 39,Ignorado,Mayor,Pick up,Ignorado,Ignorado,Ignorado,Ignorado,Choque,3
2723,2023,25,23,Noche,Marzo,Sábado,Zacapa,Zacapa,Ignorado,Hombre,43,40-44,40-44,40 - 44,Ignorado,Mayor,Pick up,Toyota,Verde,1995,1990-1999,Colisión,4
2724,2023,25,23,Noche,Marzo,Sábado,Zacapa,Zacapa,Ignorado,Mujer,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Italika,Rojo,Ignorado,Ignorado,Colisión,4
2725,2023,25,16,Tarde,Marzo,Sábado,Escuintla,Escuintla,Ignorado,Hombre,40,40-44,40-44,40 - 44,Ignorado,Mayor,Pick up,Toyota,Blanco,1988,1980-1989,Colisión,3
2726,2023,25,16,Tarde,Marzo,Sábado,Escuintla,Escuintla,Ignorado,Hombre,42,40-44,40-44,40 - 44,Ignorado,Mayor,Camión,Hino,Blanco,2016,2010-2019,Colisión,3
2727,2023,25,16,Tarde,Marzo,Sábado,Escuintla,Escuintla,Ignorado,Hombre,46,45-49,45-49,45 - 49,Ignorado,Mayor,Cabezal,Freightliner,Rojo,1997,1990-1999,Colisión,3
2728,2023,25,19,Noche,Marzo,Sábado,Escuintla,Escuintla,Ignorado,Hombre,39,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Bajaj,Gris,Ignorado,Ignorado,Colisión,4
2729,2023,25,19,Noche,Marzo,Sábado,Escuintla,Escuintla,Ignorado,Hombre,21,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Italika,Negro,Ignorado,Ignorado,Colisión,4
2730,2023,25,21,Noche,Marzo,Sábado,Escuintla,Palín,Ignorado,Hombre,29,25-29,25-29,25 - 29,Ignorado,Mayor,Panel,Suzuki,Blanco,2007,2000-2009,Colisión,4
2731,2023,25,21,Noche,Marzo,Sábado,Escuintla,Palín,Ignorado,Mujer,49,45-49,45-49,45 - 49,Ignorado,Mayor,Camioneta,Toyota,Gris,2011,2010-2019,Colisión,4
2732,2023,25,21,Noche,Marzo,Sábado,Escuintla,Palín,Ignorado,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,TVS Apache,Negro,2017,2010-2019,Colisión,4
2733,2023,25,18,Noche,Marzo,Sábado,Escuintla,Escuintla,Ignorado,Hombre,27,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Haojue,Azul,Ignorado,Ignorado,Colisión,4
2734,2023,25,18,Noche,Marzo,Sábado,Escuintla,Escuintla,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Camioneta,Suzuki,Negro,1998,1990-1999,Colisión,4
2735,2023,25,21,Noche,Marzo,Sábado,Santa Rosa,Chiquimulilla,Ignorado,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Pick up,Mazda,Gris,Ignorado,Ignorado,Colisión,4
2736,2023,25,21,Noche,Marzo,Sábado,Santa Rosa,Chiquimulilla,Ignorado,Hombre,42,40-44,40-44,40 - 44,Ignorado,Mayor,Motocicleta,Ignorado,Rojo,Ignorado,Ignorado,Colisión,4
2737,2023,25,22,Noche,Marzo,Sábado,Suchitepéquez,Cuyotenango,Ignorado,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Honda,Azul,Ignorado,Ignorado,Colisión,4
2738,2023,25,22,Noche,Marzo,Sábado,Suchitepéquez,Cuyotenango,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
2739,2023,25,22,Noche,Marzo,Sábado,Suchitepéquez,San José La Máquina,Ignorado,Hombre,19,15-19,15-19,15 - 19,Ignorado,Mayor,Camioneta,Isuzu,Gris,1997,1990-1999,Colisión,4
2740,2023,25,22,Noche,Marzo,Sábado,Suchitepéquez,San José La Máquina,Ignorado,Hombre,62,60-64,60 y más,60 - 64,Ignorado,Mayor,Motocicleta,Yamaha,Negro,2021,2020-2029,Colisión,4
2741,2023,25,17,Tarde,Marzo,Sábado,Retalhuleu,Retalhuleu,1,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Suzuki,Azul,Ignorado,Ignorado,Derrape,3
2742,2023,25,22,Noche,Marzo,Sábado,Baja Verapaz,Purulhá,Ignorado,Hombre,39,35-39,35-39,35 - 39,Ignorado,Mayor,Pick up,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
2743,2023,25,22,Noche,Marzo,Sábado,Baja Verapaz,Purulhá,Ignorado,Hombre,28,25-29,25-29,25 - 29,Ignorado,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
2744,2023,25,9,Mañana,Marzo,Sábado,El Progreso,San Agustín Acasaguastlán,Ignorado,Hombre,54,50-54,50-54,50 - 54,Ignorado,Mayor,Motocicleta,Suzuki,Negro,Ignorado,Ignorado,Colisión,2
2745,2023,25,9,Mañana,Marzo,Sábado,El Progreso,San Agustín Acasaguastlán,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Cabezal,Freightliner,Ignorado,Ignorado,Ignorado,Colisión,2
2746,2023,25,11,Mañana,Marzo,Sábado,El Progreso,San Antonio la Paz,Ignorado,Hombre,39,35-39,35-39,35 - 39,Ignorado,Mayor,Camioneta,Nissan,Gris,Ignorado,Ignorado,Vuelco,2
2747,2023,25,21,Noche,Marzo,Sábado,Izabal,Morales,Ignorado,Hombre,40,40-44,40-44,40 - 44,Ignorado,Mayor,Motocicleta,Suzuki,Rojo,Ignorado,Ignorado,Colisión,4
2748,2023,25,21,Noche,Marzo,Sábado,Izabal,Morales,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Camioneta,Ignorado,Corinto,Ignorado,Ignorado,Colisión,4
2749,2023,25,3,Mañana,Marzo,Sábado,Izabal,Puerto Barrios,Ignorado,Mujer,34,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Haojue,Negro,Ignorado,Ignorado,Derrape,1
2750,2023,25,21,Noche,Marzo,Sábado,Sololá,Sololá,Ignorado,Hombre,17,15-19,15-19,15 - 19,Ignorado,Menor,Motocicleta,Bajaj,Rojo,Ignorado,Ignorado,Derrape,4
2751,2023,25,4,Mañana,Marzo,Sábado,Sacatepéquez,Ciudad Vieja,Ignorado,Hombre,38,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Ignorado,Azul,Ignorado,Ignorado,Derrape,1
2752,2023,26,23,Noche,Marzo,Domingo,Guatemala,Guatemala,3,Hombre,33,30-34,30-34,30 - 34,Ignorado,Mayor,Automóvil,Honda,Celeste,1990,1990-1999,Colisión,4
2753,2023,26,23,Noche,Marzo,Domingo,Guatemala,Guatemala,3,Hombre,44,40-44,40-44,40 - 44,Ignorado,Mayor,Motocicleta,Otros,Rojo,2018,2010-2019,Colisión,4
2754,2023,26,3,Mañana,Marzo,Domingo,Guatemala,Guatemala,11,Hombre,28,25-29,25-29,25 - 29,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
2755,2023,26,4,Mañana,Marzo,Domingo,Guatemala,Guatemala,7,Hombre,28,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
2756,2023,26,22,Noche,Marzo,Domingo,Guatemala,Villa Canales,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
2757,2023,26,17,Tarde,Marzo,Domingo,Guatemala,Mixco,4,Hombre,36,35-39,35-39,35 - 39,Ignorado,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,3
2758,2023,26,17,Tarde,Marzo,Domingo,Guatemala,Mixco,4,Hombre,18,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,Italika,Azul,2017,2010-2019,Colisión,3
2759,2023,26,15,Tarde,Marzo,Domingo,Guatemala,Mixco,11,Hombre,67,65-69,60 y más,65 - 69,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,3
2760,2023,26,16,Tarde,Marzo,Domingo,Jutiapa,El Progreso,Ignorado,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Bus urbano,Freightliner,Amarillo,2003,2000-2009,Colisión,3
2761,2023,26,16,Tarde,Marzo,Domingo,Jutiapa,El Progreso,Ignorado,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Italika,Azul,Ignorado,Ignorado,Colisión,3
2762,2023,26,23,Noche,Marzo,Domingo,Jalapa,Monjas,Ignorado,Hombre,20,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Bajaj,Blanco,Ignorado,Ignorado,Choque,4
2763,2023,26,12,Tarde,Marzo,Domingo,Chiquimula,Chiquimula,Ignorado,Hombre,40,40-44,40-44,40 - 44,Ignorado,Mayor,Automóvil,Toyota,Beige,Ignorado,Ignorado,Choque,3
2764,2023,26,18,Noche,Marzo,Domingo,Chiquimula,Jocotán,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Pick up,Toyota,Azul,Ignorado,Ignorado,Embarrancó,4
