núm_corre,año_ocu,día_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,día_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,mayor_menor,color_veh,modelo_veh,g_modelo_veh,tipo_eve,fall_les,tipo_veh,marca_veh,int_o_noint
8741,2019,12,10,2,1,10,6,15,1503,99,2,36,6,6,8,1,99,2018,5,5,2,4,27,1
8742,2019,12,20,4,3,10,6,15,1502,99,2,24,3,3,5,1,3,2013,5,5,2,4,54,1
8743,2019,12,19,4,3,10,6,1,117,99,1,60,11,11,13,1,99,2013,5,5,1,1,999,2
8744,2019,12,23,4,3,10,6,1,101,7,1,25,4,4,6,1,99,2013,5,5,1,1,999,2
8745,2019,12,12,3,2,10,6,1,101,10,2,35,6,6,8,1,3,2012,5,5,2,2,41,1
8746,2019,12,19,4,3,10,6,1,101,16,2,43,7,7,9,1,2,2012,5,5,2,1,16,1
8747,2019,12,20,4,3,10,6,1,103,99,1,42,7,7,9,1,6,9999,99,5,2,1,69,1
8748,2019,12,21,4,3,10,6,1,101,7,1,59,10,10,12,1,4,9999,99,5,2,1,48,1
8749,2019,13,7,2,1,10,7,1,101,3,1,22,3,3,5,1,2,9999,99,5,2,1,41,1
8750,2019,13,20,4,3,10,7,1,101,9,1,50,9,9,11,1,99,9999,99,5,1,1,999,2
8751,2019,13,13,3,2,10,7,1,115,99,2,8,1,1,2,2,5,9999,99,5,2,4,76,1
8752,2019,13,13,3,2,10,7,1,115,99,2,1,1,1,1,2,5,9999,99,5,2,4,76,1
8753,2019,13,17,3,2,10,7,1,110,99,1,22,3,3,5,1,99,9999,99,5,2,4,999,1
8754,2019,13,22,4,3,10,7,6,602,99,2,15,2,2,4,2,9,2013,5,5,2,1,28,1
8755,2019,13,22,4,3,10,7,6,602,99,2,1,1,1,1,2,9,2013,5,5,2,1,28,1
8756,2019,13,12,3,2,10,7,16,1613,99,1,4,1,1,1,2,2,1995,3,5,2,1,27,1
8757,2019,13,0,1,1,10,7,18,1803,99,1,22,3,3,5,1,99,9999,99,5,1,99,999,2
8758,2019,14,5,1,1,10,1,1,101,6,2,13,1,1,3,2,7,2017,5,5,2,4,27,1
8759,2019,14,15,3,2,10,1,1,101,12,1,35,6,6,8,1,4,9999,99,5,2,2,28,2
8760,2019,14,15,3,2,10,1,1,101,12,1,13,1,1,3,2,2,9999,99,5,2,3,56,2
8761,2019,14,10,2,1,10,1,8,807,99,1,36,6,6,8,1,5,9999,99,5,1,4,999,2
8762,2019,14,23,4,3,10,1,18,1803,99,1,60,11,11,13,1,4,9999,99,5,2,4,67,1
8763,2019,14,0,1,1,10,1,14,1416,99,1,84,15,11,17,1,2,9999,99,5,2,9,999,1
8764,2019,14,18,4,3,10,1,4,406,99,1,5,1,1,2,2,4,9999,99,5,1,1,48,2
8765,2019,15,8,2,1,10,2,1,101,12,1,28,4,4,6,1,9,9999,99,5,2,1,69,1
8766,2019,15,8,2,1,10,2,6,605,99,1,13,1,1,3,2,5,9999,99,5,2,4,6,1
8767,2019,15,23,4,3,10,2,1,101,25,1,36,6,6,8,1,1,9999,99,5,2,4,6,1
8768,2019,15,15,3,2,10,2,17,1709,99,2,16,2,2,4,2,2,9999,99,5,2,3,69,1
8769,2019,15,15,3,2,10,2,17,1709,99,2,15,2,2,4,2,2,9999,99,5,2,3,69,1
8770,2019,15,13,3,2,10,2,9,901,99,1,26,4,4,6,1,1,9999,99,5,1,12,999,2
8771,2019,15,18,4,3,10,2,11,1109,99,1,20,3,3,5,1,1,9999,99,5,2,12,999,1
8772,2019,15,18,4,3,10,2,11,1109,99,1,36,6,6,8,1,1,9999,99,5,2,12,999,1
8773,2019,15,6,2,1,10,2,3,309,99,1,21,3,3,5,1,1,9999,99,5,2,12,999,1
8774,2019,16,18,4,3,10,3,11,1107,99,2,26,4,4,6,1,5,2015,5,5,2,4,77,1
8775,2019,16,17,3,2,10,3,11,1107,99,1,19,2,2,4,1,6,2018,5,5,2,4,3,1
8776,2019,16,12,3,2,10,3,1,108,99,1,10,1,1,3,2,99,9999,99,5,2,4,999,1
8777,2019,17,1,1,1,10,4,1,117,99,1,999,16,12,18,1,99,9999,99,5,1,99,999,2
8778,2019,17,17,3,2,10,4,1,115,99,1,14,1,1,3,2,99,9999,99,5,2,9,69,1
8779,2019,17,9,2,1,10,4,1,108,99,1,70,13,11,15,1,5,9999,99,5,1,4,6,2
8780,2019,17,22,4,3,10,4,1,115,99,1,41,7,7,9,1,2,9999,99,5,2,4,190,1
8781,2019,17,21,4,3,10,4,6,613,99,1,80,15,11,17,1,99,9999,99,5,1,1,999,2
8782,2019,18,12,3,2,10,5,4,416,99,1,12,1,1,3,2,1,9999,99,5,2,4,76,1
8783,2019,18,12,3,2,10,5,1,115,99,2,82,15,11,17,1,7,1999,3,5,2,12,30,1
8784,2019,18,12,3,2,10,5,5,511,99,2,3,1,1,1,2,1,9999,99,5,2,4,64,1
8785,2019,18,18,4,3,10,5,11,1107,99,2,28,4,4,6,1,99,9999,99,5,2,1,999,1
8786,2019,18,21,4,3,10,5,14,1401,99,2,1,1,1,1,2,99,9999,99,5,2,1,999,1
8787,2019,19,2,1,1,10,6,1,116,99,1,30,5,5,7,1,99,9999,99,5,2,99,999,1
8788,2019,19,2,1,1,10,6,1,116,99,1,29,4,4,6,1,99,9999,99,5,2,99,999,1
8789,2019,19,16,3,2,10,6,21,2105,99,2,17,2,2,4,2,99,9999,99,5,2,1,999,1
8790,2019,19,6,2,1,10,6,17,1712,99,1,36,6,6,8,1,99,9999,99,5,1,99,999,2
8791,2019,19,6,2,1,10,6,1,101,6,1,35,6,6,8,1,99,9999,99,5,1,99,999,2
8792,2019,19,7,2,1,10,6,8,805,99,2,17,2,2,4,2,99,9999,99,5,2,12,999,1
8793,2019,19,10,2,1,10,6,4,413,99,1,4,1,1,1,2,99,9999,99,5,2,4,999,1
8794,2019,20,20,4,3,10,7,1,101,6,1,24,3,3,5,1,5,2014,5,5,2,1,27,1
8795,2019,20,12,3,2,10,7,1,101,7,1,10,1,1,3,2,5,9999,99,5,2,4,6,1
8796,2019,20,9,2,1,10,7,13,1301,99,1,49,8,8,10,1,99,9999,99,5,1,12,17,2
8797,2019,21,13,3,2,10,1,1,115,99,1,23,3,3,5,1,2,9999,99,5,2,2,52,1
8798,2019,21,19,4,3,10,1,1,101,1,1,53,9,9,11,1,4,9999,99,5,2,2,31,1
8799,2019,21,13,3,2,10,1,1,110,99,2,16,2,2,4,2,99,2017,5,5,2,4,27,1
8800,2019,21,13,3,2,10,1,1,110,99,2,46,8,8,10,1,99,2017,5,5,2,4,27,1
8801,2019,21,15,3,2,10,1,1,114,99,2,33,5,5,7,1,99,9999,99,5,2,1,69,1
8802,2019,21,23,4,3,10,1,1,101,6,2,68,12,11,14,1,2,1998,3,5,2,1,10,1
8803,2019,22,23,4,3,10,2,1,101,4,2,80,15,11,17,1,2,1985,2,5,2,1,27,1
8804,2019,22,14,3,2,10,2,4,413,99,1,21,3,3,5,1,99,9999,99,5,2,4,999,1
8805,2019,22,15,3,2,10,2,4,401,99,1,12,1,1,3,2,99,9999,99,5,2,1,999,1
8806,2019,22,12,3,2,10,2,16,1604,99,1,12,1,1,3,2,99,9999,99,5,2,1,69,1
8807,2019,23,20,4,3,10,3,16,1604,99,2,17,2,2,4,2,99,9999,99,5,2,3,73,1
8808,2019,23,20,4,3,10,3,16,1604,99,1,20,3,3,5,1,99,9999,99,5,2,3,73,1
8809,2019,24,7,2,1,10,4,1,101,12,1,24,3,3,5,1,99,9999,99,5,2,4,999,1
8810,2019,24,10,2,1,10,4,1,115,99,2,20,3,3,5,1,2,9999,99,5,2,4,168,1
8811,2019,24,10,2,1,10,4,1,115,99,2,1,1,1,1,2,2,9999,99,5,2,4,168,1
8812,2019,24,11,2,1,10,4,11,1101,99,1,4,1,1,1,2,99,9999,99,5,2,2,69,1
8813,2019,24,18,4,3,10,4,17,1703,99,2,999,16,12,18,1,2,9999,99,5,1,2,28,2
8814,2019,25,2,1,1,10,5,1,101,7,1,36,6,6,8,1,5,9999,99,5,1,1,90,2
8815,2019,25,2,1,1,10,5,1,101,7,1,40,7,7,9,1,5,9999,99,5,2,1,90,1
8816,2019,25,17,3,2,10,5,1,115,99,2,2,1,1,1,2,2,9999,99,5,2,5,41,1
8817,2019,25,5,1,1,10,5,1,108,99,1,25,4,4,6,1,99,9999,99,5,2,99,999,1
8818,2019,25,18,4,3,10,5,1,110,99,2,20,3,3,5,1,9,9999,99,5,2,1,999,1
8819,2019,25,19,4,3,10,5,10,1020,99,1,50,9,9,11,1,99,9999,99,5,1,99,999,2
8820,2019,25,15,3,2,10,5,8,802,99,1,999,16,12,18,1,9,9999,99,5,2,3,69,1
8821,2019,25,15,3,2,10,5,8,802,99,2,38,6,6,8,1,9,9999,99,5,2,3,69,1
8822,2019,25,15,3,2,10,5,8,802,99,2,6,1,1,2,2,9,9999,99,5,2,3,69,1
8823,2019,25,13,3,2,10,5,17,1703,99,1,4,1,1,1,2,2,9999,99,5,2,3,69,1
8824,2019,26,4,1,1,10,6,1,101,6,1,27,4,4,6,1,99,9999,99,5,2,99,999,1
8825,2019,26,16,3,2,10,6,5,510,99,2,26,4,4,6,1,99,9999,99,5,2,4,999,1
8826,2019,26,21,4,3,10,6,9,920,99,1,43,7,7,9,1,99,9999,99,5,1,99,999,2
8827,2019,26,21,4,3,10,6,2,201,99,1,999,16,12,18,1,99,9999,99,5,2,5,999,1
8828,2019,26,21,4,3,10,6,2,201,99,2,39,6,6,8,1,99,9999,99,5,2,5,999,1
8829,2019,26,16,3,2,10,6,2,201,99,1,52,9,9,11,1,99,9999,99,5,2,4,999,1
8830,2019,26,21,4,3,10,6,17,1712,99,1,55,10,10,12,1,99,9999,99,5,1,99,999,2
8831,2019,26,19,4,3,10,6,4,401,99,1,28,4,4,6,1,99,9999,99,5,1,99,999,2
8832,2019,26,21,4,3,10,6,3,301,99,1,35,6,6,8,1,5,9999,99,5,2,1,48,1
8833,2019,27,0,1,1,10,7,1,101,6,2,19,2,2,4,1,99,2012,5,5,2,4,56,1
8834,2019,27,19,4,3,10,7,17,1703,99,2,57,10,10,12,1,5,9999,99,5,2,3,999,1
8835,2019,27,0,1,1,10,7,1,114,99,1,23,3,3,5,1,99,9999,99,5,1,1,999,2
8836,2019,27,7,2,1,10,7,1,115,99,9,28,4,4,6,1,99,9999,99,5,1,1,999,2
8837,2019,28,0,1,1,10,1,1,101,13,1,35,6,6,8,1,99,9999,99,5,2,99,999,1
8838,2019,28,8,2,1,10,1,1,115,99,1,43,7,7,9,1,99,9999,99,5,1,99,999,2
8839,2019,28,20,4,3,10,1,1,108,99,1,44,7,7,9,1,4,9999,99,5,2,1,69,1
8840,2019,28,0,1,1,10,1,5,501,99,1,35,6,6,8,1,99,9999,99,5,2,99,999,1
8841,2019,28,19,4,3,10,1,18,1803,99,1,53,9,9,11,1,99,9999,99,5,1,4,999,2
8842,2019,29,14,3,2,10,2,1,101,4,1,77,14,11,16,1,5,2018,5,5,2,4,6,1
8843,2019,29,18,4,3,10,2,1,101,6,2,25,4,4,6,1,5,2008,4,5,2,14,999,1
8844,2019,29,17,3,2,10,2,1,103,99,1,18,2,2,4,1,6,9999,99,5,2,12,30,1
8845,2019,29,6,2,1,10,2,1,101,12,1,31,5,5,7,1,99,9999,99,5,2,5,999,1
8846,2019,29,20,4,3,10,2,16,1608,99,1,12,1,1,3,2,1,9999,99,5,2,14,6,1
8847,2019,30,1,1,1,10,3,1,110,99,2,70,13,11,15,1,3,9999,99,5,2,1,69,1
8848,2019,30,17,3,2,10,3,18,1804,99,1,14,1,1,3,2,2,9999,99,5,2,5,26,1
8849,2019,30,16,3,2,10,3,1,108,99,1,15,2,2,4,2,5,9999,99,5,2,4,67,1
8850,2019,31,12,3,2,10,4,1,101,17,1,52,9,9,11,1,2,9999,99,5,2,1,52,1
8851,2019,31,18,4,3,10,4,1,113,99,1,65,12,11,14,1,99,9999,99,5,1,1,999,2
8852,2019,31,6,2,1,10,4,1,115,99,1,18,2,2,4,1,99,9999,99,5,2,5,999,1
8853,2019,31,21,4,3,10,4,10,1004,99,1,59,10,10,12,1,99,9999,99,5,1,1,999,2
8854,2019,31,17,3,2,10,4,3,301,99,1,55,10,10,12,1,7,9999,99,5,1,12,30,2
8855,2019,1,22,4,3,11,5,1,101,18,1,28,4,4,6,1,5,9999,99,1,1,4,6,2
8856,2019,1,3,1,1,11,5,1,114,99,1,20,3,3,5,1,3,2011,5,6,2,4,67,1
8857,2019,1,4,1,1,11,5,1,108,99,1,22,3,3,5,1,5,2018,5,1,1,4,999,2
8858,2019,1,2,1,1,11,5,22,2201,99,1,21,3,3,5,1,99,2006,4,1,2,4,6,1
8859,2019,1,2,1,1,11,5,22,2201,99,1,35,6,6,8,1,1,2007,4,1,2,4,6,1
8860,2019,1,2,1,1,11,5,22,2201,99,1,18,2,2,4,1,1,2007,4,1,2,4,6,1
8861,2019,1,4,1,1,11,5,21,2101,99,1,26,4,4,6,1,5,9999,99,3,1,4,67,2
8862,2019,1,19,4,3,11,5,19,1906,99,1,999,16,12,18,1,1,9999,99,1,1,4,18,2
8863,2019,1,9,2,1,11,5,5,501,99,1,30,5,5,7,1,1,2012,5,1,2,4,20,1
8864,2019,1,23,4,3,11,5,5,502,99,1,37,6,6,8,1,1,9999,99,6,1,4,67,2
8865,2019,1,23,4,3,11,5,5,502,99,2,55,10,10,12,1,1,9999,99,6,1,4,67,2
8866,2019,1,8,2,1,11,5,13,1301,99,1,22,3,3,5,1,5,9999,99,6,1,4,32,2
8867,2019,1,8,2,1,11,5,13,1301,99,2,999,16,12,18,1,5,9999,99,6,1,4,32,2
8868,2019,1,20,4,3,11,5,16,1604,99,2,15,2,2,4,2,5,9999,99,1,2,4,76,1
8869,2019,1,22,4,3,11,5,15,1503,99,2,25,4,4,6,1,99,9999,99,1,2,4,999,1
8870,2019,1,22,4,3,11,5,15,1503,99,2,5,1,1,2,2,99,9999,99,1,2,4,999,1
8871,2019,1,22,4,3,11,5,15,1503,99,2,9,1,1,2,2,99,9999,99,1,2,4,999,1
8872,2019,1,5,1,1,11,5,4,401,99,1,58,10,10,12,1,2,9999,99,1,1,3,56,2
8873,2019,1,5,1,1,11,5,4,401,99,2,24,3,3,5,1,2,9999,99,1,1,3,56,2
8874,2019,1,5,1,1,11,5,4,401,99,2,53,9,9,11,1,2,9999,99,1,2,3,56,1
8875,2019,2,10,2,1,11,6,1,101,2,1,26,4,4,6,1,1,9999,99,1,2,4,25,1
8876,2019,2,17,3,2,11,6,1,101,1,1,27,4,4,6,1,5,9999,99,1,2,4,67,1
8877,2019,2,20,4,3,11,6,1,101,18,2,30,5,5,7,1,5,9999,99,1,2,1,52,1
8878,2019,2,0,1,1,11,6,1,101,7,1,30,5,5,7,1,4,9999,99,1,2,1,27,1
8879,2019,2,0,1,1,11,6,1,101,7,1,24,3,3,5,1,4,9999,99,1,2,1,27,1
8880,2019,2,15,3,2,11,6,1,101,12,1,18,2,2,4,1,1,9999,99,1,2,4,67,1
8881,2019,2,3,1,1,11,6,1,101,12,1,40,7,7,9,1,5,9999,99,6,1,4,54,2
8882,2019,2,19,4,3,11,6,11,1101,99,1,56,10,10,12,1,5,9999,99,1,1,4,27,2
8883,2019,2,22,4,3,11,6,12,1201,99,1,27,4,4,6,1,7,9999,99,1,2,4,32,1
8884,2019,2,22,4,3,11,6,12,1201,99,1,41,7,7,9,1,3,2012,5,1,2,4,76,1
8885,2019,2,13,3,2,11,6,17,1701,99,1,26,4,4,6,1,99,2012,5,1,1,3,69,2
8886,2019,2,13,3,2,11,6,17,1701,99,2,3,1,1,1,2,99,2012,5,1,1,3,69,2
8887,2019,2,13,3,2,11,6,17,1701,99,2,15,2,2,4,2,99,2012,5,1,1,3,69,2
8888,2019,2,13,3,2,11,6,17,1701,99,1,32,5,5,7,1,2,2017,5,1,2,2,69,1
8889,2019,2,10,2,1,11,6,3,310,99,2,22,3,3,5,1,1,9999,99,3,2,2,67,1
8890,2019,2,10,2,1,11,6,3,310,99,1,25,4,4,6,1,1,9999,99,3,2,2,67,1
8891,2019,2,10,2,1,11,6,3,310,99,1,28,4,4,6,1,1,9999,99,3,2,2,67,1
8892,2019,3,5,1,1,11,7,1,116,99,1,22,3,3,5,1,99,9999,99,1,2,4,999,1
8893,2019,3,5,1,1,11,7,1,116,99,1,20,3,3,5,1,99,9999,99,1,2,4,999,1
8894,2019,3,5,1,1,11,7,1,116,99,1,23,3,3,5,1,99,9999,99,1,2,4,999,1
8895,2019,3,21,4,3,11,7,1,115,99,1,26,4,4,6,1,5,9999,99,2,2,4,32,1
8896,2019,3,15,3,2,11,7,5,513,99,1,19,2,2,4,1,99,9999,99,1,1,4,999,2
8897,2019,3,17,3,2,11,7,8,801,99,2,8,1,1,2,2,99,9999,99,1,2,1,69,1
8898,2019,3,17,3,2,11,7,8,801,99,1,34,5,5,7,1,99,9999,99,1,2,1,69,1
8899,2019,3,17,3,2,11,7,8,801,99,1,15,2,2,4,2,99,9999,99,1,2,1,69,1
8900,2019,3,17,3,2,11,7,8,801,99,1,68,12,11,14,1,99,9999,99,1,2,1,69,1
8901,2019,3,14,3,2,11,7,17,1710,99,1,63,11,11,13,1,2,9999,99,1,2,9,69,1
8902,2019,3,14,3,2,11,7,17,1710,99,1,65,12,11,14,1,2,9999,99,1,1,3,69,2
8903,2019,3,1,1,1,11,7,4,401,99,2,23,3,3,5,1,5,2005,4,1,2,1,69,1
8904,2019,3,1,1,1,11,7,4,401,99,1,999,16,12,18,1,5,2005,4,1,2,1,69,1
8905,2019,3,21,4,3,11,7,3,301,99,1,999,16,12,18,1,5,9999,99,1,1,4,67,2
8906,2019,4,22,4,3,11,1,1,101,16,1,37,6,6,8,1,99,9999,99,1,2,4,32,1
8907,2019,4,11,2,1,11,1,1,101,15,1,49,8,8,10,1,4,9999,99,1,2,4,8,1
8908,2019,4,7,2,1,11,1,1,101,12,1,37,6,6,8,1,99,9999,99,6,2,4,999,1
8909,2019,4,7,2,1,11,1,1,101,12,1,24,3,3,5,1,99,9999,99,6,2,4,999,1
8910,2019,4,17,3,2,11,1,1,101,7,1,19,2,2,4,1,5,2019,5,1,2,4,2,1
8911,2019,4,19,4,3,11,1,1,108,99,1,19,2,2,4,1,3,2018,5,1,2,4,2,1
8912,2019,4,21,4,3,11,1,5,501,99,1,41,7,7,9,1,99,9999,99,2,2,3,999,1
8913,2019,4,0,1,1,11,1,6,614,99,1,24,3,3,5,1,5,9999,99,6,2,4,95,1
8914,2019,4,17,3,2,11,1,6,606,99,1,40,7,7,9,1,5,9999,99,1,2,4,999,1
8915,2019,4,0,1,1,11,1,14,1406,99,1,54,9,9,11,1,3,9999,99,1,2,3,52,1
8916,2019,4,11,2,1,11,1,4,401,99,1,23,3,3,5,1,1,2017,5,1,2,4,27,1
8917,2019,5,17,3,2,11,2,5,502,99,1,23,3,3,5,1,99,9999,99,1,2,1,999,1
8918,2019,5,19,4,3,11,2,12,1219,99,1,23,3,3,5,1,5,2011,5,1,2,4,999,1
8919,2019,5,19,4,3,11,2,12,1219,99,2,28,4,4,6,1,5,2011,5,1,2,4,999,1
8920,2019,5,23,4,3,11,2,12,1202,99,1,28,4,4,6,1,5,9999,99,6,1,4,67,2
8921,2019,5,19,4,3,11,2,17,1709,99,1,30,5,5,7,1,2,9999,99,1,1,4,18,2
8922,2019,5,14,3,2,11,2,4,414,99,2,21,3,3,5,1,2,9999,99,1,2,4,76,1
8923,2019,5,20,4,3,11,2,4,406,99,1,34,5,5,7,1,2,2018,5,1,2,5,26,1
8924,2019,6,22,4,3,11,3,1,101,1,2,33,5,5,7,1,1,2011,5,1,2,4,6,1
8925,2019,6,20,4,3,11,3,1,101,13,1,23,3,3,5,1,2,9999,99,1,1,4,38,2
8926,2019,6,14,3,2,11,3,1,115,99,1,32,5,5,7,1,3,9999,99,6,2,4,6,1
8927,2019,6,14,3,2,11,3,1,115,99,1,47,8,8,10,1,3,9999,99,6,1,4,6,2
8928,2019,6,12,3,2,11,3,5,505,99,1,59,10,10,12,1,2,9999,99,3,2,1,69,1
8929,2019,6,12,3,2,11,3,5,505,99,2,46,8,8,10,1,2,9999,99,3,2,1,69,1
8930,2019,6,23,4,3,11,3,2,208,99,1,39,6,6,8,1,5,9999,99,1,1,4,6,2
8931,2019,6,17,3,2,11,3,18,1804,99,1,30,5,5,7,1,4,9999,99,1,2,3,31,1
8932,2019,6,17,3,2,11,3,18,1804,99,1,50,9,9,11,1,4,9999,99,1,2,3,31,1
8933,2019,6,17,3,2,11,3,18,1804,99,1,53,9,9,11,1,4,9999,99,1,1,3,31,2
8934,2019,6,17,3,2,11,3,17,1710,99,1,39,6,6,8,1,2,9999,99,1,1,5,26,2
8935,2019,6,19,4,3,11,3,7,707,99,1,45,8,8,10,1,4,9999,99,1,1,3,999,2
8936,2019,7,0,1,1,11,4,1,101,18,2,20,3,3,5,1,5,2014,5,1,2,4,32,1
8937,2019,7,0,1,1,11,4,1,101,18,2,29,4,4,6,1,5,2014,5,1,2,4,32,1
8938,2019,7,17,3,2,11,4,1,101,17,1,33,5,5,7,1,99,9999,99,1,2,4,999,1
8939,2019,7,12,3,2,11,4,1,101,13,1,24,3,3,5,1,4,9999,99,1,2,4,18,1
8940,2019,7,7,2,1,11,4,1,114,99,1,999,16,12,18,1,6,9999,99,3,2,12,999,1
8941,2019,7,3,1,1,11,4,5,513,99,1,999,16,12,18,1,99,9999,99,1,1,4,999,2
8942,2019,7,18,4,3,11,4,5,501,99,1,39,6,6,8,1,99,9999,99,1,2,12,999,1
8943,2019,7,18,4,3,11,4,5,501,99,1,38,6,6,8,1,99,9999,99,1,2,12,999,1
8944,2019,7,18,4,3,11,4,5,501,99,2,39,6,6,8,1,99,9999,99,1,2,12,999,1
8945,2019,7,18,4,3,11,4,5,501,99,2,9,1,1,2,2,99,9999,99,1,2,12,999,1
8946,2019,7,18,4,3,11,4,5,501,99,2,46,8,8,10,1,99,9999,99,1,2,12,999,1
8947,2019,7,23,4,3,11,4,6,601,99,2,24,3,3,5,1,2,2001,4,1,2,2,27,1
8948,2019,7,23,4,3,11,4,6,601,99,2,25,4,4,6,1,2,2001,4,1,2,2,27,1
8949,2019,7,0,1,1,11,4,11,1109,99,2,31,5,5,7,1,5,2002,4,1,2,1,69,1
8950,2019,7,13,3,2,11,4,9,901,99,2,18,2,2,4,1,4,2020,6,1,2,2,69,1
8951,2019,7,13,3,2,11,4,9,901,99,1,13,1,1,3,2,4,2020,6,1,2,2,69,1
8952,2019,7,13,3,2,11,4,9,901,99,2,1,1,1,1,2,4,2020,6,1,2,2,69,1
8953,2019,7,18,4,3,11,4,18,1801,99,1,17,2,2,4,2,1,9999,99,1,1,4,67,2
8954,2019,7,18,4,3,11,4,18,1801,99,1,18,2,2,4,1,4,9999,99,1,2,4,27,1
8955,2019,8,17,3,2,11,5,1,101,2,1,62,11,11,13,1,4,2017,5,1,2,2,61,1
8956,2019,8,23,4,3,11,5,1,101,1,1,31,5,5,7,1,2,2019,5,1,2,4,25,1
8957,2019,8,4,1,1,11,5,1,101,10,1,999,16,12,18,1,1,9999,99,1,2,4,27,1
8958,2019,8,4,1,1,11,5,1,101,10,1,28,4,4,6,1,1,9999,99,1,2,4,27,1
8959,2019,8,23,4,3,11,5,1,101,12,1,25,4,4,6,1,99,9999,99,1,2,4,999,1
8960,2019,8,19,4,3,11,5,1,115,99,1,35,6,6,8,1,1,2008,4,1,2,4,77,1
8961,2019,8,22,4,3,11,5,1,115,99,1,24,3,3,5,1,5,9999,99,1,2,4,67,1
8962,2019,8,16,3,2,11,5,1,108,99,1,32,5,5,7,1,5,9999,99,1,2,4,6,1
8963,2019,8,9,2,1,11,5,1,108,99,1,35,6,6,8,1,99,2017,5,1,2,4,1,1
8964,2019,8,20,4,3,11,5,2,203,99,1,60,11,11,13,1,11,9999,99,1,2,3,69,1
8965,2019,8,20,4,3,11,5,2,203,99,2,22,3,3,5,1,11,9999,99,1,2,3,69,1
8966,2019,8,20,4,3,11,5,2,203,99,1,4,1,1,1,2,11,9999,99,1,2,3,69,1
8967,2019,8,20,4,3,11,5,2,203,99,1,2,1,1,1,2,11,9999,99,1,2,3,69,1
8968,2019,8,20,4,3,11,5,2,203,99,2,38,6,6,8,1,11,9999,99,1,2,3,69,1
8969,2019,8,18,4,3,11,5,18,1801,99,2,31,5,5,7,1,5,9999,99,1,2,4,27,1
8970,2019,8,10,2,1,11,5,14,1401,99,1,28,4,4,6,1,99,9999,99,1,2,4,32,1
8971,2019,8,7,2,1,11,5,4,409,99,1,34,5,5,7,1,2,2019,5,2,2,5,26,1
8972,2019,8,21,4,3,11,5,3,308,99,1,34,5,5,7,1,5,9999,99,1,2,4,76,1
8973,2019,9,15,3,2,11,6,1,101,3,1,18,2,2,4,1,5,9999,99,1,2,4,2,1
8974,2019,9,9,2,1,11,6,1,101,1,1,27,4,4,6,1,99,9999,99,1,2,4,999,1
8975,2019,9,9,2,1,11,6,1,101,1,1,44,7,7,9,1,99,9999,99,1,2,4,999,1
8976,2019,9,6,2,1,11,6,1,101,18,1,999,16,12,18,1,5,9999,99,1,2,3,69,1
8977,2019,9,6,2,1,11,6,1,101,18,2,37,6,6,8,1,5,9999,99,1,2,3,69,1
8978,2019,9,16,3,2,11,6,1,101,6,1,31,5,5,7,1,5,9999,99,1,2,4,32,1
8979,2019,9,1,1,1,11,6,1,101,11,2,22,3,3,5,1,4,9999,99,3,1,1,48,2
8980,2019,9,18,4,3,11,6,1,115,99,2,37,6,6,8,1,5,9999,99,3,1,1,48,2
8981,2019,9,23,4,3,11,6,1,108,99,1,25,4,4,6,1,3,2001,4,1,2,1,73,1
8982,2019,9,23,4,3,11,6,1,108,99,2,20,3,3,5,1,2,2001,4,1,2,4,2,1
8983,2019,9,8,2,1,11,6,5,501,99,2,25,4,4,6,1,4,9999,99,3,1,1,27,2
8984,2019,9,8,2,1,11,6,5,501,99,2,25,4,4,6,1,4,9999,99,3,2,1,27,1
8985,2019,9,8,2,1,11,6,5,501,99,2,28,4,4,6,1,4,9999,99,3,2,1,27,1
8986,2019,9,7,2,1,11,6,10,1010,99,1,28,4,4,6,1,1,9999,99,1,2,4,999,1
8987,2019,9,18,4,3,11,6,11,1101,99,1,35,6,6,8,1,7,9999,99,3,2,2,27,1
8988,2019,9,18,4,3,11,6,11,1101,99,1,28,4,4,6,1,7,9999,99,3,2,2,27,1
8989,2019,9,0,1,1,11,6,9,923,99,1,22,3,3,5,1,1,9999,99,1,1,4,18,2
8990,2019,9,0,1,1,11,6,9,923,99,1,27,4,4,6,1,1,9999,99,1,2,4,18,1
8991,2019,9,22,4,3,11,6,12,1201,99,1,24,3,3,5,1,3,1993,3,1,2,3,69,1
8992,2019,9,22,4,3,11,6,12,1201,99,1,18,2,2,4,1,3,1993,3,1,2,3,69,1
8993,2019,9,22,4,3,11,6,12,1201,99,2,22,3,3,5,1,3,1993,3,1,2,3,69,1
8994,2019,9,23,4,3,11,6,17,1701,99,1,47,8,8,10,1,99,9999,99,3,2,2,999,1
8995,2019,9,19,4,3,11,6,14,1407,99,1,35,6,6,8,1,1,2009,4,2,2,14,999,1
8996,2019,9,20,4,3,11,6,4,403,99,1,999,16,12,18,9,99,9999,99,6,2,4,999,1
8997,2019,9,1,1,1,11,6,3,301,99,1,30,5,5,7,1,1,9999,99,1,1,4,67,2
8998,2019,9,11,2,1,11,6,3,302,99,1,999,16,12,18,9,1,2019,5,1,2,4,32,1
8999,2019,10,14,3,2,11,7,1,101,1,1,25,4,4,6,1,5,9999,99,1,2,4,5,1
