﻿num_corre,año_ocu,día_ocu,hora_ocu,g_hora_5,mes_ocu,día_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,g_hora
1263,2022,18,14,Tarde,Febrero,Viernes,Guatemala,Guatemala,12,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,3
1264,2022,19,14,Tarde,Febrero,Sabado,Guatemala,Amatitl?n,Ignorada,Motocicleta,Italika,Negro,2015,2010-2019,Atropello,3
1265,2022,19,14,Tarde,Febrero,Sabado,Guatemala,Villa Nueva,3,Motocicleta,Bajaj,Rojo,2019,2010-2019,Atropello,3
1266,2022,19,0,Ma?ana,Febrero,Sabado,Huehuetenango,San Pedro Soloma,1,Autom?vil,Ignorado,Celeste,Ignorado,Ignorado,Atropello,1
1267,2022,19,23,Noche,Febrero,Sabado,Guatemala,Guatemala,12,Pick up,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
1268,2022,19,20,Noche,Febrero,Sabado,Suchitep?quez,Patulul,Ignorada,Pick up,Toyota,Gris,Ignorado,Ignorado,Atropello,4
1269,2022,20,19,Noche,Febrero,Domingo,Guatemala,Guatemala,25,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
1270,2022,20,1,Ma?ana,Febrero,Domingo,Guatemala,Santa Catarina Pinula,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,1
1271,2022,20,22,Noche,Febrero,Domingo,Guatemala,Mixco,11,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
1272,2022,20,19,Noche,Febrero,Domingo,Jalapa,Jalapa,Ignorada,Motocicleta,Italika,Ignorado,2021,2020-2029,Atropello,4
1273,2022,20,0,Ma?ana,Febrero,Domingo,Escuintla,San Jos?,Ignorada,Cabezal,Kenworth,Blanco,2012,2010-2019,Atropello,1
1274,2022,20,21,Noche,Febrero,Domingo,Escuintla,Escuintla,Ignorada,Motocicleta,Bajaj,Negro,2021,2020-2029,Atropello,4
1275,2022,20,19,Noche,Febrero,Domingo,Escuintla,Tiquisate,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
1276,2022,20,21,Noche,Febrero,Domingo,Quetzaltenango,Flores Costa Cuca,Ignorada,Pick up,Toyota,Blanco,Ignorado,Ignorado,Atropello,4
1277,2022,20,1,Ma?ana,Febrero,Domingo,Baja Verapaz,Purulh?,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,1
1278,2022,20,20,Noche,Febrero,Domingo,Izabal,Morales,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
1279,2022,20,14,Tarde,Febrero,Domingo,Izabal,Puerto Barrios,Ignorada,Motocicleta,Italika,Rojo,Ignorado,Ignorado,Atropello,3
1280,2022,20,3,Ma?ana,Febrero,Domingo,Pet?n,Sayaxch?,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,1
1281,2022,20,20,Noche,Febrero,Domingo,Pet?n,Santa Ana,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
1282,2022,20,20,Noche,Febrero,Domingo,Quich?,Santa Mar?a Nebaj,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
1283,2022,21,16,Tarde,Febrero,Lunes,Guatemala,Guatemala,1,Motocicleta,Haojue,Rojo,2019,2010-2019,Atropello,3
1284,2022,21,10,Ma?ana,Febrero,Lunes,Guatemala,Guatemala,11,Bus urbano,Blue Bird,Rojo,Ignorado,Ignorado,Atropello,2
1285,2022,21,13,Tarde,Febrero,Lunes,Escuintla,Santa Luc?a Cotzumalguapa,Ignorada,Motocicleta,Freedom,Negro,2012,2010-2019,Atropello,3
1286,2022,21,0,Ma?ana,Febrero,Lunes,Suchitep?quez,San Bernardino,Ignorada,Camioneta,Honda,Ignorado,Ignorado,Ignorado,Atropello,1
1287,2022,21,14,Tarde,Febrero,Lunes,Quetzaltenango,Quetzaltenango,8,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Atropello,3
1288,2022,22,19,Noche,Febrero,Martes,Guatemala,Guatemala,12,Motocicleta,Suzuki,Amarillo,Ignorado,Ignorado,Atropello,4
1289,2022,22,3,Ma?ana,Febrero,Martes,Guatemala,Guatemala,21,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,1
1290,2022,22,22,Noche,Febrero,Martes,Totonicap?n,Santa Mar?a Chiquimula,Ignorada,Autom?vil,Toyota,Gris,Ignorado,Ignorado,Atropello,4
1291,2022,22,9,Ma?ana,Febrero,Martes,Izabal,Puerto Barrios,Ignorada,Autom?vil,Toyota,Gris,Ignorado,Ignorado,Atropello,2
1292,2022,23,17,Tarde,Febrero,Miercoles,Guatemala,Guatemala,6,Motocicleta,Serpento,Negro,2018,2010-2019,Atropello,3
1293,2022,23,9,Ma?ana,Febrero,Miercoles,Guatemala,Villa Nueva,12,Bus urbano,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2
1294,2022,23,19,Noche,Febrero,Miercoles,Guatemala,Mixco,4,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
1295,2022,23,7,Ma?ana,Febrero,Miercoles,Chimaltenango,Tecp?n Guatemala,Ignorada,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2
1296,2022,24,20,Noche,Febrero,Jueves,Guatemala,Guatemala,6,Motocicleta,Hero Hunk,Rojo,Ignorado,Ignorado,Atropello,4
1297,2022,24,13,Tarde,Febrero,Jueves,Guatemala,Santa Catarina Pinula,Ignorada,Bus urbano,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,3
1298,2022,24,14,Tarde,Febrero,Jueves,Guatemala,Villa Nueva,10,Cami?n,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,3
1299,2022,24,18,Noche,Febrero,Jueves,Guatemala,Mixco,1,Motocicleta,Otros,Rojo,2020,2020-2029,Atropello,4
1300,2022,25,15,Tarde,Febrero,Viernes,Guatemala,Guatemala,6,Bus urbano,Otros,Azul,Ignorado,Ignorado,Atropello,3
1301,2022,25,15,Tarde,Febrero,Viernes,Guatemala,Mixco,11,Motocicleta,Italika,Rojo,2018,2010-2019,Atropello,3
1302,2022,25,22,Noche,Febrero,Viernes,Guatemala,Guatemala,19,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
1303,2022,25,6,Ma?ana,Febrero,Viernes,Huehuetenango,Huehuetenango,5,Motocicleta,Italika,Azul,2021,2020-2029,Atropello,2
1304,2022,26,7,Ma?ana,Febrero,Sabado,Guatemala,Guatemala,9,Motocicleta,Bajaj,Rojo,2013,2010-2019,Atropello,2
1305,2022,26,15,Tarde,Febrero,Sabado,Guatemala,Guatemala,9,Motocicleta,Serpento,Negro,2017,2010-2019,Atropello,3
1306,2022,26,23,Noche,Febrero,Sabado,Guatemala,Guatemala,13,Motocicleta,Serpento,Rojo,2021,2020-2029,Atropello,4
1307,2022,26,0,Ma?ana,Febrero,Sabado,Guatemala,Guatemala,11,Cami?n,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,1
1308,2022,26,21,Noche,Febrero,Sabado,Guatemala,Guatemala,12,Autom?vil,Ignorado,Azul,Ignorado,Ignorado,Atropello,4
1309,2022,26,21,Noche,Febrero,Sabado,Guatemala,Guatemala,12,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
1310,2022,26,20,Noche,Febrero,Sabado,Escuintla,Escuintla,1,Autom?vil,Ignorado,Rojo,Ignorado,Ignorado,Atropello,4
1311,2022,26,14,Tarde,Febrero,Sabado,Alta Verapaz,Cob?n,11,Pick up,Nissan,Gris,2021,2020-2029,Atropello,3
1312,2022,27,17,Tarde,Febrero,Domingo,Guatemala,Chinautla,Ignorada,Motocicleta,Hero Hunk,Blanco,Ignorado,Ignorado,Atropello,3
1313,2022,27,21,Noche,Febrero,Domingo,Guatemala,Guatemala,18,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
1314,2022,27,18,Noche,Febrero,Domingo,Guatemala,Palencia,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
1315,2022,27,23,Noche,Febrero,Domingo,Guatemala,San Jos? Pinula,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
1316,2022,27,20,Noche,Febrero,Domingo,Guatemala,Villa Nueva,4,Motocicleta,Honda,Rojo,Ignorado,Ignorado,Atropello,4
1317,2022,27,23,Noche,Febrero,Domingo,Guatemala,Mixco,4,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
1318,2022,27,13,Tarde,Febrero,Domingo,Guatemala,Villa Nueva,8,Pick up,Ignorado,Azul,Ignorado,Ignorado,Atropello,3
1319,2022,27,11,Ma?ana,Febrero,Domingo,Guatemala,Mixco,6,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2
1320,2022,27,11,Ma?ana,Febrero,Domingo,Retalhuleu,El Asintal,Ignorada,Moto taxi,Bajaj,Rojo,2010,2010-2019,Atropello,2
1321,2022,27,23,Noche,Febrero,Domingo,Izabal,Morales,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
1322,2022,27,19,Noche,Febrero,Domingo,Santa Rosa,Guazacap?n,Ignorada,Pick up,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
1323,2022,28,20,Noche,Febrero,Lunes,Guatemala,Villa Nueva,12,Motocicleta,Yamaha,Rojo,2018,2010-2019,Atropello,4
1324,2022,28,21,Noche,Febrero,Lunes,Guatemala,Villa Canales,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
1325,2022,28,15,Tarde,Febrero,Lunes,Escuintla,Nueva Concepci?n,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,3
1326,2022,28,19,Noche,Febrero,Lunes,Pet?n,San Jos?,Ignorada,Autom?vil,Ignorado,Negro,Ignorado,Ignorado,Atropello,4
1327,2022,28,14,Tarde,Febrero,Lunes,Sacatep?quez,Antigua Guatemala,Ignorada,Moto taxi,Bajaj,Azul,2021,2020-2029,Atropello,3
1328,2022,28,5,Ma?ana,Febrero,Lunes,Sacatep?quez,Santiago Sacatep?quez,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,1
1329,2022,1,2,Ma?ana,Marzo,Martes,Guatemala,Guatemala,12,Autom?vil,Mazda,Negro,2006,2000-2009,Choque,1
1330,2022,1,22,Noche,Marzo,Martes,Guatemala,Guatemala,11,Autom?vil,Mercedes Benz,Café,1984,1980-1989,Colisi?n,4
1331,2022,1,7,Ma?ana,Marzo,Martes,Guatemala,Villa Canales,3,Motocicleta,Haojue,Rojo,Ignorado,Ignorado,Colisi?n,2
1332,2022,1,18,Noche,Marzo,Martes,Guatemala,Petapa,7,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Ca?da,4
1333,2022,1,8,Ma?ana,Marzo,Martes,Guatemala,Guatemala,19,Autom?vil,Honda,Blanco,2006,2000-2009,Colisi?n,2
1334,2022,1,17,Tarde,Marzo,Martes,Pet?n,Popt?n,Ignorada,Motocicleta,Honda,Negro,Ignorado,Ignorado,Colisi?n,3
1335,2022,1,23,Noche,Marzo,Martes,Pet?n,San Jos?,Ignorada,Motocicleta,Italika,Negro,Ignorado,Ignorado,Colisi?n,4
1336,2022,1,10,Ma?ana,Marzo,Martes,Chimaltenango,Comalapa,1,Bus extraurbano,Internacional,Rojo,Ignorado,Ignorado,Colisi?n,2
1337,2022,1,19,Noche,Marzo,Martes,Sacatep?quez,Antigua Guatemala,Ignorada,Pick up,Toyota,Negro,2008,2000-2009,Colisi?n,4
1338,2022,2,3,Ma?ana,Marzo,Miercoles,Guatemala,Guatemala,9,Autom?vil,Mazda,Blanco,2011,2010-2019,Colisi?n,1
1339,2022,2,15,Tarde,Marzo,Miercoles,Guatemala,Guatemala,18,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,3
1340,2022,2,20,Noche,Marzo,Miercoles,Guatemala,San Jos? Pinula,Ignorada,Camioneta,Hyundai,Azul,2018,2010-2019,Colisi?n,4
1341,2022,2,19,Noche,Marzo,Miercoles,Guatemala,Guatemala,5,Autom?vil,Honda,Gris,2005,2000-2009,Colisi?n,4
1342,2022,2,7,Ma?ana,Marzo,Miercoles,Guatemala,Fraijanes,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,2
1343,2022,2,2,Ma?ana,Marzo,Miercoles,Guatemala,Fraijanes,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,1
1344,2022,2,21,Noche,Marzo,Miercoles,Guatemala,Guatemala,12,Cabezal,Freightliner,Azul,Ignorado,Ignorado,Colisi?n,4
1345,2022,2,8,Ma?ana,Marzo,Miercoles,Guatemala,Villa Canales,Ignorada,Motocicleta,Movesa,Negro,Ignorado,Ignorado,Colisi?n,2
1346,2022,2,9,Ma?ana,Marzo,Miercoles,Guatemala,Villa Nueva,Ignorada,Autom?vil,Mazda,Celeste,Ignorado,Ignorado,Colisi?n,2
1347,2022,2,8,Ma?ana,Marzo,Miercoles,Guatemala,Mixco,8,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,2
1348,2022,2,3,Ma?ana,Marzo,Miercoles,Guatemala,Mixco,Ignorada,Motocicleta,Bajaj,Rojo,Ignorado,Ignorado,Derrape,1
1349,2022,2,20,Noche,Marzo,Miercoles,Jalapa,Monjas,Ignorada,Motocicleta,Yamaha,Negro,Ignorado,Ignorado,Colisi?n,4
1350,2022,2,3,Ma?ana,Marzo,Miercoles,Chiquimula,Esquipulas,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,1
1351,2022,2,1,Ma?ana,Marzo,Miercoles,Suchitep?quez,Mazatenango,Ignorada,Motocicleta,Bajaj,Rojo,Ignorado,Ignorado,Colisi?n,1
1352,2022,2,12,Tarde,Marzo,Miercoles,Suchitep?quez,Cuyotenango,Ignorada,Autom?vil,Toyota,Beige,Ignorado,Ignorado,Colisi?n,3
1353,2022,2,20,Noche,Marzo,Miercoles,Retalhuleu,Champerico,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,4
1354,2022,2,0,Ma?ana,Marzo,Miercoles,Alta Verapaz,Cob?n,4,Pick up,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,1
1355,2022,2,13,Tarde,Marzo,Miercoles,Baja Verapaz,San Miguel Chicaj,Ignorada,Pick up,Toyota,Rojo,1995,1990-1999,Colisi?n,3
1356,2022,2,23,Noche,Marzo,Miercoles,Izabal,Morales,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,4
1357,2022,2,8,Ma?ana,Marzo,Miercoles,Quich?,Ixc?n,Ignorada,Motocicleta,Ignorado,Rojo,Ignorado,Ignorado,Colisi?n,2
1358,2022,2,23,Noche,Marzo,Miercoles,Sacatep?quez,Antigua Guatemala,Ignorada,Motocicleta,Italika,Rojo,Ignorado,Ignorado,Colisi?n,4
1359,2022,3,23,Noche,Marzo,Jueves,Guatemala,Guatemala,3,Camioneta,Honda,Azul,2010,2010-2019,Colisi?n,4
1360,2022,3,2,Ma?ana,Marzo,Jueves,Guatemala,Guatemala,17,Motocicleta,Italika,Rojo,2021,2020-2029,Derrape,1
1361,2022,3,17,Tarde,Marzo,Jueves,Guatemala,San Pedro Ayampuc,Ignorada,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,3
1362,2022,3,9,Ma?ana,Marzo,Jueves,Guatemala,Villa Nueva,Ignorada,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,2
1363,2022,3,20,Noche,Marzo,Jueves,Guatemala,Mixco,4,Camioneta,Honda,Beige,2008,2000-2009,Colisi?n,4
1364,2022,3,7,Ma?ana,Marzo,Jueves,Guatemala,San Pedro Sacatep?quez,Ignorada,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,2
1365,2022,3,7,Ma?ana,Marzo,Jueves,Guatemala,San Pedro Sacatep?quez,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,2
1366,2022,3,18,Noche,Marzo,Jueves,Zacapa,Teculut?n,Ignorada,Autom?vil,Acura,Ignorado,Ignorado,Ignorado,Colisi?n,4
1367,2022,3,20,Noche,Marzo,Jueves,Escuintla,La Democracia,Ignorada,Motocicleta,Bajaj,Rojo,Ignorado,Ignorado,Derrape,4
1368,2022,3,8,Ma?ana,Marzo,Jueves,Suchitep?quez,San Jos? el ?dolo,Ignorada,Cami?n,Hino,Blanco,2016,2010-2019,Colisi?n,2
1369,2022,3,17,Tarde,Marzo,Jueves,San Marcos,Pajapita,Ignorada,Autom?vil,Isuzu,Verde,Ignorado,Ignorado,Choque,3
1370,2022,3,12,Tarde,Marzo,Jueves,Baja Verapaz,Rabinal,1,Motocicleta,Bajaj,Rojo,2020,2020-2029,Colisi?n,3
1371,2022,3,0,Ma?ana,Marzo,Jueves,Baja Verapaz,San Miguel Chicaj,Ignorada,Motocicleta,TVS Apache,Negro,Ignorado,Ignorado,Derrape,1
1372,2022,3,10,Ma?ana,Marzo,Jueves,El Progreso,San Antonio la Paz,Ignorada,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Colisi?n,2
1373,2022,3,14,Tarde,Marzo,Jueves,Izabal,Los Amates,Ignorada,Pick up,Mazda,Gris,Ignorado,Ignorado,Colisi?n,3
1374,2022,3,5,Ma?ana,Marzo,Jueves,Sacatep?quez,Pastores,Ignorada,Autom?vil,Honda,Gris,2003,2000-2009,Choque,1
1375,2022,4,19,Noche,Marzo,Viernes,Guatemala,Guatemala,1,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,4
1376,2022,4,19,Noche,Marzo,Viernes,Guatemala,Guatemala,10,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,4
1377,2022,4,22,Noche,Marzo,Viernes,Guatemala,Guatemala,12,Autom?vil,Toyota,Blanco,2012,2010-2019,Colisi?n,4
1378,2022,4,1,Ma?ana,Marzo,Viernes,Guatemala,Villa Canales,Ignorada,Motocicleta,Hyosung,Rojo,Ignorado,Ignorado,Choque,1
1379,2022,4,1,Ma?ana,Marzo,Viernes,Guatemala,Villa Canales,Ignorada,Motocicleta,Honda,Negro,Ignorado,Ignorado,Derrape,1
1380,2022,4,15,Tarde,Marzo,Viernes,Guatemala,Villa Nueva,3,Motocicleta,Yamaha,Azul,Ignorado,Ignorado,Colisi?n,3
1381,2022,4,10,Ma?ana,Marzo,Viernes,Guatemala,Villa Nueva,6,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,2
1382,2022,4,18,Noche,Marzo,Viernes,Guatemala,Villa Nueva,Ignorada,Cami?n,Isuzu,Blanco,Ignorado,Ignorado,Vuelco,4
1383,2022,4,23,Noche,Marzo,Viernes,Guatemala,Villa Nueva,Ignorada,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Derrape,4
1384,2022,4,23,Noche,Marzo,Viernes,Guatemala,Amatitl?n,Ignorada,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Derrape,4
1385,2022,4,8,Ma?ana,Marzo,Viernes,Chiquimula,Chiquimula,Ignorada,Cabezal,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,2
1386,2022,4,19,Noche,Marzo,Viernes,Suchitep?quez,Mazatenango,Ignorada,Motocicleta,Honda,Azul,Ignorado,Ignorado,Colisi?n,4
1387,2022,4,12,Tarde,Marzo,Viernes,Escuintla,Pal?n,Ignorada,Motocicleta,MRT,Azul,2016,2010-2019,Derrape,3
1388,2022,4,8,Ma?ana,Marzo,Viernes,Escuintla,Guanagazapa,Ignorada,Pick up,Toyota,Blanco,Ignorado,Ignorado,Colisi?n,2
1389,2022,4,8,Ma?ana,Marzo,Viernes,Retalhuleu,Retalhuleu,Ignorada,Motocicleta,Sanyang,Azul,Ignorado,Ignorado,Colisi?n,2
1390,2022,4,22,Noche,Marzo,Viernes,El Progreso,Guastatoya,Ignorada,Cami?n,Kia,Blanco,Ignorado,Ignorado,Colisi?n,4
1391,2022,4,4,Ma?ana,Marzo,Viernes,Izabal,Livingston,Ignorada,Cabezal,Ignorado,Blanco,Ignorado,Ignorado,Colisi?n,1
1392,2022,4,9,Ma?ana,Marzo,Viernes,Pet?n,La Libertad,Ignorada,Motocicleta,Bajaj,Negro,2007,2000-2009,Derrape,2
1393,2022,4,0,Ma?ana,Marzo,Viernes,Chimaltenango,Patzic?a,Ignorada,Pick up,Isuzu,Verde,1991,1990-1999,Colisi?n,1
1394,2022,4,0,Ma?ana,Marzo,Viernes,Sacatep?quez,Ciudad Vieja,Ignorada,Camioneta,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,1
1395,2022,5,0,Ma?ana,Marzo,Sabado,Guatemala,Guatemala,6,Motocicleta,Honda,Negro,2018,2010-2019,Colisi?n,1
1396,2022,5,7,Ma?ana,Marzo,Sabado,Guatemala,Guatemala,5,Cami?n,Isuzu,Blanco,1994,1990-1999,Colisi?n,2
1397,2022,5,22,Noche,Marzo,Sabado,Guatemala,Guatemala,5,Motocicleta,Avanti,Negro,2021,2020-2029,Derrape,4
1398,2022,5,5,Ma?ana,Marzo,Sabado,Guatemala,Guatemala,11,Autom?vil,Toyota,Gris,2017,2010-2019,Colisi?n,1
1399,2022,5,18,Noche,Marzo,Sabado,Guatemala,Guatemala,7,Motocicleta,Haojue,Ignorado,Ignorado,Ignorado,Derrape,4
1400,2022,5,22,Noche,Marzo,Sabado,Guatemala,Guatemala,12,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,4
1401,2022,5,22,Noche,Marzo,Sabado,Guatemala,Guatemala,12,Motocicleta,Freedom,Blanco,Ignorado,Ignorado,Derrape,4
1402,2022,5,10,Ma?ana,Marzo,Sabado,Guatemala,Villa Canales,Ignorada,Autom?vil,Ford,Verde,1994,1990-1999,Colisi?n,2
1403,2022,5,1,Ma?ana,Marzo,Sabado,Guatemala,Villa Canales,Ignorada,Motocicleta,Honda,Negro,2015,2010-2019,Derrape,1
1404,2022,5,5,Ma?ana,Marzo,Sabado,Guatemala,Villa Canales,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Choque,1
1405,2022,5,18,Noche,Marzo,Sabado,Guatemala,Amatitl?n,Ignorada,Motocicleta,Ignorado,Rojo,Ignorado,Ignorado,Derrape,4
1406,2022,5,21,Noche,Marzo,Sabado,Guatemala,Villa Canales,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,4
1407,2022,5,11,Ma?ana,Marzo,Sabado,Guatemala,Mixco,4,Autom?vil,Hyundai,Blanco,2008,2000-2009,Colisi?n,2
1408,2022,5,21,Noche,Marzo,Sabado,Guatemala,San Juan Sacatep?quez,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,4
1409,2022,5,4,Ma?ana,Marzo,Sabado,Guatemala,Mixco,6,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,1
1410,2022,5,18,Noche,Marzo,Sabado,Jutiapa,Yupiltepeque,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,4
1411,2022,5,17,Tarde,Marzo,Sabado,Quetzaltenango,Coatepeque,Ignorada,Pick up,Ignorado,Azul,Ignorado,Ignorado,Colisi?n,3
1412,2022,5,12,Tarde,Marzo,Sabado,Quetzaltenango,Colomba,Ignorada,Cabezal,Ignorado,Ignorado,Ignorado,Ignorado,Choque,3
1413,2022,5,16,Tarde,Marzo,Sabado,Baja Verapaz,Salam?,Ignorada,Motocicleta,Ignorado,Rojo,Ignorado,Ignorado,Colisi?n,3
1414,2022,5,18,Noche,Marzo,Sabado,El Progreso,Sanarate,Ignorada,Pick up,Toyota,Azul,Ignorado,Ignorado,Colisi?n,4
1415,2022,5,16,Tarde,Marzo,Sabado,Izabal,Morales,Ignorada,Motocicleta,Suzuki,Gris,Ignorado,Ignorado,Colisi?n,3
1416,2022,5,10,Ma?ana,Marzo,Sabado,Pet?n,El Chal,Ignorada,Motocicleta,Bajaj,Azul,Ignorado,Ignorado,Derrape,2
1417,2022,5,22,Noche,Marzo,Sabado,Chimaltenango,Patzic?a,Ignorada,Motocicleta,Ignorado,Negro,Ignorado,Ignorado,Colisi?n,4
1418,2022,6,16,Tarde,Marzo,Domingo,Guatemala,Guatemala,1,Autom?vil,Nissan,Azul,2015,2010-2019,Colisi?n,3
1419,2022,6,18,Noche,Marzo,Domingo,Guatemala,Guatemala,9,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Colisi?n,4
1420,2022,6,10,Ma?ana,Marzo,Domingo,Guatemala,Guatemala,8,Bus extraurbano,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,2
1421,2022,6,4,Ma?ana,Marzo,Domingo,Guatemala,Guatemala,18,Motocicleta,TVS Apache,Rojo,Ignorado,Ignorado,Derrape,1
1422,2022,6,1,Ma?ana,Marzo,Domingo,Guatemala,Guatemala,17,Motocicleta,Italika,Negro,Ignorado,Ignorado,Derrape,1
1423,2022,6,2,Ma?ana,Marzo,Domingo,Guatemala,Guatemala,13,Camioneta,Mazda,Gris,2012,2010-2019,Colisi?n,1
1424,2022,6,0,Ma?ana,Marzo,Domingo,Guatemala,Villa Canales,Ignorada,Motocicleta,X-bow KRM,Blanco,Ignorado,Ignorado,Derrape,1
1425,2022,6,14,Tarde,Marzo,Domingo,Guatemala,Amatitl?n,Ignorada,Autom?vil,Toyota,Blanco,1997,1990-1999,Colisi?n,3
1426,2022,6,12,Tarde,Marzo,Domingo,Guatemala,Mixco,4,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,3
1427,2022,6,14,Tarde,Marzo,Domingo,Guatemala,Mixco,8,Motocicleta,Italika,Negro,Ignorado,Ignorado,Derrape,3
1428,2022,6,18,Noche,Marzo,Domingo,Jutiapa,El Progreso,Ignorada,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Colisi?n,4
1429,2022,6,0,Ma?ana,Marzo,Domingo,Escuintla,Escuintla,Ignorada,Pick up,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,1
1430,2022,6,20,Noche,Marzo,Domingo,Escuintla,Pal?n,Ignorada,Microb?s,Suzuki,Azul,Ignorado,Ignorado,Colisi?n,4
1431,2022,6,18,Noche,Marzo,Domingo,Santa Rosa,San Rafael las Flores,Ignorada,Motocicleta,Ignorado,Azul,Ignorado,Ignorado,Colisi?n,4
1432,2022,6,22,Noche,Marzo,Domingo,Alta Verapaz,San Pedro Carch?,Ignorada,Camioneta,Hyundai,Gris,Ignorado,Ignorado,Colisi?n,4
1433,2022,6,12,Tarde,Marzo,Domingo,Quich?,San Pedro Jocopilas,Ignorada,Pick up,Ignorado,Beige,Ignorado,Ignorado,Choque,3
1434,2022,6,22,Noche,Marzo,Domingo,Chimaltenango,El Tejar,Ignorada,Cami?n,Kia,Blanco,Ignorado,Ignorado,Colisi?n,4
1435,2022,6,13,Tarde,Marzo,Domingo,Sacatep?quez,San Bartolom? Milpas Altas,Ignorada,Pick up,Toyota,Blanco,1990,1990-1999,Colisi?n,3
1436,2022,7,18,Noche,Marzo,Lunes,Guatemala,Guatemala,13,Autom?vil,Volkswagen,Rojo,Ignorado,Ignorado,Colisi?n,4
