Núm_corre,Año_ocu,Día_ocu,Hora_ocu,g_hora,g_hora_5,Mes_ocu,día_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve
6235,2020,30,14,3,2,8,7,5,501,99,9,999,16,12,18,9,9,3,69,1,9999,99,5
6236,2020,30,13,3,2,8,7,9,921,99,1,45,8,8,10,9,1,5,30,99,9999,99,5
6237,2020,30,14,3,2,8,7,17,1711,99,9,999,16,12,18,9,9,1,999,99,9999,99,5
6238,2020,30,14,3,2,8,7,17,1701,99,1,40,7,7,9,9,1,4,18,5,9999,99,5
6239,2020,30,18,4,3,8,7,17,1710,99,9,999,16,12,18,9,9,1,999,99,9999,99,5
6240,2020,30,19,4,3,8,7,4,401,99,9,999,16,12,18,9,9,1,999,99,9999,99,5
6241,2020,31,19,4,3,8,1,1,101,12,1,26,4,4,6,9,1,4,27,1,2018,5,5
6242,2020,31,20,4,3,8,1,1,101,11,9,999,16,12,18,9,9,2,56,3,9999,99,5
6243,2020,31,9,2,1,8,1,1,114,99,9,999,16,12,18,9,9,4,999,99,9999,99,5
6244,2020,31,17,3,2,8,1,1,108,99,2,18,2,2,4,9,1,1,27,5,2015,5,5
6245,2020,31,9,2,1,8,1,1,110,99,9,999,16,12,18,9,9,3,999,99,9999,99,5
6246,2020,31,17,3,2,8,1,5,506,99,1,65,12,11,14,1,1,5,31,2,1989,2,5
6247,2020,31,22,4,3,8,1,5,514,99,1,25,4,4,6,2,1,4,67,5,9999,99,5
6248,2020,31,20,4,3,8,1,12,1217,99,1,36,6,6,8,2,1,1,69,5,2015,5,5
6249,2020,31,19,4,3,8,1,17,1705,99,9,999,16,12,18,9,9,5,999,99,9999,99,5
6250,2020,1,5,1,1,9,2,1,101,18,1,22,3,3,5,1,1,4,27,4,2017,5,2
6251,2020,1,13,3,2,9,2,1,101,21,1,24,3,3,5,9,1,14,999,4,9999,99,1
6252,2020,1,13,3,2,9,2,1,101,21,1,44,7,7,9,9,1,5,999,2,9999,99,1
6253,2020,1,13,3,2,9,2,1,117,99,1,23,3,3,5,9,1,4,18,2,2019,5,1
6254,2020,1,13,3,2,9,2,1,117,99,1,22,3,3,5,9,1,4,999,99,2019,5,1
6255,2020,1,19,4,3,9,2,1,108,99,1,22,3,3,5,9,1,4,67,99,9999,99,1
6256,2020,1,19,4,3,9,2,1,108,99,9,999,16,12,18,9,9,1,999,99,9999,99,1
6257,2020,1,6,2,1,9,2,1,110,99,9,999,16,12,18,9,9,5,999,99,9999,99,1
6258,2020,1,6,2,1,9,2,1,110,99,1,20,3,3,5,9,1,4,67,99,9999,99,1
6259,2020,1,11,2,1,9,2,20,2001,99,1,24,3,3,5,9,1,3,48,1,9999,99,1
6260,2020,1,11,2,1,9,2,20,2001,99,1,23,3,3,5,9,1,4,999,1,9999,99,1
6261,2020,1,3,1,1,9,2,5,511,99,1,41,7,7,9,9,1,5,999,2,9999,99,1
6262,2020,1,3,1,1,9,2,5,511,99,9,999,16,12,18,9,9,5,999,99,9999,99,1
6263,2020,1,15,3,2,9,2,10,1001,99,1,66,12,11,14,9,1,3,17,7,9999,99,1
6264,2020,1,15,3,2,9,2,10,1001,99,2,19,2,2,4,9,1,4,32,3,9999,99,1
6265,2020,1,19,4,3,9,2,9,920,99,1,999,16,12,18,9,1,5,30,2,9999,99,1
6266,2020,1,19,4,3,9,2,9,920,99,1,999,16,12,18,9,1,4,27,4,9999,99,1
6267,2020,1,15,3,2,9,2,12,1220,99,1,16,2,2,4,9,2,4,6,99,2019,5,2
6268,2020,2,13,3,2,9,3,1,101,1,1,23,3,3,5,1,1,1,27,2,2010,5,1
6269,2020,2,13,3,2,9,3,1,101,1,1,26,4,4,6,1,1,4,18,5,2017,5,1
6270,2020,2,6,2,1,9,3,1,101,1,9,999,16,12,18,9,9,99,999,99,9999,99,1
6271,2020,2,6,2,1,9,3,1,101,1,2,999,16,12,18,9,1,4,32,5,2016,5,1
6272,2020,2,1,1,1,9,3,1,107,99,1,32,5,5,7,1,1,1,28,99,1999,3,1
6273,2020,2,1,1,1,9,3,1,107,99,1,23,3,3,5,1,1,1,27,4,2002,4,1
6274,2020,2,18,4,3,9,3,1,107,99,1,31,5,5,7,9,1,1,73,6,2001,4,1
6275,2020,2,18,4,3,9,3,1,107,99,1,19,2,2,4,9,1,4,32,3,2020,6,1
6276,2020,2,14,3,2,9,3,1,101,6,1,29,4,4,6,9,1,1,48,11,9999,99,1
6277,2020,2,14,3,2,9,3,1,101,6,1,28,4,4,6,9,1,1,10,1,9999,99,1
6278,2020,2,17,3,2,9,3,1,101,7,1,27,4,4,6,9,1,1,27,4,2013,5,1
6279,2020,2,17,3,2,9,3,1,101,7,1,37,6,6,8,9,1,4,87,14,2017,5,1
6280,2020,2,11,2,1,9,3,1,115,99,1,26,4,4,6,9,1,4,25,3,2021,6,2
6281,2020,2,19,4,3,9,3,1,114,99,1,30,5,5,7,9,1,1,27,6,9999,99,1
6282,2020,2,19,4,3,9,3,1,114,99,1,38,6,6,8,2,1,4,999,99,9999,99,1
6283,2020,2,20,4,3,9,3,1,108,99,1,39,6,6,8,9,1,2,27,5,9999,99,1
6284,2020,2,20,4,3,9,3,1,108,99,1,999,16,12,18,9,1,4,999,99,9999,99,1
6285,2020,2,18,4,3,9,3,21,2102,99,1,32,5,5,7,9,1,4,64,5,9999,99,2
6286,2020,2,8,2,1,9,3,5,506,99,1,15,2,2,4,9,2,4,67,1,9999,99,2
6287,2020,2,20,4,3,9,3,6,606,99,9,999,16,12,18,9,9,99,999,99,9999,99,1
6288,2020,2,20,4,3,9,3,6,606,99,1,21,3,3,5,9,1,4,6,5,9999,99,1
6289,2020,2,17,3,2,9,3,10,1014,99,1,30,5,5,7,2,1,3,69,3,1993,3,1
6290,2020,2,17,3,2,9,3,10,1014,99,1,35,6,6,8,2,1,1,56,4,2008,4,1
6291,2020,2,19,4,3,9,3,11,1106,99,1,63,11,11,13,9,1,3,69,9,9999,99,2
6292,2020,2,20,4,3,9,3,11,1108,99,9,999,16,12,18,9,9,3,69,2,9999,99,1
6293,2020,2,20,4,3,9,3,11,1108,99,1,39,6,6,8,9,1,4,27,5,9999,99,1
6294,2020,2,16,3,2,9,3,9,901,99,1,28,4,4,6,9,1,3,69,4,2019,5,1
6295,2020,2,16,3,2,9,3,9,901,99,1,23,3,3,5,9,1,4,25,1,2018,5,1
6296,2020,2,21,4,3,9,3,16,1602,99,1,21,3,3,5,9,1,4,6,99,2017,5,1
6297,2020,2,21,4,3,9,3,16,1602,99,1,21,3,3,5,9,1,4,64,5,9999,99,1
6298,2020,2,21,4,3,9,3,16,1602,99,1,61,11,11,13,9,1,1,48,99,2017,5,1
6299,2020,2,20,4,3,9,3,4,401,99,1,25,4,4,6,1,1,1,27,8,1990,3,1
6300,2020,2,20,4,3,9,3,4,401,99,1,28,4,4,6,1,1,4,32,14,2017,5,1
6301,2020,2,17,3,2,9,3,3,301,99,1,31,5,5,7,9,1,1,56,4,2015,5,1
6302,2020,2,17,3,2,9,3,3,301,99,2,30,5,5,7,9,1,4,76,10,2019,5,1
6303,2020,3,9,2,1,9,4,12,1201,99,1,40,7,7,9,9,1,5,50,2,1989,2,1
6304,2020,3,9,2,1,9,4,12,1201,99,1,22,3,3,5,9,1,4,67,1,2007,4,1
6305,2020,3,13,3,2,9,4,10,1001,99,2,57,10,10,12,9,1,1,67,1,9999,99,1
6306,2020,3,13,3,2,9,4,10,1001,99,1,44,7,7,9,9,1,4,6,5,9999,99,1
6307,2020,3,19,4,3,9,4,10,1001,99,2,24,3,3,5,9,1,2,41,2,9999,99,1
6308,2020,3,19,4,3,9,4,10,1001,99,1,22,3,3,5,9,1,2,41,2,9999,99,1
6309,2020,3,9,2,1,9,4,14,1421,99,1,33,5,5,7,9,1,3,999,4,9999,99,1
6310,2020,3,11,2,1,9,4,1,115,99,2,28,4,4,6,9,1,4,25,3,2004,4,1
6311,2020,3,11,2,1,9,4,1,115,99,1,27,4,4,6,9,1,2,56,11,1997,3,1
6312,2020,3,16,3,2,9,4,1,116,99,1,40,7,7,9,9,1,5,999,2,2006,4,1
6313,2020,3,16,3,2,9,4,1,116,99,1,999,16,12,18,9,1,4,2,1,9999,99,1
6314,2020,3,17,3,2,9,4,1,115,99,9,999,16,12,18,9,9,5,999,99,9999,99,1
6315,2020,3,20,4,3,9,4,1,115,99,1,24,3,3,5,9,1,4,999,99,9999,99,1
6316,2020,3,20,4,3,9,4,1,115,99,1,44,7,7,9,9,1,1,56,4,9999,99,1
6317,2020,3,8,2,1,9,4,1,106,99,1,22,3,3,5,9,1,4,18,5,2018,5,1
6318,2020,3,21,4,3,9,4,8,803,99,1,43,7,7,9,9,1,6,19,6,1999,3,1
6319,2020,3,21,4,3,9,4,8,803,99,1,37,6,6,8,9,1,3,69,6,9999,99,1
6320,2020,4,12,3,2,9,5,1,101,12,1,22,3,3,5,9,1,4,6,1,2020,6,6
6321,2020,4,14,3,2,9,5,1,101,11,1,44,7,7,9,9,1,3,69,2,9999,99,1
6322,2020,4,14,3,2,9,5,1,101,11,1,44,7,7,9,9,1,1,69,1,9999,99,1
6323,2020,4,10,2,1,9,5,1,108,99,1,45,8,8,10,9,1,4,67,5,2018,5,6
6324,2020,4,11,2,1,9,5,11,1101,99,1,64,11,11,13,9,1,1,67,99,9999,99,1
6325,2020,4,11,2,1,9,5,11,1101,99,1,44,7,7,9,9,1,4,6,99,9999,99,1
6326,2020,4,10,2,1,9,5,9,901,99,1,55,10,10,12,9,1,3,8,2,9999,99,1
6327,2020,4,10,2,1,9,5,9,901,99,1,22,3,3,5,9,1,4,67,5,9999,99,1
6328,2020,4,19,4,3,9,5,13,1301,99,1,28,4,4,6,9,1,1,69,4,9999,99,1
6329,2020,4,19,4,3,9,5,13,1301,99,1,28,4,4,6,9,1,5,999,6,9999,99,1
6330,2020,4,19,4,3,9,5,16,1604,99,1,24,3,3,5,2,1,1,69,3,2004,4,1
6331,2020,4,19,4,3,9,5,16,1604,99,2,999,16,12,18,9,1,4,999,99,9999,99,1
6332,2020,4,19,4,3,9,5,2,207,99,1,21,3,3,5,9,1,2,69,5,9999,99,1
6333,2020,4,19,4,3,9,5,2,207,99,1,56,10,10,12,9,1,1,999,6,9999,99,1
6334,2020,4,20,4,3,9,5,4,407,99,1,29,4,4,6,9,1,1,999,99,9999,99,2
6335,2020,4,9,2,1,9,5,4,401,99,2,32,5,5,7,9,1,2,56,11,2003,4,1
6336,2020,5,11,2,1,9,6,1,101,1,1,24,3,3,5,9,1,1,10,1,2013,5,1
6337,2020,5,11,2,1,9,6,1,101,1,1,28,4,4,6,9,1,4,6,5,2013,5,1
6338,2020,5,10,2,1,9,6,1,101,18,1,47,8,8,10,9,1,5,50,2,2013,5,1
6339,2020,5,18,4,3,9,6,20,2007,99,1,21,3,3,5,9,1,4,32,1,9999,99,6
6340,2020,5,0,1,1,9,6,2,201,99,1,23,3,3,5,9,1,4,18,5,9999,99,6
6341,2020,5,12,3,2,9,6,1,115,99,1,57,10,10,12,9,1,3,56,2,1994,3,1
6342,2020,5,12,3,2,9,6,1,115,99,1,27,4,4,6,9,1,4,6,4,2021,6,1
6343,2020,5,19,4,3,9,6,18,1802,99,1,25,4,4,6,9,1,6,30,2,9999,99,1
6344,2020,5,19,4,3,9,6,18,1802,99,1,39,6,6,8,9,1,4,76,2,9999,99,1
6345,2020,5,15,3,2,9,6,7,704,99,1,36,6,6,8,9,1,5,999,2,9999,99,1
6346,2020,5,15,3,2,9,6,7,704,99,1,26,4,4,6,9,1,1,69,4,9999,99,1
6347,2020,5,22,4,3,9,6,16,1603,99,1,34,5,5,7,9,1,2,999,9,9999,99,1
6348,2020,5,22,4,3,9,6,16,1603,99,1,27,4,4,6,2,1,6,999,2,9999,99,1
6349,2020,5,20,4,3,9,6,1,108,99,1,35,6,6,8,9,1,1,999,99,2001,4,1
6350,2020,5,19,4,3,9,6,3,301,99,2,24,3,3,5,9,1,1,999,6,2005,4,1
6351,2020,5,19,4,3,9,6,3,301,99,2,56,10,10,12,2,1,1,999,7,2007,4,1
6352,2020,5,14,3,2,9,6,1,115,99,1,38,6,6,8,9,1,4,32,4,9999,99,6
6353,2020,5,15,3,2,9,6,1,115,99,2,22,3,3,5,9,1,4,999,99,9999,99,1
6354,2020,5,15,3,2,9,6,1,115,99,9,999,16,12,18,9,9,5,999,99,9999,99,1
6355,2020,5,19,4,3,9,6,1,115,99,2,42,7,7,9,9,1,4,999,99,9999,99,6
6356,2020,5,17,3,2,9,6,1,101,18,1,36,6,6,8,9,1,4,6,5,2018,5,1
6357,2020,5,17,3,2,9,6,1,101,18,1,999,16,12,18,9,1,4,67,1,9999,99,1
6358,2020,5,20,4,3,9,6,5,505,99,1,25,4,4,6,9,1,1,73,2,9999,99,3
6359,2020,5,16,3,2,9,6,13,1301,99,1,23,3,3,5,9,1,4,76,3,9999,99,1
6360,2020,5,16,3,2,9,6,13,1301,99,2,27,4,4,6,9,1,4,18,3,9999,99,1
6361,2020,5,18,4,3,9,6,5,501,99,9,999,16,12,18,9,9,99,999,99,9999,99,1
6362,2020,5,18,4,3,9,6,5,501,99,1,999,16,12,18,9,1,4,25,5,9999,99,1
6363,2020,6,5,1,1,9,7,1,101,5,1,28,4,4,6,9,1,4,6,1,2020,6,1
6364,2020,6,5,1,1,9,7,1,101,5,1,27,4,4,6,9,1,4,6,1,2020,6,1
6365,2020,6,21,4,3,9,7,1,101,7,1,35,6,6,8,9,1,1,52,4,9999,99,1
6366,2020,6,21,4,3,9,7,1,101,7,1,30,5,5,7,9,1,4,52,4,9999,99,1
6367,2020,6,20,4,3,9,7,1,114,99,9,999,16,12,18,9,9,99,999,99,9999,99,1
6368,2020,6,20,4,3,9,7,1,114,99,2,40,7,7,9,9,1,4,999,99,9999,99,1
6369,2020,6,14,3,2,9,7,1,110,99,1,20,3,3,5,9,1,3,69,1,9999,99,3
6370,2020,6,21,4,3,9,7,19,1901,99,9,999,16,12,18,9,9,6,999,15,9999,99,1
6371,2020,6,21,4,3,9,7,19,1901,99,1,999,16,12,18,9,1,9,69,6,9999,99,1
6372,2020,6,12,3,2,9,7,5,501,99,1,52,9,9,11,9,1,6,999,7,9999,99,1
6373,2020,6,12,3,2,9,7,5,501,99,2,28,4,4,6,9,1,4,25,1,9999,99,1
6374,2020,6,12,3,2,9,7,5,501,99,1,27,4,4,6,9,1,4,999,99,9999,99,1
6375,2020,6,12,3,2,9,7,5,501,99,1,53,9,9,11,9,1,5,999,2,9999,99,1
6376,2020,6,13,3,2,9,7,6,608,99,1,35,6,6,8,9,1,4,27,5,9999,99,2
6377,2020,6,12,3,2,9,7,10,1001,99,1,20,3,3,5,9,1,1,48,3,1993,3,1
6378,2020,6,12,3,2,9,7,10,1001,99,2,25,4,4,6,9,1,4,999,5,9999,99,1
6379,2020,6,0,1,1,9,7,9,901,99,1,34,5,5,7,9,1,4,54,1,2016,5,1
6380,2020,6,0,1,1,9,7,9,901,99,1,40,7,7,9,9,1,1,69,6,1992,3,1
6381,2020,6,17,3,2,9,7,12,1215,99,1,31,5,5,7,9,1,1,69,8,1995,3,1
6382,2020,6,17,3,2,9,7,12,1215,99,1,24,3,3,5,9,1,14,6,1,9999,99,1
6383,2020,6,19,4,3,9,7,16,1604,99,1,30,5,5,7,9,1,3,69,2,1994,3,1
6384,2020,6,19,4,3,9,7,16,1604,99,1,27,4,4,6,2,1,4,100,5,9999,99,1
6385,2020,6,0,1,1,9,7,2,201,99,1,30,5,5,7,9,1,4,18,7,9999,99,6
6386,2020,6,20,4,3,9,7,18,1802,99,1,29,4,4,6,9,1,6,19,2,9999,99,1
6387,2020,6,20,4,3,9,7,18,1802,99,1,999,16,12,18,9,9,2,69,3,9999,99,1
6388,2020,6,18,4,3,9,7,14,1420,99,1,20,3,3,5,9,1,4,999,99,9999,99,1
6389,2020,6,18,4,3,9,7,14,1420,99,1,23,3,3,5,9,1,4,67,5,9999,99,1
6390,2020,6,10,2,1,9,7,7,705,99,1,999,16,12,18,9,1,2,999,5,9999,99,1
6391,2020,6,10,2,1,9,7,7,705,99,1,35,6,6,8,9,1,3,69,4,9999,99,1
6392,2020,6,14,3,2,9,7,7,705,99,9,999,16,12,18,9,9,1,27,4,2004,4,3
6393,2020,7,7,2,1,9,1,1,101,1,2,66,12,11,14,9,1,2,27,2,2016,5,1
6394,2020,7,7,2,1,9,1,1,101,1,1,19,2,2,4,9,1,4,76,3,2020,6,1
6395,2020,7,10,2,1,9,1,1,101,6,2,32,5,5,7,9,1,2,28,4,9999,99,1
6396,2020,7,10,2,1,9,1,1,101,6,1,22,3,3,5,9,1,4,2,5,9999,99,1
6397,2020,7,15,3,2,9,1,5,501,99,2,26,4,4,6,9,1,1,48,5,1987,2,1
6398,2020,7,15,3,2,9,1,5,501,99,1,39,6,6,8,9,1,4,18,5,2015,5,1
6399,2020,7,11,2,1,9,1,17,1710,99,1,39,6,6,8,9,1,3,69,5,1988,2,1
6400,2020,7,11,2,1,9,1,17,1710,99,1,31,5,5,7,9,1,4,67,5,1988,2,1
6401,2020,7,21,4,3,9,1,10,1021,99,1,25,4,4,6,9,1,4,999,99,9999,99,1
6402,2020,7,21,4,3,9,1,10,1021,99,2,21,3,3,5,9,1,4,999,99,9999,99,1
6403,2020,7,17,3,2,9,1,19,1903,99,1,40,7,7,9,9,1,6,19,2,1995,3,1
6404,2020,7,17,3,2,9,1,19,1903,99,2,31,5,5,7,9,1,2,69,2,2015,5,1
6405,2020,7,11,2,1,9,1,3,312,99,1,35,6,6,8,9,1,2,10,5,9999,99,1
6406,2020,7,11,2,1,9,1,3,312,99,1,19,2,2,4,9,1,4,27,5,9999,99,1
6407,2020,7,9,2,1,9,1,1,115,99,1,31,5,5,7,9,1,4,2,5,2020,6,1
6408,2020,7,23,4,3,9,1,18,1804,99,1,999,16,12,18,9,1,4,999,5,9999,99,1
6409,2020,7,23,4,3,9,1,18,1804,99,9,999,16,12,18,9,9,3,48,2,9999,99,1
6410,2020,7,9,2,1,9,1,2,201,99,1,90,15,11,17,9,1,99,999,99,9999,99,3
6411,2020,8,19,4,3,9,2,1,101,5,1,23,3,3,5,9,1,4,6,1,2018,5,6
6412,2020,8,9,2,1,9,2,1,101,12,1,17,2,2,4,9,2,3,69,2,1993,3,1
6413,2020,8,9,2,1,9,2,1,101,12,1,26,4,4,6,9,1,4,100,5,1993,3,1
6414,2020,8,8,2,1,9,2,1,115,99,1,999,16,12,18,9,1,99,69,4,2006,4,1
6415,2020,8,8,2,1,9,2,1,115,99,1,23,3,3,5,9,1,4,168,1,2019,5,1
6416,2020,8,16,3,2,9,2,1,115,99,1,33,5,5,7,9,1,1,27,3,2009,4,1
6417,2020,8,16,3,2,9,2,1,115,99,1,27,4,4,6,9,1,4,32,6,2018,5,1
6418,2020,8,16,3,2,9,2,1,115,99,1,31,5,5,7,9,1,1,27,3,2005,4,1
6419,2020,8,16,3,2,9,2,1,115,99,1,29,4,4,6,9,1,4,77,14,2015,5,1
6420,2020,8,13,3,2,9,2,20,2001,99,1,68,12,11,14,9,1,1,41,4,9999,99,3
6421,2020,8,13,3,2,9,2,20,2001,99,1,20,3,3,5,9,1,4,6,1,9999,99,6
6422,2020,8,21,4,3,9,2,9,901,99,1,19,2,2,4,9,1,1,999,4,9999,99,3
6423,2020,8,21,4,3,9,2,9,901,99,1,999,16,12,18,9,1,1,999,99,9999,99,3
6424,2020,8,22,4,3,9,2,16,1615,99,1,24,3,3,5,9,1,4,67,5,2019,5,6
6425,2020,8,18,4,3,9,2,15,1502,99,1,23,3,3,5,9,1,4,27,5,2019,5,1
6426,2020,8,18,4,3,9,2,15,1502,99,1,21,3,3,5,9,1,4,168,1,2018,5,1
6427,2020,9,10,2,1,9,3,1,115,99,2,27,4,4,6,9,1,4,77,1,9999,99,1
6428,2020,9,10,2,1,9,3,1,115,99,1,33,5,5,7,9,1,4,64,5,9999,99,1
6429,2020,9,15,3,2,9,3,1,101,12,1,32,5,5,7,9,1,10,41,2,9999,99,1
6430,2020,9,15,3,2,9,3,1,101,12,1,23,3,3,5,9,1,4,6,5,9999,99,1
6431,2020,9,1,1,1,9,3,18,1805,99,1,38,6,6,8,9,1,6,19,1,9999,99,1
6432,2020,9,1,1,1,9,3,18,1805,99,1,42,7,7,9,9,1,5,50,2,1987,2,1
6433,2020,9,1,1,1,9,3,18,1805,99,1,42,7,7,9,9,1,5,26,4,1998,3,1
6434,2020,9,16,3,2,9,3,10,1002,99,2,32,5,5,7,9,1,2,69,6,9999,99,1
6435,2020,9,21,4,3,9,3,6,609,99,1,55,10,10,12,9,1,6,30,8,2003,4,1
6436,2020,9,21,4,3,9,3,6,609,99,1,999,16,12,18,9,1,4,6,11,9999,99,1
6437,2020,10,7,2,1,9,4,1,101,1,1,27,4,4,6,1,1,1,27,4,2009,4,1
6438,2020,10,7,2,1,9,4,1,101,1,1,36,6,6,8,1,1,9,28,4,2012,5,1
6439,2020,10,21,4,3,9,4,1,101,1,1,34,5,5,7,1,1,9,28,1,1993,3,1
6440,2020,10,21,4,3,9,4,1,101,1,1,19,2,2,4,1,1,4,3,2,2019,5,1
6441,2020,10,0,1,1,9,4,1,101,1,1,34,5,5,7,9,1,2,52,8,2014,5,1
6442,2020,10,0,1,1,9,4,1,101,1,1,23,3,3,5,1,1,4,6,3,2014,5,1
6443,2020,10,21,4,3,9,4,1,101,7,9,999,16,12,18,9,9,6,999,99,9999,99,1
6444,2020,10,21,4,3,9,4,1,101,7,1,16,2,2,4,1,2,4,100,5,9999,99,1
6445,2020,10,6,2,1,9,4,1,114,99,9,999,16,12,18,9,9,5,999,99,9999,99,1
6446,2020,10,6,2,1,9,4,1,114,99,1,32,5,5,7,9,1,4,999,99,9999,99,1
6447,2020,10,21,4,3,9,4,22,2201,99,1,37,6,6,8,1,1,3,10,3,2006,4,1
6448,2020,10,21,4,3,9,4,22,2201,99,1,34,5,5,7,2,1,1,10,4,2014,5,1
6449,2020,10,19,4,3,9,4,5,502,99,1,34,5,5,7,1,1,4,76,3,9999,99,1
6450,2020,10,19,4,3,9,4,5,502,99,1,29,4,4,6,1,1,1,8,4,2001,4,1
6451,2020,10,12,3,2,9,4,5,501,99,1,37,6,6,8,1,1,6,19,15,9999,99,1
6452,2020,10,12,3,2,9,4,5,501,99,1,37,6,6,8,1,1,4,6,5,9999,99,1
6453,2020,10,7,2,1,9,4,11,1101,99,1,57,10,10,12,1,1,1,69,6,1996,3,1
6454,2020,10,7,2,1,9,4,11,1101,99,1,32,5,5,7,1,1,4,67,1,9999,99,1
6455,2020,11,20,4,3,9,5,1,101,1,1,35,6,6,8,1,1,1,73,1,2003,4,1
6456,2020,11,20,4,3,9,5,1,101,1,1,21,3,3,5,9,1,4,76,2,9999,99,1
6457,2020,11,0,1,1,9,5,1,101,18,9,999,16,12,18,9,9,11,999,99,9999,99,1
6458,2020,11,0,1,1,9,5,1,101,18,1,42,7,7,9,9,1,4,32,1,9999,99,1
6459,2020,11,23,4,3,9,5,1,101,18,9,999,16,12,18,9,9,4,999,99,9999,99,1
6460,2020,11,23,4,3,9,5,1,101,18,1,22,3,3,5,9,1,4,999,99,9999,99,1
6461,2020,11,17,3,2,9,5,1,101,10,9,999,16,12,18,9,9,5,999,2,9999,99,1
6462,2020,11,17,3,2,9,5,1,101,10,1,54,9,9,11,9,1,4,64,1,2020,6,1
6463,2020,11,11,2,1,9,5,1,101,12,1,24,3,3,5,1,1,1,10,3,9999,99,1
6464,2020,11,11,2,1,9,5,1,101,12,2,19,2,2,4,1,1,4,27,5,9999,99,1
6465,2020,11,14,3,2,9,5,1,115,99,1,999,16,12,18,9,1,4,27,1,9999,99,1
6466,2020,11,14,3,2,9,5,1,115,99,1,999,16,12,18,9,1,4,18,4,9999,99,1
6467,2020,11,21,4,3,9,5,1,114,99,9,999,16,12,18,9,9,99,999,99,9999,99,1
6468,2020,11,21,4,3,9,5,1,114,99,2,32,5,5,7,9,1,4,6,3,9999,99,1
6469,2020,11,22,4,3,9,5,1,110,99,1,46,8,8,10,9,1,4,32,1,9999,99,1
6470,2020,11,22,4,3,9,5,1,110,99,1,25,4,4,6,9,1,4,6,5,9999,99,1
6471,2020,11,15,3,2,9,5,22,2217,99,1,23,3,3,5,9,1,4,6,3,9999,99,1
6472,2020,11,15,3,2,9,5,22,2217,99,1,25,4,4,6,9,1,3,48,11,9999,99,1
6473,2020,11,15,3,2,9,5,21,2101,99,1,31,5,5,7,1,1,2,67,1,9999,99,1
6474,2020,11,15,3,2,9,5,21,2101,99,2,20,3,3,5,1,1,4,27,1,9999,99,1
6475,2020,11,16,3,2,9,5,10,1001,99,1,22,3,3,5,9,1,3,69,10,1987,2,1
6476,2020,11,16,3,2,9,5,10,1001,99,1,31,5,5,7,9,1,4,27,1,9999,99,1
6477,2020,11,17,3,2,9,5,17,1713,99,1,26,4,4,6,9,1,2,999,5,9999,99,1
6478,2020,11,17,3,2,9,5,17,1713,99,1,19,2,2,4,9,1,4,2,1,9999,99,1
6479,2020,11,22,4,3,9,5,3,312,99,2,31,5,5,7,2,1,1,28,4,2014,5,1
6480,2020,11,22,4,3,9,5,3,312,99,2,999,16,12,18,9,9,11,69,1,1981,2,1
6481,2020,12,19,4,3,9,6,1,101,1,2,28,4,4,6,9,1,1,69,4,9999,99,1
6482,2020,12,19,4,3,9,6,1,101,1,1,30,5,5,7,9,1,4,6,5,9999,99,1
6483,2020,12,9,2,1,9,6,1,101,6,1,34,5,5,7,1,1,1,69,2,2003,4,1
6484,2020,12,9,2,1,9,6,1,101,6,1,45,8,8,10,9,1,4,64,5,2016,5,1
6485,2020,12,8,2,1,9,6,1,101,18,1,20,3,3,5,9,1,4,999,99,9999,99,2
6486,2020,12,13,3,2,9,6,1,102,99,1,24,3,3,5,1,1,4,87,14,2018,5,1
6487,2020,12,13,3,2,9,6,1,102,99,1,34,5,5,7,1,1,4,2,5,2019,5,1
6488,2020,12,19,4,3,9,6,1,101,13,1,29,4,4,6,1,1,1,48,15,2011,5,1
6489,2020,12,19,4,3,9,6,1,101,13,1,31,5,5,7,9,1,4,999,5,9999,99,1
6490,2020,12,19,4,3,9,6,1,101,13,1,999,16,12,18,9,9,99,999,5,9999,99,1
6491,2020,12,17,3,2,9,6,1,101,16,1,33,5,5,7,1,1,4,3,1,2019,5,1
6492,2020,12,17,3,2,9,6,1,101,16,1,25,4,4,6,1,1,4,32,3,2018,5,1
6493,2020,12,0,1,1,9,6,1,101,21,2,22,3,3,5,2,1,4,6,1,9999,99,1
6494,2020,12,0,1,1,9,6,1,101,21,1,33,5,5,7,1,1,2,28,4,9999,99,1
6495,2020,12,14,3,2,9,6,1,101,12,1,23,3,3,5,9,1,2,74,5,2012,5,1
6496,2020,12,14,3,2,9,6,1,101,12,1,23,3,3,5,9,1,4,6,4,9999,99,1
6497,2020,12,7,2,1,9,6,1,114,99,1,21,3,3,5,9,1,4,6,4,9999,99,2
6498,2020,12,11,2,1,9,6,1,116,99,1,38,6,6,8,9,1,4,2,3,9999,99,2
6499,2020,12,23,4,3,9,6,1,115,99,1,62,11,11,13,1,1,2,52,2,9999,99,1
6500,2020,12,23,4,3,9,6,1,115,99,1,999,16,12,18,9,9,4,18,5,9999,99,1
6501,2020,12,13,3,2,9,6,1,108,99,1,29,4,4,6,1,1,2,69,2,2000,4,1
6502,2020,12,13,3,2,9,6,1,108,99,1,69,12,11,14,1,1,4,67,5,9999,99,1
6503,2020,12,18,4,3,9,6,1,110,99,1,43,7,7,9,2,1,1,28,2,9999,99,1
