Núm_corre,año_ocu,día_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,día_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,fall_les,int_o_noint
4452,2020,8,22,4,3,8,6,1,109,99,2,43,7,7,9,1,2,27,4,1999,3,1,2,2
4453,2020,8,23,4,3,8,6,22,2201,99,1,26,4,4,6,1,4,6,5,9999,99,6,2,1
4454,2020,8,23,4,3,8,6,22,2214,99,1,60,11,11,13,1,4,25,5,9999,99,1,2,1
4455,2020,8,19,4,3,8,6,22,2207,99,1,21,3,3,5,1,1,56,2,9999,99,3,2,1
4456,2020,8,19,4,3,8,6,22,2207,99,1,28,4,4,6,1,1,56,2,9999,99,3,2,1
4457,2020,8,8,2,1,8,6,21,2102,99,1,999,16,12,18,1,4,20,5,2015,5,1,2,1
4458,2020,8,19,4,3,8,6,21,2101,99,1,14,1,1,3,2,4,32,5,9999,99,1,1,2
4459,2020,8,19,4,3,8,6,21,2101,99,2,17,2,2,4,2,4,32,5,9999,99,1,2,1
4460,2020,8,21,4,3,8,6,21,2101,99,1,999,16,12,18,1,4,999,99,9999,99,1,1,2
4461,2020,8,13,3,2,8,6,19,1906,99,1,47,8,8,10,1,4,67,5,9999,99,1,2,1
4462,2020,8,13,3,2,8,6,19,1906,99,1,999,16,12,18,1,4,67,5,9999,99,1,2,1
4463,2020,8,17,3,2,8,6,19,1904,99,2,24,3,3,5,1,14,6,99,2015,5,3,2,1
4464,2020,8,17,3,2,8,6,19,1904,99,2,1,1,1,1,2,14,6,99,2015,5,3,2,1
4465,2020,8,19,4,3,8,6,5,501,99,1,20,3,3,5,1,4,6,1,2019,5,1,2,1
4466,2020,8,19,4,3,8,6,5,501,99,1,27,4,4,6,1,4,67,99,9999,99,1,1,2
4467,2020,8,15,3,2,8,6,5,501,99,1,18,2,2,4,1,4,999,5,9999,99,1,2,1
4468,2020,8,22,4,3,8,6,16,1602,99,1,35,6,6,8,1,4,67,5,9999,99,1,2,1
4469,2020,8,18,4,3,8,6,15,1502,99,1,22,3,3,5,1,4,999,99,9999,99,4,2,1
4470,2020,8,4,1,1,8,6,2,201,99,1,5,1,1,2,2,1,48,3,9999,99,1,2,1
4471,2020,8,21,4,3,8,6,18,1803,99,1,999,16,12,18,1,4,999,99,9999,99,6,1,2
4472,2020,8,21,4,3,8,6,3,301,99,1,33,5,5,7,1,4,999,99,9999,99,1,1,2
4473,2020,9,20,4,3,8,7,1,116,99,1,20,3,3,5,1,4,32,4,1995,3,1,2,1
4474,2020,9,4,1,1,8,7,1,108,99,1,11,1,1,3,2,1,52,5,2001,4,2,2,1
4475,2020,9,4,1,1,8,7,1,108,99,1,11,1,1,3,2,1,52,5,2001,4,2,2,1
4476,2020,9,9,2,1,8,7,1,108,99,2,17,2,2,4,2,4,67,7,2005,4,6,2,1
4477,2020,9,19,4,3,8,7,21,2102,99,1,25,4,4,6,1,4,64,99,9999,99,6,1,2
4478,2020,9,6,2,1,8,7,5,502,99,2,999,16,12,18,1,99,999,2,9999,99,2,1,2
4479,2020,9,19,4,3,8,7,6,603,99,1,18,2,2,4,1,4,76,99,9999,99,1,1,2
4480,2020,9,19,4,3,8,7,6,603,99,1,17,2,2,4,2,4,999,99,9999,99,1,1,2
4481,2020,9,19,4,3,8,7,6,603,99,1,999,16,12,18,1,4,999,99,9999,99,1,2,1
4482,2020,9,18,4,3,8,7,11,1109,99,1,39,6,6,8,1,4,18,1,9999,99,1,2,1
4483,2020,9,18,4,3,8,7,11,1109,99,1,20,3,3,5,1,4,18,1,9999,99,1,2,1
4484,2020,9,12,3,2,8,7,2,201,99,1,31,5,5,7,1,4,76,3,9999,99,6,1,2
4485,2020,9,21,4,3,8,7,2,207,99,1,23,3,3,5,1,1,52,4,9999,99,1,1,2
4486,2020,9,21,4,3,8,7,2,207,99,2,42,7,7,9,1,6,19,2,9999,99,1,2,1
4487,2020,9,8,2,1,8,7,3,308,99,1,20,3,3,5,1,4,999,4,9999,99,1,1,2
4488,2020,9,12,3,2,8,7,3,305,99,1,23,3,3,5,1,4,6,2,2020,6,1,2,1
4489,2020,9,20,4,3,8,7,1,115,99,1,19,2,2,4,1,4,6,3,9999,99,1,2,1
4490,2020,10,8,2,1,8,1,1,101,1,1,42,7,7,9,1,4,999,99,9999,99,1,2,1
4491,2020,10,15,3,2,8,1,1,101,6,1,41,7,7,9,1,4,32,1,9999,99,1,2,1
4492,2020,10,19,4,3,8,1,1,101,25,1,17,2,2,4,2,4,32,1,9999,99,1,2,1
4493,2020,10,15,3,2,8,1,1,115,99,1,25,4,4,6,1,4,6,99,2015,5,1,2,2
4494,2020,10,18,4,3,8,1,1,108,99,1,50,9,9,11,1,4,999,99,9999,99,1,1,1
4495,2020,10,11,2,1,8,1,5,502,99,1,999,16,12,18,1,3,69,6,2008,4,1,2,1
4496,2020,10,11,2,1,8,1,5,502,99,1,999,16,12,18,1,3,69,6,2008,4,1,2,1
4497,2020,10,11,2,1,8,1,5,502,99,1,999,16,12,18,1,3,69,6,2008,4,1,2,1
4498,2020,10,11,2,1,8,1,5,502,99,1,999,16,12,18,1,3,69,6,2008,4,1,2,1
4499,2020,10,11,2,1,8,1,5,502,99,2,999,16,12,18,1,3,69,6,2008,4,1,2,1
4500,2020,10,11,2,1,8,1,5,502,99,2,999,16,12,18,1,3,69,6,2008,4,1,2,1
4501,2020,10,11,2,1,8,1,5,502,99,1,999,16,12,18,1,3,69,6,2008,4,1,2,1
4502,2020,10,11,2,1,8,1,5,502,99,1,999,16,12,18,1,3,69,6,2008,4,1,2,1
4503,2020,10,11,2,1,8,1,5,502,99,1,999,16,12,18,1,3,69,6,2008,4,1,2,1
4504,2020,10,11,2,1,8,1,5,502,99,1,59,10,10,12,1,1,48,11,9999,99,1,2,1
4505,2020,10,11,2,1,8,1,5,502,99,1,999,16,12,18,1,3,69,6,2008,4,1,2,1
4506,2020,10,16,3,2,8,1,5,501,99,1,23,3,3,5,1,4,999,99,9999,99,1,2,2
4507,2020,10,16,3,2,8,1,5,501,99,1,52,9,9,11,1,4,6,3,9999,99,1,2,1
4508,2020,10,17,3,2,8,1,5,501,99,1,54,9,9,11,1,2,48,8,9999,99,2,2,1
4509,2020,10,17,3,2,8,1,5,501,99,2,39,6,6,8,1,2,48,8,9999,99,2,2,1
4510,2020,10,17,3,2,8,1,10,1001,99,2,42,7,7,9,1,4,6,1,9999,99,2,2,1
4511,2020,10,20,4,3,8,1,9,901,99,1,19,2,2,4,1,4,6,5,2015,5,1,2,2
4512,2020,10,15,3,2,8,1,2,203,99,1,18,2,2,4,1,4,999,99,9999,99,1,2,1
4513,2020,10,20,4,3,8,1,4,401,99,2,43,7,7,9,1,14,6,1,9999,99,1,2,1
4514,2020,10,18,4,3,8,1,3,306,99,1,48,8,8,10,1,1,48,1,9999,99,1,2,1
4515,2020,10,7,2,1,8,1,1,101,1,2,23,3,3,5,1,4,6,1,2020,6,1,2,2
4516,2020,10,7,2,1,8,1,1,101,1,1,1,1,1,1,2,4,6,1,2020,6,1,2,1
4517,2020,11,15,3,2,8,2,1,101,13,1,24,3,3,5,1,4,2,2,2018,5,1,2,1
4518,2020,11,17,3,2,8,2,1,103,99,1,999,16,12,18,1,4,3,5,9999,99,1,2,1
4519,2020,11,21,4,3,8,2,1,116,99,2,23,3,3,5,1,4,999,99,9999,99,6,2,1
4520,2020,11,21,4,3,8,2,1,116,99,1,18,2,2,4,1,4,999,99,9999,99,6,2,1
4521,2020,11,20,4,3,8,2,21,2102,99,2,20,3,3,5,1,1,69,99,9999,99,3,2,1
4522,2020,11,20,4,3,8,2,21,2102,99,1,0,1,1,1,2,1,69,99,9999,99,3,2,1
4523,2020,11,20,4,3,8,2,21,2102,99,1,15,2,2,4,2,1,69,99,9999,99,3,2,1
4524,2020,11,20,4,3,8,2,21,2102,99,1,2,1,1,1,2,1,69,99,9999,99,3,1,2
4525,2020,11,7,2,1,8,2,5,502,99,1,22,3,3,5,1,99,999,99,9999,99,6,2,1
4526,2020,11,12,3,2,8,2,5,513,99,2,36,6,6,8,1,4,27,1,2014,5,1,2,1
4527,2020,11,10,2,1,8,2,6,602,99,1,40,7,7,9,1,9,999,99,9999,99,2,2,1
4528,2020,11,10,2,1,8,2,6,602,99,1,38,6,6,8,1,9,999,99,9999,99,2,2,1
4529,2020,11,10,2,1,8,2,6,602,99,1,24,3,3,5,1,9,999,99,9999,99,2,2,1
4530,2020,11,10,2,1,8,2,6,602,99,1,26,4,4,6,1,9,999,99,9999,99,2,2,1
4531,2020,11,10,2,1,8,2,6,602,99,1,38,6,6,8,1,9,999,99,9999,99,2,2,1
4532,2020,11,10,2,1,8,2,6,602,99,1,28,4,4,6,1,9,999,99,9999,99,2,2,1
4533,2020,11,10,2,1,8,2,6,602,99,1,33,5,5,7,1,9,999,99,9999,99,2,2,1
4534,2020,11,10,2,1,8,2,6,602,99,1,22,3,3,5,1,9,999,99,9999,99,2,2,1
4535,2020,11,10,2,1,8,2,6,602,99,1,42,7,7,9,1,9,999,99,9999,99,2,2,1
4536,2020,11,10,2,1,8,2,6,602,99,1,26,4,4,6,1,9,999,99,9999,99,2,2,2
4537,2020,11,16,3,2,8,2,11,1101,99,1,18,2,2,4,1,4,6,5,2019,5,1,2,1
4538,2020,11,16,3,2,8,2,11,1101,99,2,32,5,5,7,1,4,999,2,2015,5,1,2,1
4539,2020,11,18,4,3,8,2,11,1101,99,2,27,4,4,6,1,4,67,5,9999,99,1,2,2
4540,2020,11,18,4,3,8,2,9,914,99,1,21,3,3,5,1,4,6,5,9999,99,1,2,1
4541,2020,11,17,3,2,8,2,12,1215,99,1,20,3,3,5,1,1,21,2,9999,99,1,2,1
4542,2020,11,17,3,2,8,2,12,1215,99,1,39,6,6,8,1,3,69,99,9999,99,1,2,2
4543,2020,11,17,3,2,8,2,12,1215,99,1,999,16,12,18,1,3,69,99,9999,99,1,2,2
4544,2020,11,19,4,3,8,2,15,1507,99,1,28,4,4,6,1,4,18,5,9999,99,2,1,2
4545,2020,11,23,4,3,8,2,17,1701,99,1,22,3,3,5,1,4,6,5,9999,99,6,2,2
4546,2020,11,17,3,2,8,2,17,1703,99,1,67,12,11,14,1,4,6,1,9999,99,1,2,1
4547,2020,12,21,4,3,8,3,1,101,12,1,55,10,10,12,1,4,6,5,9999,99,1,1,1
4548,2020,12,3,1,1,8,3,1,114,99,1,36,6,6,8,1,4,999,99,9999,99,6,2,1
4549,2020,12,18,4,3,8,3,1,108,99,1,30,5,5,7,1,4,999,99,9999,99,1,2,2
4550,2020,12,17,3,2,8,3,1,108,99,1,37,6,6,8,1,4,999,99,9999,99,1,2,1
4551,2020,12,17,3,2,8,3,1,108,99,1,21,3,3,5,1,4,999,99,9999,99,1,2,1
4552,2020,12,23,4,3,8,3,22,2201,99,1,21,3,3,5,1,4,6,5,9999,99,1,2,1
4553,2020,12,13,3,2,8,3,19,1903,99,1,45,8,8,10,1,4,67,1,9999,99,1,1,1
4554,2020,12,14,3,2,8,3,5,509,99,1,19,2,2,4,1,4,67,99,9999,99,1,2,1
4555,2020,12,19,4,3,8,3,5,502,99,1,23,3,3,5,1,4,67,5,9999,99,1,2,1
4556,2020,12,19,4,3,8,3,5,502,99,1,31,5,5,7,1,4,67,5,9999,99,1,2,1
4557,2020,12,15,3,2,8,3,9,917,99,2,52,9,9,11,1,3,52,5,9999,99,1,1,2
4558,2020,12,15,3,2,8,3,9,917,99,2,999,16,12,18,1,3,52,5,9999,99,1,1,1
4559,2020,12,15,3,2,8,3,9,917,99,2,15,2,2,4,2,3,52,5,9999,99,1,2,1
4560,2020,12,15,3,2,8,3,9,917,99,1,23,3,3,5,1,4,999,99,9999,99,1,2,1
4561,2020,12,15,3,2,8,3,9,917,99,1,23,3,3,5,1,4,999,99,9999,99,1,2,1
4562,2020,12,13,3,2,8,3,16,1604,99,1,999,16,12,18,1,4,18,99,9999,99,1,2,2
4563,2020,12,22,4,3,8,3,17,1714,99,1,23,3,3,5,1,4,6,99,2014,5,1,2,1
4564,2020,12,22,4,3,8,3,17,1714,99,1,36,6,6,8,1,4,32,99,2017,5,1,2,1
4565,2020,12,16,3,2,8,3,17,1701,99,1,30,5,5,7,1,4,67,99,9999,99,1,2,1
4566,2020,12,16,3,2,8,3,17,1701,99,2,36,6,6,8,1,4,67,99,9999,99,1,2,1
4567,2020,13,14,3,2,8,4,1,101,12,1,33,5,5,7,1,1,999,1,2002,4,1,2,1
4568,2020,13,7,2,1,8,4,1,117,99,1,23,3,3,5,1,4,67,1,2007,4,1,2,1
4569,2020,13,7,2,1,8,4,1,117,99,2,20,3,3,5,1,4,67,1,2007,4,1,2,1
4570,2020,13,20,4,3,8,4,1,108,99,1,21,3,3,5,1,4,27,2,9999,99,1,2,1
4571,2020,13,13,3,2,8,4,20,2007,99,1,18,2,2,4,1,4,67,5,2016,5,1,2,1
4572,2020,13,13,3,2,8,4,20,2007,99,2,60,11,11,13,1,4,67,5,2016,5,1,2,1
4573,2020,13,7,2,1,8,4,5,509,99,1,35,6,6,8,1,1,48,4,9999,99,2,1,2
4574,2020,13,7,2,1,8,4,5,509,99,2,38,6,6,8,1,1,48,4,9999,99,2,2,1
4575,2020,13,11,2,1,8,4,9,901,99,1,26,4,4,6,1,4,999,3,9999,99,1,2,1
4576,2020,13,11,2,1,8,4,9,901,99,2,22,3,3,5,1,4,999,3,9999,99,1,2,1
4577,2020,13,11,2,1,8,4,9,901,99,1,2,1,1,1,2,4,999,3,9999,99,1,2,1
4578,2020,13,14,3,2,8,4,13,1307,99,2,999,16,12,18,1,3,999,99,9999,99,6,2,1
4579,2020,13,14,3,2,8,4,13,1307,99,2,999,16,12,18,1,3,999,99,9999,99,6,2,1
4580,2020,13,14,3,2,8,4,13,1307,99,1,999,16,12,18,1,3,999,99,9999,99,6,2,1
4581,2020,13,14,3,2,8,4,13,1307,99,2,999,16,12,18,1,3,999,99,9999,99,6,2,1
4582,2020,13,14,3,2,8,4,13,1307,99,1,999,16,12,18,1,3,999,99,9999,99,6,2,1
4583,2020,13,14,3,2,8,4,13,1307,99,2,999,16,12,18,1,3,999,99,9999,99,6,2,1
4584,2020,13,14,3,2,8,4,13,1307,99,2,46,8,8,10,1,3,999,99,9999,99,6,2,1
4585,2020,13,14,3,2,8,4,13,1307,99,2,13,1,1,3,2,3,999,99,9999,99,6,2,1
4586,2020,13,14,3,2,8,4,13,1307,99,1,28,4,4,6,1,3,999,99,9999,99,6,2,1
4587,2020,13,14,3,2,8,4,13,1307,99,1,10,1,1,3,2,3,999,99,9999,99,6,2,1
4588,2020,13,14,3,2,8,4,13,1307,99,2,43,7,7,9,1,3,999,99,9999,99,6,2,1
4589,2020,13,14,3,2,8,4,13,1307,99,2,43,7,7,9,1,3,999,99,9999,99,6,2,1
4590,2020,13,14,3,2,8,4,13,1307,99,1,56,10,10,12,1,3,999,99,9999,99,6,2,1
4591,2020,13,14,3,2,8,4,13,1307,99,2,48,8,8,10,1,3,999,99,9999,99,6,1,2
4592,2020,13,11,2,1,8,4,17,1703,99,1,31,5,5,7,1,4,27,5,9999,99,1,2,1
4593,2020,13,12,3,2,8,4,17,1712,99,1,34,5,5,7,1,4,999,99,9999,99,1,2,1
4594,2020,13,12,3,2,8,4,17,1712,99,2,37,6,6,8,1,1,48,99,9999,99,1,2,1
4595,2020,13,19,4,3,8,4,1,101,18,1,37,6,6,8,1,4,27,4,9999,99,1,2,1
4596,2020,14,8,2,1,8,5,1,115,99,1,20,3,3,5,1,4,32,1,9999,99,1,2,1
4597,2020,14,22,4,3,8,5,1,116,99,1,30,5,5,7,1,4,67,3,2019,5,1,2,1
4598,2020,14,16,3,2,8,5,1,116,99,1,25,4,4,6,1,4,67,3,9999,99,1,2,1
4599,2020,14,21,4,3,8,5,1,115,99,1,32,5,5,7,1,4,999,99,9999,99,1,2,1
4600,2020,14,3,1,1,8,5,1,108,99,1,25,4,4,6,1,4,67,1,9999,99,1,1,2
4601,2020,14,23,4,3,8,5,1,108,99,1,21,3,3,5,1,4,999,99,9999,99,1,2,1
4602,2020,14,22,4,3,8,5,1,108,99,1,20,3,3,5,1,4,6,1,2019,5,1,2,1
4603,2020,14,20,4,3,8,5,1,108,99,1,22,3,3,5,1,4,999,99,9999,99,1,2,1
4604,2020,14,13,3,2,8,5,22,2214,99,1,27,4,4,6,1,4,67,99,2017,5,1,2,1
4605,2020,14,21,4,3,8,5,21,2101,99,1,42,7,7,9,1,4,999,99,9999,99,6,1,2
4606,2020,14,8,2,1,8,5,9,903,99,1,62,11,11,13,1,3,69,5,9999,99,1,2,1
4607,2020,14,8,2,1,8,5,9,903,99,2,38,6,6,8,1,3,69,5,9999,99,1,2,1
4608,2020,14,8,2,1,8,5,9,903,99,2,42,7,7,9,1,3,69,5,9999,99,1,1,2
4609,2020,14,17,3,2,8,5,8,805,99,1,51,9,9,11,1,3,999,2,9999,99,2,2,1
4610,2020,14,17,3,2,8,5,8,805,99,1,24,3,3,5,1,3,999,2,9999,99,2,2,1
4611,2020,14,18,4,3,8,5,2,202,99,1,38,6,6,8,1,3,69,8,9999,99,1,2,1
4612,2020,14,18,4,3,8,5,2,202,99,2,64,11,11,13,1,3,69,8,9999,99,1,2,1
4613,2020,14,18,4,3,8,5,2,202,99,2,1,1,1,1,2,3,69,8,9999,99,1,2,1
4614,2020,14,14,3,2,8,5,18,1804,99,1,17,2,2,4,2,14,6,1,9999,99,1,2,1
4615,2020,14,17,3,2,8,5,4,409,99,1,21,3,3,5,1,4,67,99,9999,99,6,2,1
4616,2020,14,17,3,2,8,5,4,409,99,1,21,3,3,5,1,4,67,99,9999,99,6,2,1
4617,2020,14,14,3,2,8,5,3,309,99,1,56,10,10,12,1,4,27,5,2016,5,1,1,2
4618,2020,15,12,3,2,8,6,1,101,9,1,31,5,5,7,1,4,18,1,2018,5,1,2,1
4619,2020,15,21,4,3,8,6,1,104,99,1,34,5,5,7,1,1,52,2,1998,3,1,2,1
4620,2020,15,5,1,1,8,6,1,101,18,1,58,10,10,12,1,1,999,99,9999,99,2,2,1
4621,2020,15,10,2,1,8,6,1,101,10,1,29,4,4,6,1,4,190,2,2019,5,1,2,1
4622,2020,15,20,4,3,8,6,1,115,99,2,36,6,6,8,1,4,163,1,9999,99,1,2,1
4623,2020,15,15,3,2,8,6,1,108,99,1,21,3,3,5,1,4,67,99,2015,5,1,2,1
4624,2020,15,20,4,3,8,6,22,2202,99,1,999,16,12,18,1,1,48,5,9999,99,1,2,1
4625,2020,15,16,3,2,8,6,21,2101,99,1,40,7,7,9,1,1,27,5,9999,99,2,1,2
4626,2020,15,20,4,3,8,6,6,602,99,1,25,4,4,6,1,4,72,5,9999,99,1,2,1
4627,2020,15,15,3,2,8,6,9,923,99,1,20,3,3,5,1,4,32,99,9999,99,1,2,1
4628,2020,15,15,3,2,8,6,16,1604,99,1,55,10,10,12,1,4,27,1,2020,6,1,2,1
4629,2020,15,19,4,3,8,6,18,1801,99,1,23,3,3,5,1,4,32,1,9999,99,1,2,1
4630,2020,16,8,2,1,8,7,1,101,1,1,23,3,3,5,1,4,64,5,2016,5,1,2,1
4631,2020,16,8,2,1,8,7,1,101,1,1,48,8,8,10,1,4,64,5,2016,5,1,2,1
4632,2020,16,12,3,2,8,7,1,101,9,1,19,2,2,4,1,4,67,5,2020,6,6,2,1
4633,2020,16,12,3,2,8,7,1,101,9,2,17,2,2,4,2,4,67,5,2020,6,6,2,1
4634,2020,16,21,4,3,8,7,1,101,1,1,34,5,5,7,1,4,18,5,2018,5,1,2,1
4635,2020,16,11,2,1,8,7,1,101,18,1,35,6,6,8,1,4,25,3,9999,99,1,2,1
4636,2020,16,21,4,3,8,7,1,101,18,1,25,4,4,6,1,1,69,4,2006,4,2,1,2
4637,2020,16,21,4,3,8,7,1,101,18,1,28,4,4,6,1,1,69,4,2006,4,2,1,2
4638,2020,16,21,4,3,8,7,1,101,18,1,30,5,5,7,1,1,69,4,2006,4,2,1,2
4639,2020,16,22,4,3,8,7,1,117,99,2,23,3,3,5,1,4,190,1,9999,99,1,2,1
4640,2020,16,17,3,2,8,7,21,2101,99,1,21,3,3,5,1,4,18,2,2017,5,6,2,1
4641,2020,16,15,3,2,8,7,20,2001,99,2,19,2,2,4,1,4,18,5,2019,5,6,2,1
4642,2020,16,18,4,3,8,7,20,2001,99,1,23,3,3,5,1,4,67,5,9999,99,1,2,1
4643,2020,16,22,4,3,8,7,5,509,99,1,36,6,6,8,1,4,27,1,9999,99,1,1,2
4644,2020,16,1,1,1,8,7,10,1002,99,1,40,7,7,9,1,4,25,5,9999,99,1,2,1
4645,2020,16,12,3,2,8,7,12,1215,99,1,68,12,11,14,1,1,999,2,9999,99,1,2,1
4646,2020,16,12,3,2,8,7,12,1215,99,1,51,9,9,11,1,3,999,2,9999,99,1,1,2
4647,2020,16,17,3,2,8,7,16,1609,99,1,16,2,2,4,2,4,27,99,9999,99,1,2,1
4648,2020,16,21,4,3,8,7,16,1601,99,1,28,4,4,6,1,4,999,7,9999,99,1,2,1
4649,2020,16,21,4,3,8,7,16,1601,99,1,24,3,3,5,1,4,6,1,9999,99,1,2,1
4650,2020,16,16,3,2,8,7,15,1501,99,1,19,2,2,4,1,4,67,5,9999,99,1,2,1
4651,2020,16,10,2,1,8,7,17,1701,99,1,36,6,6,8,1,14,6,1,2005,4,1,2,1
4652,2020,16,14,3,2,8,7,17,1703,99,1,35,6,6,8,1,4,18,5,9999,99,1,2,1
4653,2020,16,14,3,2,8,7,7,705,99,2,55,10,10,12,1,3,69,9,9999,99,1,2,1
4654,2020,17,0,1,1,8,1,5,501,99,1,25,4,4,6,1,4,27,1,9999,99,1,1,2
4655,2020,17,19,4,3,8,1,15,1501,99,2,36,6,6,8,1,1,27,4,2008,4,1,2,2
4656,2020,17,19,4,3,8,1,15,1501,99,1,11,1,1,3,2,1,27,4,2008,4,1,2,1
4657,2020,17,13,3,2,8,1,3,314,99,1,19,2,2,4,1,4,77,5,9999,99,1,2,1
4658,2020,17,15,3,2,8,1,5,501,99,2,999,16,12,18,1,1,48,11,9999,99,1,1,2
4659,2020,17,13,3,2,8,1,4,409,99,1,25,4,4,6,1,4,999,3,9999,99,1,2,1
4660,2020,17,11,2,1,8,1,1,117,99,2,45,8,8,10,1,1,999,99,9999,99,2,2,1
4661,2020,17,11,2,1,8,1,1,117,99,2,48,8,8,10,1,1,999,99,9999,99,2,2,1
4662,2020,18,3,1,1,8,2,1,101,1,1,22,3,3,5,1,4,54,3,2013,5,1,2,1
4663,2020,18,3,1,1,8,2,1,101,1,1,39,6,6,8,1,2,69,2,2018,5,1,2,1
4664,2020,18,22,4,3,8,2,1,101,1,1,27,4,4,6,1,4,25,5,9999,99,1,2,1
4665,2020,18,18,4,3,8,2,1,101,14,1,50,9,9,11,1,4,20,4,2013,5,1,2,1
4666,2020,18,19,4,3,8,2,1,101,16,1,23,3,3,5,1,4,67,5,2013,5,1,2,1
4667,2020,18,11,2,1,8,2,1,116,99,1,30,5,5,7,1,4,999,99,9999,99,1,2,1
4668,2020,18,14,3,2,8,2,1,108,99,1,999,16,12,18,1,4,163,4,9999,99,1,2,1
4669,2020,18,10,2,1,8,2,1,108,99,1,999,16,12,18,1,4,27,99,2017,5,1,2,1
4670,2020,18,9,2,1,8,2,19,1907,99,1,24,3,3,5,1,4,67,2,2011,5,1,2,1
4671,2020,18,15,3,2,8,2,5,501,99,1,35,6,6,8,1,4,6,5,9999,99,1,1,2
4672,2020,18,15,3,2,8,2,5,501,99,1,16,2,2,4,2,4,6,5,9999,99,1,1,2
4673,2020,18,11,2,1,8,2,16,1607,99,1,56,10,10,12,1,4,999,99,9999,99,1,2,1
4674,2020,19,19,4,3,8,3,1,101,1,2,28,4,4,6,1,4,6,5,2016,5,1,2,1
4675,2020,19,12,3,2,8,3,1,101,17,1,27,4,4,6,1,4,67,2,2012,5,1,2,1
4676,2020,19,12,3,2,8,3,1,101,17,1,42,7,7,9,1,4,76,2,2019,5,1,2,1
4677,2020,19,8,2,1,8,3,1,101,12,1,28,4,4,6,1,4,6,5,9999,99,1,2,1
4678,2020,19,8,2,1,8,3,1,101,12,2,999,16,12,18,1,2,41,3,9999,99,1,2,1
4679,2020,19,0,1,1,8,3,1,108,99,2,32,5,5,7,1,1,28,8,9999,99,2,1,2
4680,2020,19,6,2,1,8,3,5,501,99,1,15,2,2,4,2,4,64,1,9999,99,4,2,1
4681,2020,19,12,3,2,8,3,11,1102,99,1,11,1,1,3,2,4,999,99,9999,99,1,2,1
4682,2020,19,15,3,2,8,3,9,920,99,1,28,4,4,6,1,4,27,5,9999,99,1,2,1
4683,2020,19,22,4,3,8,3,2,204,99,1,30,5,5,7,1,5,999,99,9999,99,1,2,1
4684,2020,19,22,4,3,8,3,2,204,99,1,7,1,1,2,2,5,999,99,9999,99,1,1,2
4685,2020,19,22,4,3,8,3,2,204,99,1,21,3,3,5,1,5,999,99,9999,99,1,2,1
4686,2020,19,14,3,2,8,3,18,1801,99,1,30,5,5,7,1,4,100,5,9999,99,1,2,1
4687,2020,20,13,3,2,8,4,1,101,4,1,27,4,4,6,1,1,69,4,2013,5,1,2,1
4688,2020,20,21,4,3,8,4,1,101,3,1,45,8,8,10,1,4,6,3,9999,99,1,1,2
4689,2020,20,0,1,1,8,4,1,102,99,1,58,10,10,12,1,6,19,1,2002,4,3,1,2
4690,2020,20,21,4,3,8,4,1,101,11,1,28,4,4,6,1,4,999,99,9999,99,1,2,1
4691,2020,20,9,2,1,8,4,19,1903,99,1,29,4,4,6,1,4,67,1,2009,4,1,2,1
4692,2020,20,9,2,1,8,4,19,1903,99,1,51,9,9,11,1,4,67,1,2009,4,1,2,1
4693,2020,20,7,2,1,8,4,19,1905,99,1,31,5,5,7,1,4,67,5,9999,99,1,2,1
4694,2020,20,7,2,1,8,4,19,1905,99,1,999,16,12,18,1,4,67,5,9999,99,1,1,2
4695,2020,20,18,4,3,8,4,5,501,99,1,26,4,4,6,1,4,999,99,9999,99,1,2,1
4696,2020,20,18,4,3,8,4,6,601,99,1,23,3,3,5,1,1,67,5,9999,99,2,2,1
4697,2020,20,18,4,3,8,4,6,601,99,1,23,3,3,5,1,1,67,5,9999,99,2,2,1
4698,2020,20,10,2,1,8,4,10,1003,99,1,27,4,4,6,1,4,67,1,9999,99,1,2,1
4699,2020,20,15,3,2,8,4,12,1222,99,2,20,3,3,5,1,4,27,5,9999,99,1,2,1
4700,2020,20,15,3,2,8,4,12,1222,99,2,20,3,3,5,1,4,27,5,9999,99,1,1,2
4701,2020,20,23,4,3,8,4,15,1501,99,1,29,4,4,6,1,4,67,5,9999,99,1,2,1
4702,2020,20,23,4,3,8,4,15,1501,99,1,23,3,3,5,1,4,67,5,9999,99,1,2,1
4703,2020,20,0,1,1,8,4,2,203,99,1,30,5,5,7,1,5,52,2,9999,99,1,2,1
4704,2020,20,0,1,1,8,4,2,203,99,1,22,3,3,5,1,5,52,2,9999,99,1,2,1
4705,2020,20,10,2,1,8,4,17,1705,99,2,13,1,1,3,2,2,69,4,9999,99,2,2,1
4706,2020,20,10,2,1,8,4,17,1705,99,2,11,1,1,3,2,2,69,4,9999,99,2,2,1
4707,2020,20,10,2,1,8,4,17,1705,99,2,62,11,11,13,1,2,69,4,9999,99,2,2,1
4708,2020,20,10,2,1,8,4,17,1705,99,2,18,2,2,4,1,2,69,4,9999,99,2,2,1
4709,2020,20,10,2,1,8,4,17,1705,99,1,3,1,1,1,2,2,69,4,9999,99,2,2,1
