núm_corre,año_ocu,día_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,día_sem_ocu,mupio_ocu,depto_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,fall_les,int_o_noint
8049,2018,30,1,1,1,11,5,1504,15,99,1,14,1,1,3,2,3,69,1,9999,99,3,2,1
8050,2018,30,1,1,1,11,5,1504,15,99,1,14,1,1,3,2,3,69,1,9999,99,3,2,1
8051,2018,30,1,1,1,11,5,1504,15,99,2,18,2,2,4,1,3,69,1,9999,99,3,2,1
8052,2018,30,1,1,1,11,5,1504,15,99,2,10,1,1,3,2,3,69,1,9999,99,3,2,1
8053,2018,30,1,1,1,11,5,1504,15,99,2,54,9,9,11,1,3,69,1,9999,99,3,2,1
8054,2018,30,1,1,1,11,5,1504,15,99,2,28,4,4,6,1,3,69,1,9999,99,3,2,1
8055,2018,30,21,4,3,11,5,1804,18,99,1,46,8,8,10,1,4,27,9,9999,99,1,1,2
8056,2018,1,1,1,1,10,1,116,1,99,2,53,9,9,11,1,4,999,99,9999,99,5,2,2
8057,2018,1,14,3,2,10,1,108,1,99,2,22,3,3,5,1,1,27,4,2004,4,5,2,1
8058,2018,1,7,2,1,10,1,1003,10,99,1,70,13,11,15,1,99,999,99,9999,99,5,2,1
8059,2018,2,7,2,1,10,2,101,1,7,1,19,2,2,4,1,4,6,1,2008,4,1,2,1
8060,2018,2,11,2,1,10,2,1901,19,99,2,1,1,1,1,2,2,28,99,2016,5,5,1,2
8061,2018,3,16,3,2,10,3,101,1,12,1,85,15,11,17,1,99,999,99,9999,99,5,2,1
8062,2018,3,13,3,2,10,3,101,1,7,1,9,1,1,2,2,99,999,99,9999,99,5,2,1
8063,2018,3,22,4,3,10,3,101,1,11,1,22,3,3,5,1,99,999,99,9999,99,5,2,1
8064,2018,3,19,4,3,10,3,801,8,99,9,999,16,12,18,9,99,999,99,9999,99,5,1,2
8065,2018,3,14,3,2,10,3,1710,17,99,1,78,14,11,16,1,4,67,5,9999,99,5,1,2
8066,2018,4,21,4,3,10,4,101,1,9,1,55,10,10,12,1,99,999,99,9999,99,5,1,2
8067,2018,4,6,2,1,10,4,116,1,99,1,62,11,11,13,1,1,10,2,2017,5,5,2,1
8068,2018,4,1,1,1,10,4,115,1,99,1,33,5,5,7,1,1,27,3,9999,99,5,2,1
8069,2018,4,6,2,1,10,4,114,1,99,1,46,8,8,10,1,99,999,99,9999,99,5,2,1
8070,2018,4,19,4,3,10,4,108,1,99,2,25,4,4,6,1,99,999,99,9999,99,5,2,1
8071,2018,4,18,4,3,10,4,2009,20,99,1,999,16,12,18,9,6,999,3,2000,4,5,1,2
8072,2018,5,19,4,3,10,5,1617,16,99,1,43,7,7,9,1,3,69,5,9999,99,5,2,1
8073,2018,6,21,4,3,10,6,101,1,2,1,53,9,9,11,1,1,27,4,2007,4,5,2,1
8074,2018,6,19,4,3,10,6,101,1,9,1,36,6,6,8,1,99,999,99,9999,99,5,2,1
8075,2018,6,12,3,2,10,6,101,1,13,1,18,2,2,4,1,6,17,2,1984,2,5,2,1
8076,2018,6,0,1,1,10,6,101,1,7,1,23,3,3,5,1,99,999,99,9999,99,5,2,1
8077,2018,6,19,4,3,10,6,114,1,99,9,999,16,12,18,9,99,999,99,9999,99,5,2,1
8078,2018,6,8,2,1,10,6,108,1,99,2,56,10,10,12,1,4,3,1,2007,4,5,2,1
8079,2018,6,10,2,1,10,6,511,5,99,1,9,1,1,2,2,4,6,9,2017,5,5,2,1
8080,2018,6,23,4,3,10,6,614,6,99,1,30,5,5,7,1,1,69,4,9999,99,5,2,1
8081,2018,6,15,3,2,10,6,1501,15,99,2,11,1,1,3,2,14,6,1,9999,99,5,2,1
8082,2018,6,11,2,1,10,6,1406,14,99,1,27,4,4,6,1,2,27,2,2000,4,5,2,1
8083,2018,6,11,2,1,10,6,1406,14,99,1,54,9,9,11,1,2,27,2,2000,4,5,2,1
8084,2018,6,21,4,3,10,6,308,3,99,1,999,16,12,18,1,2,27,1,2007,4,5,2,1
8085,2018,6,20,4,3,10,6,308,3,99,1,999,16,12,18,9,99,999,99,9999,99,5,1,2
8086,2018,6,20,4,3,10,6,308,3,99,1,999,16,12,18,9,99,999,99,9999,99,5,1,2
8087,2018,7,17,3,2,10,7,105,1,99,2,6,1,1,2,2,2,17,4,2005,4,5,2,1
8088,2018,7,0,1,1,10,7,117,1,99,1,21,3,3,5,1,1,999,2,9999,99,5,2,1
8089,2018,7,9,2,1,10,7,115,1,99,2,17,2,2,4,2,4,999,5,9999,99,5,2,1
8090,2018,7,9,2,1,10,7,115,1,99,1,15,2,2,4,2,4,999,5,9999,99,5,2,1
8091,2018,7,0,1,1,10,7,1301,13,99,1,25,4,4,6,1,99,999,99,9999,99,5,1,2
8092,2018,7,0,1,1,10,7,1601,16,99,1,999,16,12,18,9,1,999,99,9999,99,5,2,1
8093,2018,7,9,2,1,10,7,702,7,99,1,999,16,12,18,9,99,999,99,9999,99,5,1,2
8094,2018,8,21,4,3,10,1,101,1,18,1,49,8,8,10,1,4,18,5,2018,5,5,2,2
8095,2018,8,17,3,2,10,1,110,1,99,1,64,11,11,13,1,2,999,2,9999,99,5,2,1
8096,2018,9,22,4,3,10,2,109,1,99,1,18,2,2,4,1,11,52,9,9999,99,5,2,1
8097,2018,10,6,2,1,10,3,115,1,99,1,29,4,4,6,1,4,25,1,2018,5,5,2,1
8098,2018,10,15,3,2,10,3,201,2,99,1,8,1,1,2,2,14,6,1,2004,4,5,2,1
8099,2018,10,18,4,3,10,3,2210,22,99,1,6,1,1,2,2,1,999,99,9999,99,5,2,1
8100,2018,10,19,4,3,10,3,114,1,99,1,35,6,6,8,1,6,999,99,9999,99,5,1,2
8101,2018,10,22,4,3,10,3,101,1,11,1,59,10,10,12,1,1,69,5,2011,5,5,2,1
8102,2018,11,21,4,3,10,4,1507,15,99,1,38,6,6,8,1,5,999,2,9999,99,5,1,2
8103,2018,12,6,2,1,10,5,101,1,5,1,61,11,11,13,1,12,999,1,9999,99,5,2,1
8104,2018,12,18,4,3,10,5,101,1,7,1,38,6,6,8,1,1,999,99,9999,99,5,2,1
8105,2018,12,19,4,3,10,5,109,1,99,1,34,5,5,7,1,1,999,99,9999,99,5,2,1
8106,2018,12,6,2,1,10,5,110,1,99,1,56,10,10,12,1,1,999,99,9999,99,5,2,1
8107,2018,12,20,4,3,10,5,203,2,99,1,55,10,10,12,1,6,999,1,1979,1,5,2,1
8108,2018,12,17,3,2,10,5,207,2,99,2,999,16,12,18,1,1,999,99,9999,99,5,1,2
8109,2018,13,9,2,1,10,6,101,1,12,1,31,5,5,7,1,1,999,99,9999,99,5,2,1
8110,2018,13,13,3,2,10,6,101,1,7,1,33,5,5,7,1,4,999,99,9999,99,5,2,1
8111,2018,13,14,3,2,10,6,101,1,6,1,5,1,1,2,2,1,48,5,2011,5,5,2,1
8112,2018,13,20,4,3,10,6,109,1,99,2,16,2,2,4,2,1,14,4,1965,1,5,1,2
8113,2018,13,20,4,3,10,6,109,1,99,2,16,2,2,4,2,1,14,4,1965,1,5,2,1
8114,2018,13,20,4,3,10,6,109,1,99,2,19,2,2,4,1,1,14,4,1965,1,5,2,1
8115,2018,13,20,4,3,10,6,109,1,99,1,21,3,3,5,1,1,14,4,1965,1,5,2,1
8116,2018,13,20,4,3,10,6,109,1,99,1,15,2,2,4,2,1,14,4,1965,1,5,2,1
8117,2018,13,20,4,3,10,6,109,1,99,2,18,2,2,4,1,1,14,4,1965,1,5,2,1
8118,2018,13,20,4,3,10,6,109,1,99,1,11,1,1,3,2,1,14,4,1965,1,5,2,1
8119,2018,13,20,4,3,10,6,109,1,99,1,25,4,4,6,1,1,14,4,1965,1,5,2,1
8120,2018,13,20,4,3,10,6,109,1,99,2,25,4,4,6,1,1,14,4,1965,1,5,2,1
8121,2018,13,20,4,3,10,6,109,1,99,2,3,1,1,1,2,1,14,4,1965,1,5,2,1
8122,2018,13,20,4,3,10,6,109,1,99,2,1,1,1,1,2,1,14,4,1965,1,5,2,1
8123,2018,13,19,4,3,10,6,101,1,9,2,32,5,5,7,1,12,999,99,9999,99,5,2,1
8124,2018,13,18,4,3,10,6,1712,17,99,2,57,10,10,12,1,4,67,4,9999,99,5,2,1
8125,2018,13,17,3,2,10,6,106,1,99,1,20,3,3,5,1,1,999,99,9999,99,5,2,1
8126,2018,13,13,3,2,10,6,101,1,13,1,30,5,5,7,1,1,999,99,9999,99,5,2,1
8127,2018,13,13,3,2,10,6,101,1,13,1,38,6,6,8,1,1,999,99,9999,99,5,2,1
8128,2018,13,5,1,1,10,6,102,1,99,2,25,4,4,6,1,99,999,99,9999,99,5,1,2
8129,2018,13,5,1,1,10,6,102,1,99,1,52,9,9,11,1,99,999,99,9999,99,5,2,2
8130,2018,13,5,1,1,10,6,102,1,99,2,22,3,3,5,1,99,999,99,9999,99,5,1,2
8131,2018,13,18,4,3,10,6,301,3,99,2,32,5,5,7,1,4,32,14,2015,5,5,2,1
8132,2018,13,18,4,3,10,6,301,3,99,2,58,10,10,12,1,4,32,14,2015,5,5,2,1
8133,2018,13,18,4,3,10,6,301,3,99,2,15,2,2,4,2,4,32,14,2015,5,5,2,1
8134,2018,13,19,4,3,10,6,115,1,99,1,65,12,11,14,1,2,41,4,2016,5,5,2,1
8135,2018,13,14,3,2,10,6,1508,15,99,1,45,8,8,10,1,1,999,9,9999,99,5,2,1
8136,2018,13,9,2,1,10,6,611,6,99,1,999,16,12,18,1,99,999,99,9999,99,5,1,1
8137,2018,15,22,4,3,10,1,2201,22,99,1,22,3,3,5,1,99,999,99,9999,99,5,1,2
8138,2018,15,19,4,3,10,1,801,8,99,2,34,5,5,7,1,4,999,99,9999,99,5,2,1
8139,2018,15,11,2,1,10,1,108,1,99,1,52,9,9,11,1,4,999,99,9999,99,5,2,1
8140,2018,16,5,1,1,10,2,101,1,99,2,59,10,10,12,1,99,999,99,9999,99,5,1,2
8141,2018,16,14,3,2,10,2,1616,16,99,2,10,1,1,3,2,4,67,3,9999,99,5,2,1
8142,2018,16,11,2,1,10,2,701,7,99,2,63,11,11,13,1,12,69,2,2015,5,5,2,1
8143,2018,17,19,4,3,10,3,101,1,99,1,22,3,3,5,1,99,999,99,9999,99,5,1,2
8144,2018,17,5,1,1,10,3,511,5,99,2,20,3,3,5,1,99,999,99,9999,99,5,2,1
8145,2018,17,19,4,3,10,3,1609,16,99,2,65,12,11,14,1,4,6,3,2014,5,5,2,1
8146,2018,18,15,3,2,10,4,101,1,1,2,80,15,11,17,1,2,48,2,2016,5,5,1,2
8147,2018,18,0,1,1,10,4,1015,10,99,2,38,6,6,8,1,4,27,3,9999,99,5,2,2
8148,2018,19,6,2,1,10,5,701,7,99,1,67,12,11,14,1,12,69,2,2017,5,5,2,1
8149,2018,20,13,3,2,10,6,105,1,99,2,4,1,1,1,2,4,999,99,9999,99,5,1,2
8150,2018,20,14,3,2,10,6,101,1,12,1,36,6,6,8,1,99,999,99,9999,99,5,2,1
8151,2018,20,19,4,3,10,6,115,1,99,1,999,16,12,18,1,99,999,99,9999,99,5,1,2
8152,2018,20,21,4,3,10,6,101,1,7,1,54,9,9,11,1,99,999,99,9999,99,5,2,1
8153,2018,20,14,3,2,10,6,101,1,12,2,45,8,8,10,1,1,999,99,9999,99,5,2,1
8154,2018,20,9,2,1,10,6,114,1,99,1,30,5,5,7,1,99,999,99,9999,99,5,1,2
8155,2018,20,19,4,3,10,6,115,1,99,1,23,3,3,5,1,4,6,3,2018,5,5,2,1
8156,2018,20,18,4,3,10,6,1010,10,99,2,33,5,5,7,1,4,999,1,2018,5,5,2,1
8157,2018,20,18,4,3,10,6,1010,10,99,1,15,2,2,4,2,4,999,1,2018,5,5,2,1
8158,2018,20,18,4,3,10,6,1010,10,99,1,25,4,4,6,1,4,999,1,2018,5,5,2,1
8159,2018,20,20,4,3,10,6,1106,11,99,1,24,3,3,5,1,4,999,3,9999,99,5,1,2
8160,2018,20,20,4,3,10,6,1106,11,99,2,24,3,3,5,1,4,999,3,9999,99,5,1,2
8161,2018,20,20,4,3,10,6,1201,12,99,1,32,5,5,7,1,99,999,99,9999,99,5,1,2
8162,2018,20,18,4,3,10,6,208,2,99,2,21,3,3,5,1,3,999,3,9999,99,5,1,2
8163,2018,21,20,4,3,10,7,101,1,8,2,65,12,11,14,1,4,3,2,9999,99,5,2,1
8164,2018,21,17,3,2,10,7,101,1,7,1,4,1,1,1,2,4,6,5,9999,99,5,2,1
8165,2018,21,23,4,3,10,7,115,1,99,1,11,1,1,3,2,99,999,99,9999,99,5,2,1
8166,2018,21,2,1,1,10,7,2007,20,99,1,22,3,3,5,1,1,999,99,9999,99,5,1,2
8167,2018,21,16,3,2,10,7,2007,20,99,1,22,3,3,5,1,1,999,99,9999,99,5,2,1
8168,2018,21,16,3,2,10,7,2007,20,99,2,23,3,3,5,1,1,999,99,9999,99,5,2,1
8169,2018,21,4,1,1,10,7,2001,20,99,1,35,6,6,8,1,99,999,99,9999,99,5,1,2
8170,2018,21,20,4,3,10,7,1301,13,99,1,49,8,8,10,1,99,999,99,9999,99,5,1,2
8171,2018,21,20,4,3,10,7,1617,16,99,1,30,5,5,7,1,1,999,2,9999,99,5,2,1
8172,2018,21,14,3,2,10,7,408,4,99,2,13,1,1,3,2,14,999,1,9999,99,5,2,1
8173,2018,21,14,3,2,10,7,408,4,99,2,6,1,1,2,2,14,999,1,9999,99,5,2,1
8174,2018,21,14,3,2,10,7,408,4,99,1,59,10,10,12,1,14,999,1,9999,99,5,2,1
8175,2018,22,20,4,3,10,1,117,1,99,2,63,11,11,13,1,4,67,3,9999,99,5,2,1
8176,2018,22,11,2,1,10,1,115,1,99,1,60,11,11,13,1,1,999,99,9999,99,5,1,2
8177,2018,22,22,4,3,10,1,110,1,99,1,40,7,7,9,1,12,7,7,9999,99,5,2,1
8178,2018,22,18,4,3,10,1,1326,13,99,2,3,1,1,1,2,99,999,99,9999,99,5,1,2
8179,2018,22,16,3,2,10,1,1601,16,99,1,19,2,2,4,1,99,999,99,9999,99,5,2,1
8180,2018,22,19,4,3,10,1,1602,16,99,1,999,16,12,18,1,1,999,99,9999,99,5,2,1
8181,2018,22,16,3,2,10,1,203,2,99,1,18,2,2,4,1,4,67,5,9999,99,5,2,1
8182,2018,22,16,3,2,10,1,203,2,99,2,36,6,6,8,1,4,67,5,9999,99,5,2,1
8183,2018,22,10,2,1,10,1,710,7,99,1,58,10,10,12,1,1,27,3,9999,99,5,2,1
8184,2018,22,0,1,1,10,1,406,4,99,1,25,4,4,6,1,99,999,99,9999,99,5,1,2
8185,2018,23,18,4,3,10,2,101,1,5,1,10,1,1,3,2,1,73,4,9999,99,5,2,1
8186,2018,23,12,3,2,10,2,108,1,99,1,34,5,5,7,1,1,28,2,9999,99,5,2,1
8187,2018,23,16,3,2,10,2,1013,10,99,1,62,11,11,13,1,5,26,2,9999,99,5,2,1
8188,2018,23,16,3,2,10,2,412,4,99,2,76,14,11,16,1,12,30,6,9999,99,5,1,2
8189,2018,23,20,4,3,10,2,304,3,99,1,40,7,7,9,1,5,999,99,9999,99,5,1,2
8190,2018,24,19,4,3,10,3,101,1,12,1,27,4,4,6,1,1,48,3,9999,99,5,2,1
8191,2018,25,18,4,3,10,4,101,1,8,1,45,8,8,10,1,2,27,2,9999,99,5,2,1
8192,2018,25,19,4,3,10,4,113,1,99,1,41,7,7,9,1,1,999,99,9999,99,5,1,1
8193,2018,25,5,1,1,10,4,108,1,99,2,63,11,11,13,1,5,999,99,9999,99,5,2,2
8194,2018,25,15,3,2,10,4,1903,19,99,2,8,1,1,2,2,1,999,99,9999,99,5,1,2
8195,2018,26,22,4,3,10,5,1401,14,99,1,47,8,8,10,1,4,77,2,9999,99,5,2,1
8196,2018,26,16,3,2,10,5,2004,20,99,2,39,6,6,8,1,3,69,4,9999,99,5,2,1
8197,2018,26,7,2,1,10,5,601,6,99,1,14,1,1,3,2,3,69,6,9999,99,5,1,2
8198,2018,26,20,4,3,10,5,108,1,99,1,24,3,3,5,1,4,3,2,9999,99,5,2,1
8199,2018,27,12,3,2,10,6,101,1,13,1,65,12,11,14,1,1,69,2,9999,99,5,2,1
8200,2018,27,9,2,1,10,6,108,1,99,2,63,11,11,13,1,4,6,1,9999,99,5,2,1
8201,2018,27,11,2,1,10,6,2212,22,99,2,43,7,7,9,1,4,71,99,9999,99,5,2,1
8202,2018,27,11,2,1,10,6,719,7,99,1,28,4,4,6,1,5,26,2,9999,99,5,2,1
8203,2018,27,18,4,3,10,6,105,1,99,1,42,7,7,9,1,1,999,99,9999,99,5,2,2
8204,2018,27,11,2,1,10,6,101,1,99,1,11,1,1,3,2,1,999,99,9999,99,5,2,1
8205,2018,27,5,1,1,10,6,1201,12,99,1,74,13,11,15,1,4,27,1,9999,99,5,2,1
8206,2018,28,12,3,2,10,6,101,1,18,1,41,7,7,9,1,3,56,4,1986,2,5,2,1
8207,2018,28,12,3,2,10,7,1901,19,99,1,50,9,9,11,1,4,999,99,9999,99,5,2,1
8208,2018,28,19,4,3,10,7,1604,16,99,1,999,16,12,18,1,2,24,4,2011,5,5,2,1
8209,2018,28,19,4,3,10,7,1604,16,99,2,58,10,10,12,1,2,24,4,2011,5,5,2,1
8210,2018,28,19,4,3,10,7,1604,16,99,2,4,1,1,1,2,2,24,4,2011,5,5,2,1
8211,2018,28,5,1,1,10,7,203,2,99,1,999,16,12,18,1,1,56,9,1986,2,5,2,1
8212,2018,28,0,1,1,10,7,2102,21,99,1,30,5,5,7,1,3,69,9,1998,3,5,2,1
8213,2018,28,0,1,1,10,7,2102,21,99,1,999,16,12,18,1,3,69,9,1998,3,5,2,1
8214,2018,28,0,1,1,10,7,2102,21,99,1,999,16,12,18,1,3,69,9,1998,3,5,2,1
8215,2018,28,0,1,1,10,7,2102,21,99,1,999,16,12,18,1,3,69,9,1998,3,5,2,1
8216,2018,28,12,3,2,10,7,403,4,99,2,84,15,11,17,1,4,76,8,9999,99,5,2,1
8217,2018,28,0,1,1,10,7,301,3,99,1,999,16,12,18,1,1,999,99,9999,99,5,2,2
8218,2018,28,17,3,2,10,7,106,1,99,2,73,13,11,15,1,3,69,99,1993,3,5,2,1
8219,2018,28,15,3,2,10,7,116,1,99,2,999,16,12,18,1,5,50,2,1987,2,5,1,2
8220,2018,28,14,3,2,10,7,1301,13,99,1,999,16,12,18,1,4,999,99,9999,99,5,1,2
8221,2018,28,22,4,3,10,7,108,1,99,1,44,7,7,9,1,4,46,5,2017,5,5,2,1
8222,2018,28,15,3,2,10,7,1201,12,99,1,25,4,4,6,1,3,999,99,9999,99,5,2,1
8223,2018,28,22,4,3,10,7,1002,10,99,1,23,3,3,5,1,1,999,99,9999,99,5,1,2
8224,2018,28,19,4,3,10,7,704,7,99,1,70,13,11,15,1,4,999,99,9999,99,5,1,2
8225,2018,28,2,1,1,10,7,101,1,7,1,999,16,12,18,1,1,999,99,9999,99,5,2,1
8226,2018,28,20,4,3,10,7,2005,20,99,1,24,3,3,5,1,1,999,99,9999,99,5,2,1
8227,2018,29,1,1,1,10,1,101,1,99,1,38,6,6,8,1,99,999,99,9999,99,5,1,2
8228,2018,29,8,2,1,10,1,108,1,99,2,24,3,3,5,1,5,999,99,9999,99,5,1,1
8229,2018,29,18,4,3,10,1,101,1,9,1,999,16,12,18,1,5,999,99,9999,99,5,2,1
8230,2018,29,23,4,3,10,1,101,1,21,1,26,4,4,6,1,5,999,99,9999,99,5,2,1
8231,2018,29,17,3,2,10,1,117,1,99,1,6,1,1,2,2,4,999,99,9999,99,5,2,1
8232,2018,29,18,4,3,10,1,101,1,17,2,15,2,2,4,2,4,999,99,9999,99,5,2,1
8233,2018,29,16,3,2,10,1,1108,11,99,2,14,1,1,3,2,4,6,99,9999,99,5,2,1
8234,2018,29,19,4,3,10,1,1606,16,99,1,28,4,4,6,1,4,76,3,9999,99,5,2,1
8235,2018,30,19,4,3,10,2,1010,10,99,1,7,1,1,2,2,4,6,3,9999,99,5,2,1
8236,2018,30,18,4,3,10,2,412,4,99,2,40,7,7,9,1,4,53,5,9999,99,5,2,1
8237,2018,30,18,4,3,10,2,412,4,99,1,4,1,1,1,2,4,53,5,9999,99,5,2,1
8238,2018,30,17,3,2,10,2,2001,20,99,1,64,11,11,13,1,4,999,99,9999,99,5,2,1
8239,2018,30,16,3,2,10,2,101,1,19,2,8,1,1,2,2,4,27,3,9999,99,5,2,1
8240,2018,31,10,2,1,10,3,101,1,1,2,73,13,11,15,1,4,999,4,9999,99,5,2,1
8241,2018,31,5,1,1,10,3,101,1,11,1,48,8,8,10,1,1,999,99,9999,99,5,2,1
8242,2018,31,6,2,1,10,3,101,1,11,1,48,8,8,10,1,99,999,99,9999,99,5,2,1
8243,2018,31,23,4,3,10,3,101,1,7,1,999,16,12,18,1,1,999,99,9999,99,5,2,1
8244,2018,31,21,4,3,10,3,901,9,99,1,24,3,3,5,1,12,30,3,9999,99,5,1,2
8245,2018,31,18,4,3,10,3,1613,16,99,1,3,1,1,1,2,4,67,3,9999,99,5,2,1
8246,2018,31,20,4,3,10,3,1805,18,99,1,32,5,5,7,1,99,999,99,9999,99,5,1,2
8247,2018,1,13,3,2,11,4,101,1,99,1,62,11,11,13,1,3,69,5,1996,3,5,2,1
8248,2018,1,15,3,2,11,4,102,1,99,2,18,2,2,4,1,2,74,4,2014,5,5,2,1
8249,2018,1,4,1,1,11,4,101,1,13,1,30,5,5,7,1,99,999,99,9999,99,5,2,1
8250,2018,1,23,4,3,11,4,117,1,99,2,23,3,3,5,1,99,999,99,9999,99,5,2,1
8251,2018,1,15,3,2,11,4,114,1,99,1,20,3,3,5,1,99,999,99,9999,99,5,2,1
8252,2018,1,21,4,3,11,4,110,1,99,2,25,4,4,6,1,1,48,4,9999,99,5,2,1
8253,2018,1,20,4,3,11,4,2201,22,99,1,61,11,11,13,1,99,999,99,9999,99,5,2,1
8254,2018,1,17,3,2,11,4,2004,20,99,1,64,11,11,13,1,99,999,99,9999,99,5,2,1
8255,2018,1,5,1,1,11,4,509,5,99,1,30,5,5,7,1,1,999,99,9999,99,5,1,2
8256,2018,1,21,4,3,11,4,505,5,99,2,60,11,11,13,1,4,6,1,9999,99,5,2,1
8257,2018,1,15,3,2,11,4,1101,11,99,1,30,5,5,7,1,99,999,99,9999,99,5,2,1
8258,2018,1,15,3,2,11,4,1101,11,99,1,39,6,6,8,1,99,999,99,9999,99,5,1,2
8259,2018,1,20,4,3,11,4,401,4,99,1,35,6,6,8,1,1,999,99,9999,99,5,1,2
8260,2018,1,14,3,2,11,4,310,3,99,1,18,2,2,4,1,1,69,5,9999,99,5,2,1
8261,2018,2,17,3,2,11,5,101,1,1,2,8,1,1,2,2,2,90,3,9999,99,5,2,1
8262,2018,2,5,1,1,11,5,101,1,11,1,30,5,5,7,1,1,28,3,2007,4,5,1,2
8263,2018,2,22,4,3,11,5,115,1,99,1,25,4,4,6,1,2,999,1,9999,99,5,2,1
8264,2018,2,17,3,2,11,5,2214,22,99,2,18,2,2,4,1,9,69,4,2019,5,5,2,1
8265,2018,2,18,4,3,11,5,2001,20,99,1,28,4,4,6,1,4,999,99,9999,99,5,2,1
8266,2018,2,21,4,3,11,5,2007,20,99,1,20,3,3,5,1,4,999,99,9999,99,5,1,2
8267,2018,2,3,1,1,11,5,501,5,99,1,26,4,4,6,1,4,6,5,9999,99,5,2,1
8268,2018,2,3,1,1,11,5,501,5,99,2,19,2,2,4,1,4,6,5,9999,99,5,2,1
8269,2018,2,1,1,1,11,5,719,7,99,1,25,4,4,6,1,3,69,3,9999,99,5,2,1
8270,2018,3,9,2,1,11,6,101,1,1,1,21,3,3,5,1,2,61,4,2013,5,5,2,1
8271,2018,3,7,2,1,11,6,101,1,1,1,17,2,2,4,2,1,16,6,9999,99,5,2,2
8272,2018,3,7,2,1,11,6,101,1,1,2,65,12,11,14,1,1,16,6,9999,99,5,2,1
8273,2018,3,7,2,1,11,6,101,1,1,2,22,3,3,5,1,1,16,6,9999,99,5,2,1
8274,2018,3,7,2,1,11,6,101,1,1,1,19,2,2,4,1,1,16,6,9999,99,5,2,1
8275,2018,3,17,3,2,11,6,101,1,1,1,68,12,11,14,1,99,999,99,9999,99,5,1,2
8276,2018,3,19,4,3,11,6,115,1,99,2,6,1,1,2,2,4,6,2,2017,5,5,2,1
8277,2018,3,23,4,3,11,6,108,1,99,1,30,5,5,7,1,99,999,99,9999,99,5,2,1
8278,2018,3,23,4,3,11,6,2101,21,99,1,36,6,6,8,1,1,999,99,9999,99,5,2,1
8279,2018,3,21,4,3,11,6,2001,20,99,1,999,16,12,18,1,99,999,99,9999,99,5,2,1
8280,2018,3,21,4,3,11,6,611,6,99,1,70,13,11,15,1,99,999,99,9999,99,5,1,2
8281,2018,3,18,4,3,11,6,1301,13,99,1,11,1,1,3,2,4,67,5,9999,99,5,2,1
8282,2018,3,18,4,3,11,6,1301,13,99,2,19,2,2,4,1,4,67,5,9999,99,5,2,1
8283,2018,3,14,3,2,11,6,1601,16,99,2,57,10,10,12,1,3,999,99,9999,99,5,2,1
8284,2018,3,23,4,3,11,6,1616,16,99,1,39,6,6,8,1,99,999,99,9999,99,5,1,2
8285,2018,4,19,4,3,11,7,101,1,6,1,63,11,11,13,1,1,999,99,9999,99,5,2,1
8286,2018,4,18,4,3,11,7,108,1,99,1,80,15,11,17,1,4,173,5,9999,99,5,2,1
8287,2018,4,19,4,3,11,7,2214,22,99,1,29,4,4,6,1,1,48,99,2011,5,5,1,2
8288,2018,4,17,3,2,11,7,2206,22,99,2,35,6,6,8,1,1,48,11,9999,99,5,2,1
8289,2018,4,15,3,2,11,7,2001,20,99,1,18,2,2,4,1,99,999,99,9999,99,5,2,1
8290,2018,4,6,2,1,11,7,511,5,99,1,29,4,4,6,1,2,41,9,9999,99,5,1,2
8291,2018,4,6,2,1,11,7,511,5,99,2,42,7,7,9,1,2,41,9,9999,99,5,2,1
8292,2018,4,20,4,3,11,7,1104,11,99,1,19,2,2,4,1,2,27,3,9999,99,5,2,1
8293,2018,4,20,4,3,11,7,1104,11,99,1,24,3,3,5,1,2,27,3,9999,99,5,2,1
8294,2018,4,10,2,1,11,7,1610,16,99,1,5,1,1,2,2,4,32,8,9999,99,5,2,1
8295,2018,5,18,4,3,11,1,101,1,13,1,17,2,2,4,2,1,56,5,1995,3,5,2,1
8296,2018,5,1,1,1,11,1,101,1,7,1,999,16,12,18,1,1,999,99,9999,99,5,2,1
8297,2018,5,22,4,3,11,1,116,1,99,1,999,16,12,18,1,1,999,99,9999,99,5,2,1
8298,2018,5,22,4,3,11,1,116,1,99,1,999,16,12,18,1,1,999,99,9999,99,5,2,1
8299,2018,5,19,4,3,11,1,2214,22,99,1,65,12,11,14,1,1,48,2,9999,99,5,2,1
8300,2018,5,20,4,3,11,1,1601,16,99,1,47,8,8,10,1,1,999,99,9999,99,5,1,2
8301,2018,5,6,2,1,11,1,305,3,99,1,23,3,3,5,1,1,999,99,9999,99,5,2,1
8302,2018,6,18,4,3,11,2,101,1,6,1,70,13,11,15,1,4,64,14,2018,5,5,2,1
8303,2018,6,6,2,1,11,2,117,1,99,1,27,4,4,6,1,1,48,3,2011,5,5,2,1
8304,2018,6,12,3,2,11,2,115,1,99,1,70,13,11,15,1,1,41,1,2017,5,5,1,2
8305,2018,6,22,4,3,11,2,115,1,99,1,33,5,5,7,1,4,999,99,9999,99,5,2,1
8306,2018,6,8,2,1,11,2,108,1,99,1,31,5,5,7,1,12,999,7,9999,99,5,2,1
8307,2018,6,23,4,3,11,2,1617,16,99,1,62,11,11,13,1,4,76,99,9999,99,5,2,1
