﻿núm_corre,año_ocu,día_ocu,hora_ocu,g_hora_5,mes_ocu,día_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,g_hora
2124,2022,4,23,Noche,Marzo,Viernes,Guatemala,Amatitlán,Ignorado,Hombre,35,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Derrape,4
2125,2022,4,8,Mañana,Marzo,Viernes,Chiquimula,Chiquimula,Ignorado,Hombre,28,25-29,25-29,25 - 29,Ignorado,Mayor,Cabezal,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
2126,2022,4,8,Mañana,Marzo,Viernes,Chiquimula,Chiquimula,Ignorado,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
2127,2022,4,19,Noche,Marzo,Viernes,Suchitepéquez,Mazatenango,Ignorado,Mujer,28,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Honda,Azul,Ignorado,Ignorado,Colisión,4
2128,2022,4,19,Noche,Marzo,Viernes,Suchitepéquez,Mazatenango,Ignorado,Hombre,26,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Italika,Rojo,Ignorado,Ignorado,Colisión,4
2129,2022,4,12,Tarde,Marzo,Viernes,Escuintla,Palín,Ignorado,Hombre,35,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,MRT,Azul,2016,2010-2019,Derrape,3
2130,2022,4,8,Mañana,Marzo,Viernes,Escuintla,Guanagazapa,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Toyota,Blanco,Ignorado,Ignorado,Colisión,2
2131,2022,4,8,Mañana,Marzo,Viernes,Escuintla,Guanagazapa,Ignorado,Hombre,32,30-34,30-34,30 - 34,Ignorado,Mayor,Camioneta,Mitsubishi,Gris,Ignorado,Ignorado,Colisión,2
2132,2022,4,8,Mañana,Marzo,Viernes,Retalhuleu,Retalhuleu,Ignorado,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Sanyang,Azul,Ignorado,Ignorado,Colisión,2
2133,2022,4,8,Mañana,Marzo,Viernes,Retalhuleu,Retalhuleu,Ignorado,Hombre,48,45-49,45-49,45 - 49,Ignorado,Mayor,Pick up,Ignorado,Corinto,Ignorado,Ignorado,Colisión,2
2134,2022,4,22,Noche,Marzo,Viernes,El Progreso,Guastatoya,Ignorado,Hombre,52,50-54,50-54,50 - 54,Ignorado,Mayor,Camión,Kia,Blanco,Ignorado,Ignorado,Colisión,4
2135,2022,4,22,Noche,Marzo,Viernes,El Progreso,Guastatoya,Ignorado,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Suzuki,Ignorado,Ignorado,Ignorado,Colisión,4
2136,2022,4,4,Mañana,Marzo,Viernes,Izabal,Livingston,Ignorado,Hombre,43,40-44,40-44,40 - 44,Ignorado,Mayor,Cabezal,Ignorado,Blanco,Ignorado,Ignorado,Colisión,1
2137,2022,4,4,Mañana,Marzo,Viernes,Izabal,Livingston,Ignorado,Hombre,27,25-29,25-29,25 - 29,Ignorado,Mayor,Camión,Hino,Blanco,Ignorado,Ignorado,Colisión,1
2138,2022,4,9,Mañana,Marzo,Viernes,Petén,La Libertad,Ignorado,Hombre,42,40-44,40-44,40 - 44,Ignorado,Mayor,Motocicleta,Bajaj,Negro,2007,2000-2009,Derrape,2
2139,2022,4,0,Mañana,Marzo,Viernes,Chimaltenango,Patzicía,Ignorado,Hombre,31,30-34,30-34,30 - 34,Ebrio,Mayor,Pick up,Isuzu,Verde,1991,1990-1999,Colisión,1
2140,2022,4,0,Mañana,Marzo,Viernes,Chimaltenango,Patzicía,Ignorado,Hombre,27,25-29,25-29,25 - 29,No Ebrio,Mayor,Camión,Internacional,Blanco,1999,1990-1999,Colisión,1
2141,2022,4,0,Mañana,Marzo,Viernes,Sacatepéquez,Ciudad Vieja,Ignorado,Hombre,35,35-39,35-39,35 - 39,No Ebrio,Mayor,Camioneta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
2142,2022,4,0,Mañana,Marzo,Viernes,Sacatepéquez,Ciudad Vieja,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,No Ebrio,Ignorado,Motocicleta,Yamaha,Negro,Ignorado,Ignorado,Colisión,1
2143,2022,5,0,Mañana,Marzo,Sabado,Guatemala,Guatemala,6,Hombre,18,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,Honda,Negro,2018,2010-2019,Colisión,1
2144,2022,5,0,Mañana,Marzo,Sabado,Guatemala,Guatemala,6,Hombre,18,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,Italika,Azul,2021,2020-2029,Colisión,1
2145,2022,5,7,Mañana,Marzo,Sabado,Guatemala,Guatemala,5,Hombre,26,25-29,25-29,25 - 29,No Ebrio,Mayor,Camión,Isuzu,Blanco,1994,1990-1999,Colisión,2
2146,2022,5,7,Mañana,Marzo,Sabado,Guatemala,Guatemala,5,Hombre,23,20-24,20-24,20 - 24,No Ebrio,Mayor,Motocicleta,Italika,Rojo,2021,2020-2029,Colisión,2
2147,2022,5,22,Noche,Marzo,Sabado,Guatemala,Guatemala,5,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Avanti,Negro,2021,2020-2029,Derrape,4
2148,2022,5,5,Mañana,Marzo,Sabado,Guatemala,Guatemala,11,Mujer,23,20-24,20-24,20 - 24,No Ebrio,Mayor,Automóvil,Toyota,Gris,2017,2010-2019,Colisión,1
2149,2022,5,5,Mañana,Marzo,Sabado,Guatemala,Guatemala,11,Hombre,19,15-19,15-19,15 - 19,No Ebrio,Mayor,Automóvil,Nissan,Negro,Ignorado,Ignorado,Colisión,1
2150,2022,5,18,Noche,Marzo,Sabado,Guatemala,Guatemala,7,Hombre,38,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Haojue,Ignorado,Ignorado,Ignorado,Derrape,4
2151,2022,5,22,Noche,Marzo,Sabado,Guatemala,Guatemala,12,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
2152,2022,5,22,Noche,Marzo,Sabado,Guatemala,Guatemala,12,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Movesa,Rojo,Ignorado,Ignorado,Colisión,4
2153,2022,5,22,Noche,Marzo,Sabado,Guatemala,Guatemala,12,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Freedom,Blanco,Ignorado,Ignorado,Derrape,4
2154,2022,5,10,Mañana,Marzo,Sabado,Guatemala,Villa Canales,Ignorado,Hombre,26,25-29,25-29,25 - 29,Ignorado,Mayor,Automóvil,Ford,Verde,1994,1990-1999,Colisión,2
2155,2022,5,10,Mañana,Marzo,Sabado,Guatemala,Villa Canales,Ignorado,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Yamaha,Negro,Ignorado,Ignorado,Colisión,2
2156,2022,5,1,Mañana,Marzo,Sabado,Guatemala,Villa Canales,Ignorado,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Honda,Negro,2015,2010-2019,Derrape,1
2157,2022,5,5,Mañana,Marzo,Sabado,Guatemala,Villa Canales,Ignorado,Hombre,45,45-49,45-49,45 - 49,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Choque,1
2158,2022,5,18,Noche,Marzo,Sabado,Guatemala,Amatitlán,Ignorado,Hombre,48,45-49,45-49,45 - 49,Ignorado,Mayor,Motocicleta,Ignorado,Rojo,Ignorado,Ignorado,Derrape,4
2159,2022,5,21,Noche,Marzo,Sabado,Guatemala,Villa Canales,Ignorado,Hombre,21,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,4
2160,2022,5,11,Mañana,Marzo,Sabado,Guatemala,Mixco,4,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Automóvil,Hyundai,Blanco,2008,2000-2009,Colisión,2
2161,2022,5,11,Mañana,Marzo,Sabado,Guatemala,Mixco,4,Hombre,19,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,Italika,Rojo,Ignorado,Ignorado,Colisión,2
2162,2022,5,21,Noche,Marzo,Sabado,Guatemala,San Juan Sacatepéquez,Ignorado,Hombre,29,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,4
2163,2022,5,4,Mañana,Marzo,Sabado,Guatemala,Mixco,6,Hombre,32,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,1
2164,2022,5,18,Noche,Marzo,Sabado,Jutiapa,Yupiltepeque,Ignorado,Hombre,38,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
2165,2022,5,18,Noche,Marzo,Sabado,Jutiapa,Yupiltepeque,Ignorado,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Moto taxi,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
2166,2022,5,17,Tarde,Marzo,Sabado,Quetzaltenango,Coatepeque,Ignorado,Hombre,30,30-34,30-34,30 - 34,Ignorado,Mayor,Pick up,Ignorado,Azul,Ignorado,Ignorado,Colisión,3
2167,2022,5,17,Tarde,Marzo,Sabado,Quetzaltenango,Coatepeque,Ignorado,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Freedom,Negro,2018,2010-2019,Colisión,3
2168,2022,5,12,Tarde,Marzo,Sabado,Quetzaltenango,Colomba,Ignorado,Hombre,35,35-39,35-39,35 - 39,Ignorado,Mayor,Cabezal,Ignorado,Ignorado,Ignorado,Ignorado,Choque,3
2169,2022,5,16,Tarde,Marzo,Sabado,Baja Verapaz,Salamá,Ignorado,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Ignorado,Rojo,Ignorado,Ignorado,Colisión,3
2170,2022,5,16,Tarde,Marzo,Sabado,Baja Verapaz,Salamá,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,3
2171,2022,5,18,Noche,Marzo,Sabado,El Progreso,Sanarate,Ignorado,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Pick up,Toyota,Azul,Ignorado,Ignorado,Colisión,4
2172,2022,5,18,Noche,Marzo,Sabado,El Progreso,Sanarate,Ignorado,Hombre,28,25-29,25-29,25 - 29,Ignorado,Mayor,Microbús,Toyota,Blanco,2021,2020-2029,Colisión,4
2173,2022,5,16,Tarde,Marzo,Sabado,Izabal,Morales,Ignorado,Hombre,36,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Suzuki,Gris,Ignorado,Ignorado,Colisión,3
2174,2022,5,16,Tarde,Marzo,Sabado,Izabal,Morales,Ignorado,Mujer,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Yamaha,Rojo,Ignorado,Ignorado,Colisión,3
2175,2022,5,10,Mañana,Marzo,Sabado,Petén,El Chal,Ignorado,Hombre,35,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Bajaj,Azul,Ignorado,Ignorado,Derrape,2
2176,2022,5,22,Noche,Marzo,Sabado,Chimaltenango,Patzicía,Ignorado,Hombre,19,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,Ignorado,Negro,Ignorado,Ignorado,Colisión,4
2177,2022,5,22,Noche,Marzo,Sabado,Chimaltenango,Patzicía,Ignorado,Hombre,13,Menor de 15,Menor de 15,10 - 14,Ignorado,Menor,Motocicleta,Italika,Azul,Ignorado,Ignorado,Colisión,4
2178,2022,6,16,Tarde,Marzo,Domingo,Guatemala,Guatemala,1,Mujer,37,35-39,35-39,35 - 39,Ignorado,Mayor,Automóvil,Nissan,Azul,2015,2010-2019,Colisión,3
2179,2022,6,16,Tarde,Marzo,Domingo,Guatemala,Guatemala,1,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Yamaha,Azul,2017,2010-2019,Colisión,3
2180,2022,6,18,Noche,Marzo,Domingo,Guatemala,Guatemala,9,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Colisión,4
2181,2022,6,18,Noche,Marzo,Domingo,Guatemala,Guatemala,9,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Haojue,Negro,Ignorado,Ignorado,Colisión,4
2182,2022,6,10,Mañana,Marzo,Domingo,Guatemala,Guatemala,8,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus extraurbano,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
2183,2022,6,10,Mañana,Marzo,Domingo,Guatemala,Guatemala,8,Hombre,18,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
2184,2022,6,4,Mañana,Marzo,Domingo,Guatemala,Guatemala,18,Hombre,26,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,TVS Apache,Rojo,Ignorado,Ignorado,Derrape,1
2185,2022,6,1,Mañana,Marzo,Domingo,Guatemala,Guatemala,17,Hombre,21,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Italika,Negro,Ignorado,Ignorado,Derrape,1
2186,2022,6,2,Mañana,Marzo,Domingo,Guatemala,Guatemala,13,Hombre,27,25-29,25-29,25 - 29,Ignorado,Mayor,Camioneta,Mazda,Gris,2012,2010-2019,Colisión,1
2187,2022,6,2,Mañana,Marzo,Domingo,Guatemala,Guatemala,13,Hombre,35,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Colisión,1
2188,2022,6,0,Mañana,Marzo,Domingo,Guatemala,Villa Canales,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,X-bow KRM,Blanco,Ignorado,Ignorado,Derrape,1
2189,2022,6,14,Tarde,Marzo,Domingo,Guatemala,Amatitlán,Ignorado,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Automóvil,Toyota,Blanco,1997,1990-1999,Colisión,3
2190,2022,6,14,Tarde,Marzo,Domingo,Guatemala,Amatitlán,Ignorado,Hombre,29,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Freedom,Negro,2022,2020-2029,Colisión,3
2191,2022,6,12,Tarde,Marzo,Domingo,Guatemala,Mixco,4,Mujer,24,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,3
2192,2022,6,14,Tarde,Marzo,Domingo,Guatemala,Mixco,8,Mujer,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Italika,Negro,Ignorado,Ignorado,Derrape,3
2193,2022,6,18,Noche,Marzo,Domingo,Jutiapa,El Progreso,Ignorado,Hombre,31,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Colisión,4
2194,2022,6,18,Noche,Marzo,Domingo,Jutiapa,El Progreso,Ignorado,Hombre,39,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Bajaj,Rojo,2007,2000-2009,Colisión,4
2195,2022,6,0,Mañana,Marzo,Domingo,Escuintla,Escuintla,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
2196,2022,6,0,Mañana,Marzo,Domingo,Escuintla,Escuintla,Ignorado,Hombre,50,50-54,50-54,50 - 54,Ignorado,Mayor,Pick up,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
2197,2022,6,20,Noche,Marzo,Domingo,Escuintla,Palín,Ignorado,Hombre,26,25-29,25-29,25 - 29,Ignorado,Mayor,Microbús,Suzuki,Azul,Ignorado,Ignorado,Colisión,4
2198,2022,6,20,Noche,Marzo,Domingo,Escuintla,Palín,Ignorado,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Bajaj,Rojo,Ignorado,Ignorado,Colisión,4
2199,2022,6,18,Noche,Marzo,Domingo,Santa Rosa,San Rafael las Flores,Ignorado,Hombre,33,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Ignorado,Azul,Ignorado,Ignorado,Colisión,4
2200,2022,6,18,Noche,Marzo,Domingo,Santa Rosa,San Rafael las Flores,Ignorado,Hombre,63,60-64,60 y más,60 - 64,Ebrio,Mayor,Pick up,Toyota,Blanco,1997,1990-1999,Colisión,4
2201,2022,6,22,Noche,Marzo,Domingo,Alta Verapaz,San Pedro Carchá,Ignorado,Hombre,28,25-29,25-29,25 - 29,Ignorado,Mayor,Camioneta,Hyundai,Gris,Ignorado,Ignorado,Colisión,4
2202,2022,6,22,Noche,Marzo,Domingo,Alta Verapaz,San Pedro Carchá,Ignorado,Hombre,20,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
2203,2022,6,12,Tarde,Marzo,Domingo,Quiché,San Pedro Jocopilas,Ignorado,Hombre,41,40-44,40-44,40 - 44,Ignorado,Mayor,Pick up,Ignorado,Beige,Ignorado,Ignorado,Choque,3
2204,2022,6,22,Noche,Marzo,Domingo,Chimaltenango,El Tejar,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Kia,Blanco,Ignorado,Ignorado,Colisión,4
2205,2022,6,22,Noche,Marzo,Domingo,Chimaltenango,El Tejar,Ignorado,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Movesa,Rojo,2019,2010-2019,Colisión,4
2206,2022,6,13,Tarde,Marzo,Domingo,Sacatepéquez,San Bartolomé Milpas Altas,Ignorado,Hombre,63,60-64,60 y más,60 - 64,Ignorado,Mayor,Pick up,Toyota,Blanco,1990,1990-1999,Colisión,3
2207,2022,6,13,Tarde,Marzo,Domingo,Sacatepéquez,San Bartolomé Milpas Altas,Ignorado,Hombre,30,30-34,30-34,30 - 34,Ignorado,Mayor,Automóvil,Toyota,Gris,2008,2000-2009,Colisión,3
2208,2022,7,18,Noche,Marzo,Lunes,Guatemala,Guatemala,13,Hombre,50,50-54,50-54,50 - 54,Ignorado,Mayor,Automóvil,Volkswagen,Rojo,Ignorado,Ignorado,Colisión,4
2209,2022,7,18,Noche,Marzo,Lunes,Guatemala,Guatemala,13,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Colisión,4
2210,2022,7,3,Mañana,Marzo,Lunes,Guatemala,Villa Nueva,3,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
2211,2022,7,3,Mañana,Marzo,Lunes,Guatemala,Villa Nueva,3,Hombre,20,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Suzuki,Rojo,2019,2010-2019,Colisión,1
2212,2022,7,8,Mañana,Marzo,Lunes,Guatemala,Petapa,9,Mujer,49,45-49,45-49,45 - 49,Ignorado,Mayor,Automóvil,Mazda,Verde,2003,2000-2009,Colisión,2
2213,2022,7,8,Mañana,Marzo,Lunes,Guatemala,Petapa,9,Hombre,18,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,Freedom,Negro,Ignorado,Ignorado,Colisión,2
2214,2022,7,20,Noche,Marzo,Lunes,Guatemala,Amatitlán,Ignorado,Hombre,52,50-54,50-54,50 - 54,Ebrio,Mayor,Pick up,Nissan,Negro,Ignorado,Ignorado,Colisión,4
2215,2022,7,20,Noche,Marzo,Lunes,Guatemala,Amatitlán,Ignorado,Hombre,70,70-74,60 y más,70 - 74,Ignorado,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Colisión,4
2216,2022,7,7,Mañana,Marzo,Lunes,Guatemala,Mixco,8,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camioneta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
2217,2022,7,7,Mañana,Marzo,Lunes,Guatemala,Mixco,8,Hombre,28,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Italika,Negro,Ignorado,Ignorado,Colisión,2
2218,2022,7,20,Noche,Marzo,Lunes,Guatemala,Mixco,6,Hombre,29,25-29,25-29,25 - 29,Ebrio,Mayor,Motocicleta,Italika,Negro,Ignorado,Ignorado,Colisión,4
2219,2022,7,20,Noche,Marzo,Lunes,Guatemala,Mixco,6,Hombre,39,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Suzuki,Gris,Ignorado,Ignorado,Colisión,4
2220,2022,7,19,Noche,Marzo,Lunes,Jutiapa,Moyuta,Ignorado,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Bajaj,Azul,Ignorado,Ignorado,Colisión,4
2221,2022,7,19,Noche,Marzo,Lunes,Jutiapa,Moyuta,Ignorado,Hombre,45,45-49,45-49,45 - 49,Ignorado,Mayor,Cabezal,Peter Bilt,Azul,Ignorado,Ignorado,Colisión,4
2222,2022,7,7,Mañana,Marzo,Lunes,Chiquimula,Chiquimula,4,Hombre,23,20-24,20-24,20 - 24,Ebrio,Mayor,Motocicleta,Sanyang,Negro,Ignorado,Ignorado,Colisión,2
2223,2022,7,7,Mañana,Marzo,Lunes,Chiquimula,Chiquimula,4,Mujer,30,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Suzuki,Negro,Ignorado,Ignorado,Colisión,2
2224,2022,7,20,Noche,Marzo,Lunes,Escuintla,Escuintla,6,Hombre,29,25-29,25-29,25 - 29,Ignorado,Mayor,Pick up,Toyota,Negro,2008,2000-2009,Colisión,4
2225,2022,7,20,Noche,Marzo,Lunes,Escuintla,Escuintla,Ignorado,Hombre,27,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Serpento,Negro,Ignorado,Ignorado,Colisión,4
2226,2022,7,23,Noche,Marzo,Lunes,Santa Rosa,Santa Rosa de Lima,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Bajaj,Rojo,Ignorado,Ignorado,Colisión,4
2227,2022,7,23,Noche,Marzo,Lunes,Santa Rosa,Santa Rosa de Lima,Ignorado,Hombre,16,15-19,15-19,15 - 19,Ignorado,Menor,Motocicleta,Genesis,Negro,Ignorado,Ignorado,Colisión,4
2228,2022,7,0,Mañana,Marzo,Lunes,Retalhuleu,Santa Cruz Muluá,Ignorado,Hombre,64,60-64,60 y más,60 - 64,Ignorado,Mayor,Camión,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
2229,2022,7,0,Mañana,Marzo,Lunes,Retalhuleu,Santa Cruz Muluá,Ignorado,Hombre,40,40-44,40-44,40 - 44,Ignorado,Mayor,Cabezal,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
2230,2022,7,1,Mañana,Marzo,Lunes,Quetzaltenango,Quetzaltenango,1,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Italika,Negro,Ignorado,Ignorado,Derrape,1
2231,2022,7,0,Mañana,Marzo,Lunes,Alta Verapaz,Santa Cruz Verapaz,Ignorado,Hombre,31,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Italika,Rojo,Ignorado,Ignorado,Derrape,1
2232,2022,7,7,Mañana,Marzo,Lunes,Petén,Santa Ana,Ignorado,Hombre,41,40-44,40-44,40 - 44,Ignorado,Mayor,Camión,Hino,Blanco,Ignorado,Ignorado,Colisión,2
2233,2022,7,7,Mañana,Marzo,Lunes,Petén,Santa Ana,Ignorado,Hombre,34,30-34,30-34,30 - 34,Ignorado,Mayor,Microbús,Toyota,Celeste,Ignorado,Ignorado,Colisión,2
2234,2022,7,21,Noche,Marzo,Lunes,Sacatepéquez,Ciudad Vieja,Ignorado,Mujer,48,45-49,45-49,45 - 49,Ebrio,Mayor,Automóvil,Toyota,Azul,2004,2000-2009,Colisión,4
2235,2022,7,21,Noche,Marzo,Lunes,Sacatepéquez,Ciudad Vieja,Ignorado,Hombre,40,40-44,40-44,40 - 44,Ignorado,Mayor,Motocicleta,Italika,Rojo,2022,2020-2029,Colisión,4
2236,2022,7,3,Mañana,Marzo,Lunes,Sacatepéquez,Ciudad Vieja,2,Hombre,21,20-24,20-24,20 - 24,Ebrio,Mayor,Motocicleta,Suzuki,Negro,Ignorado,Ignorado,Derrape,1
2237,2022,8,0,Mañana,Marzo,Martes,Guatemala,Guatemala,18,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,X-bow KRM,Negro,Ignorado,Ignorado,Derrape,1
2238,2022,8,17,Tarde,Marzo,Martes,Alta Verapaz,Cobán,Ignorado,Hombre,32,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Bajaj,Rojo,2020,2020-2029,Choque,3
2239,2022,8,21,Noche,Marzo,Martes,El Progreso,Sansare,Ignorado,Hombre,37,35-39,35-39,35 - 39,Ignorado,Mayor,Camión,Ignorado,Verde,Ignorado,Ignorado,Choque,4
2240,2022,8,14,Tarde,Marzo,Martes,Guatemala,Villa Nueva,Ignorado,Hombre,27,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Asia Hero,Blanco,2021,2020-2029,Colisión,3
2241,2022,8,14,Tarde,Marzo,Martes,Guatemala,Villa Nueva,Ignorado,Hombre,30,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Honda,Azul,2017,2010-2019,Colisión,3
2242,2022,8,22,Noche,Marzo,Martes,Izabal,Puerto Barrios,Ignorado,Hombre,44,40-44,40-44,40 - 44,Ignorado,Mayor,Cabezal,Freightliner,Azul,2001,2000-2009,Colisión,4
2243,2022,8,22,Noche,Marzo,Martes,Izabal,Puerto Barrios,Ignorado,Hombre,21,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Yumbo dakar,Blanco,2016,2010-2019,Colisión,4
2244,2022,8,8,Mañana,Marzo,Martes,Suchitepéquez,Cuyotenango,Ignorado,Hombre,43,40-44,40-44,40 - 44,Ignorado,Mayor,Cabezal,Freightliner,Blanco,2000,2000-2009,Colisión,2
2245,2022,8,8,Mañana,Marzo,Martes,Suchitepéquez,Cuyotenango,Ignorado,Hombre,57,55-59,55-59,55 - 59,Ignorado,Mayor,Motocicleta,Suzuki,Negro,2021,2020-2029,Colisión,2
2246,2022,8,10,Mañana,Marzo,Martes,Santa Rosa,Chiquimulilla,Ignorado,Hombre,63,60-64,60 y más,60 - 64,Ignorado,Mayor,Automóvil,Suzuki,Rojo,2020,2020-2029,Colisión,2
2247,2022,8,10,Mañana,Marzo,Martes,Santa Rosa,Chiquimulilla,Ignorado,Hombre,19,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
