﻿﻿num_corre,año_ocu,día_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,día_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,fall_les,int_o_noint,tipo_eve_cod
5312,2022,1,5,00:00 a 05:59,Mañana,7,Viernes,El Progreso,Sanarate,Ignorado,Hombre,21,20-24,20-24,20 - 24,Mayor,Pick up,Toyota,Corinto,1990,1990-1999,1,Lesionado,Internado,1
5313,2022,1,5,00:00 a 05:59,Mañana,7,Viernes,El Progreso,Sanarate,Ignorado,Hombre,30,30-34,30-34,30 - 34,Mayor,Pick up,Toyota,Corinto,1990,1990-1999,1,Lesionado,Internado,1
5314,2022,1,21,18:00 a 23:59,Noche,7,Viernes,Petén,Sayaxché,Ignorado,Hombre,31,30-34,30-34,30 - 34,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,1,Lesionado,Internado,1
5315,2022,1,20,18:00 a 23:59,Noche,7,Viernes,Chimaltenango,Zaragoza,Ignorado,Hombre,24,20-24,20-24,20 - 24,Mayor,Motocicleta,Hero Hunk,Azul,Ignorado,Ignorado,6,Lesionado,Internado,6
5316,2022,2,14,12:00 a 17:59,Tarde,7,Sabado,Guatemala,Guatemala,1,Hombre,20,20-24,20-24,20 - 24,Mayor,Motocicleta,Freedom,Rojo,2022,2020-2029,1,Lesionado,Internado,1
5317,2022,2,4,00:00 a 05:59,Mañana,7,Sabado,Guatemala,San José Pinula,Ignorado,Hombre,50,50-54,50-54,50 - 54,Mayor,Motocicleta,Haojue,Azul,2015,2010-2019,1,Fallecido,No internado,1
5318,2022,2,20,18:00 a 23:59,Noche,7,Sabado,Guatemala,Guatemala,5,Hombre,31,30-34,30-34,30 - 34,Mayor,Motocicleta,Italika,Rojo,2019,2010-2019,6,Lesionado,Internado,6
5319,2022,2,0,00:00 a 05:59,Mañana,7,Sabado,Guatemala,Villa Nueva,12,Hombre,18,15-19,15-19,15 - 19,Mayor,Motocicleta,Bajaj,Azul,2022,2020-2029,1,Lesionado,Internado,1
5320,2022,2,4,00:00 a 05:59,Mañana,7,Sabado,Guatemala,Guatemala,7,Hombre,23,20-24,20-24,20 - 24,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,1,Lesionado,Internado,1
5321,2022,2,4,00:00 a 05:59,Mañana,7,Sabado,Guatemala,Guatemala,7,Hombre,19,15-19,15-19,15 - 19,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,1,Lesionado,Internado,1
5322,2022,2,14,12:00 a 17:59,Tarde,7,Sabado,Guatemala,Villa Nueva,12,Hombre,50,50-54,50-54,50 - 54,Mayor,Taxi,Hyundai,Blanco,Ignorado,Ignorado,1,Lesionado,Internado,1
5323,2022,2,22,18:00 a 23:59,Noche,7,Sabado,Guatemala,Guatemala,11,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Haojue,Rojo,Ignorado,Ignorado,6,Fallecido,No internado,6
5324,2022,2,4,00:00 a 05:59,Mañana,7,Sabado,Guatemala,Amatitlán,Ignorado,Hombre,25,25-29,25-29,25 - 29,Mayor,Motocicleta,Bajaj,Negro,2022,2020-2029,1,Lesionado,Internado,1
5325,2022,2,4,00:00 a 05:59,Mañana,7,Sabado,Guatemala,Amatitlán,Ignorado,Mujer,25,25-29,25-29,25 - 29,Mayor,Motocicleta,Bajaj,Negro,2022,2020-2029,1,Lesionado,Internado,1
5326,2022,2,21,18:00 a 23:59,Noche,7,Sabado,Guatemala,Villa Canales,1,Hombre,20,20-24,20-24,20 - 24,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,1,Fallecido,No internado,1
5327,2022,2,2,00:00 a 05:59,Mañana,7,Sabado,Guatemala,Mixco,4,Hombre,28,25-29,25-29,25 - 29,Mayor,Motocicleta,Benelli,Blanco,2019,2010-2019,2,Lesionado,Internado,2
5328,2022,2,2,00:00 a 05:59,Mañana,7,Sabado,Guatemala,Mixco,4,Hombre,19,15-19,15-19,15 - 19,Mayor,Motocicleta,Benelli,Blanco,2019,2010-2019,2,Lesionado,Internado,2
5329,2022,2,2,00:00 a 05:59,Mañana,7,Sabado,Guatemala,Mixco,4,Hombre,30,30-34,30-34,30 - 34,Mayor,Motocicleta,Yamaha,Azul,2018,2010-2019,1,Lesionado,Internado,1
5330,2022,2,17,12:00 a 17:59,Tarde,7,Sabado,Jutiapa,Jutiapa,Ignorado,Hombre,15,15-19,15-19,15 - 19,Menor,Motocicleta,Yamaha,Negro,2020,2020-2029,1,Lesionado,Internado,1
5331,2022,2,22,18:00 a 23:59,Noche,7,Sabado,Jalapa,Jalapa,Ignorado,Hombre,32,30-34,30-34,30 - 34,Mayor,Motocicleta,Bajaj,Gris,Ignorado,Ignorado,1,Fallecido,No internado,1
5332,2022,2,9,06:00 a 11:59,Mañana,7,Sabado,Escuintla,La Democracia,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Bajaj,Gris,2022,2020-2029,1,Lesionado,Internado,1
5333,2022,2,19,18:00 a 23:59,Noche,7,Sabado,Escuintla,Escuintla,Ignorado,Hombre,17,15-19,15-19,15 - 19,Menor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,1,Lesionado,Internado,1
5334,2022,2,22,18:00 a 23:59,Noche,7,Sabado,Santa Rosa,Pueblo Nuevo Viñas,Ignorado,Hombre,44,40-44,40-44,40 - 44,Mayor,Motocicleta,Italika,Negro,2020,2020-2029,6,Fallecido,No internado,6
5335,2022,2,21,18:00 a 23:59,Noche,7,Sabado,Suchitepéquez,Mazatenango,Ignorado,Hombre,22,20-24,20-24,20 - 24,Mayor,Motocicleta,Suzuki,Negro,Ignorado,Ignorado,1,Lesionado,Internado,1
5336,2022,2,17,12:00 a 17:59,Tarde,7,Sabado,Suchitepéquez,Chicacao,Ignorado,Hombre,22,20-24,20-24,20 - 24,Mayor,Motocicleta,Ignorado,Rojo,Ignorado,Ignorado,1,Lesionado,Internado,1
5337,2022,2,17,12:00 a 17:59,Tarde,7,Sabado,Retalhuleu,Retalhuleu,6,Mujer,23,20-24,20-24,20 - 24,Mayor,Motocicleta,Italika,Negro,Ignorado,Ignorado,1,Lesionado,Internado,1
5338,2022,2,20,18:00 a 23:59,Noche,7,Sabado,Alta Verapaz,Fray Bartolomé de las Casas,Ignorado,Hombre,19,15-19,15-19,15 - 19,Mayor,Motocicleta,Bajaj,Rojo,Ignorado,Ignorado,2,Fallecido,No internado,2
5339,2022,2,20,18:00 a 23:59,Noche,7,Sabado,Alta Verapaz,Fray Bartolomé de las Casas,Ignorado,Hombre,28,25-29,25-29,25 - 29,Mayor,Motocicleta,Bajaj,Rojo,Ignorado,Ignorado,2,Lesionado,Internado,2
5340,2022,2,21,18:00 a 23:59,Noche,7,Sabado,El Progreso,Sanarate,Ignorado,Hombre,28,25-29,25-29,25 - 29,Mayor,Motocicleta,X-bow KRM,Negro,2021,2020-2029,6,Lesionado,Internado,6
5341,2022,2,13,12:00 a 17:59,Tarde,7,Sabado,Petén,San Luis,Ignorado,Mujer,21,20-24,20-24,20 - 24,Mayor,Pick up,Ignorado,Rojo,Ignorado,Ignorado,1,Lesionado,Internado,1
5342,2022,2,0,00:00 a 05:59,Mañana,7,Sabado,Sololá,Sololá,Ignorado,Hombre,26,25-29,25-29,25 - 29,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,6,Fallecido,No internado,6
5343,2022,2,23,18:00 a 23:59,Noche,7,Sabado,Chimaltenango,Chimaltenango,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,1,Fallecido,No internado,1
5344,2022,3,19,18:00 a 23:59,Noche,7,Domingo,Guatemala,Palencia,Ignorado,Hombre,30,30-34,30-34,30 - 34,Mayor,Motocicleta,Bajaj,Azul,2012,2010-2019,1,Lesionado,Internado,1
5345,2022,3,11,06:00 a 11:59,Mañana,7,Domingo,Guatemala,Santa Catarina Pinula,Ignorado,Hombre,26,25-29,25-29,25 - 29,Mayor,Bus urbano,Toyota,Gris,2022,2020-2029,1,Lesionado,Internado,1
5346,2022,3,11,06:00 a 11:59,Mañana,7,Domingo,Guatemala,Santa Catarina Pinula,Ignorado,Hombre,29,25-29,25-29,25 - 29,Mayor,Motocicleta,Bajaj,Rojo,2022,2020-2029,1,Lesionado,Internado,1
5347,2022,3,18,18:00 a 23:59,Noche,7,Domingo,Guatemala,Petapa,7,Hombre,35,35-39,35-39,35 - 39,Mayor,Motocicleta,Otros,Ignorado,Ignorado,Ignorado,1,Lesionado,Internado,1
5348,2022,3,9,06:00 a 11:59,Mañana,7,Domingo,Guatemala,Villa Canales,Ignorado,Hombre,60,60-64,60 y más,60 - 64,Mayor,Pick up,Ignorado,Corinto,Ignorado,Ignorado,2,Fallecido,No internado,2
5349,2022,3,18,18:00 a 23:59,Noche,7,Domingo,Guatemala,Petapa,7,Hombre,35,35-39,35-39,35 - 39,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,2,Lesionado,Internado,2
5350,2022,3,11,06:00 a 11:59,Mañana,7,Domingo,Chiquimula,Esquipulas,Ignorado,Hombre,22,20-24,20-24,20 - 24,Mayor,Motocicleta,Suzuki,Blanco,Ignorado,Ignorado,1,Fallecido,No internado,1
5351,2022,3,13,12:00 a 17:59,Tarde,7,Domingo,Zacapa,Zacapa,Ignorado,Hombre,28,25-29,25-29,25 - 29,Mayor,Motocicleta,Serpento,Negro,Ignorado,Ignorado,1,Lesionado,Internado,1
5352,2022,3,13,12:00 a 17:59,Tarde,7,Domingo,Zacapa,Zacapa,Ignorado,Hombre,22,20-24,20-24,20 - 24,Mayor,Motocicleta,Serpento,Negro,Ignorado,Ignorado,1,Lesionado,Internado,1
5353,2022,3,11,06:00 a 11:59,Mañana,7,Domingo,Escuintla,Escuintla,Ignorado,Mujer,38,35-39,35-39,35 - 39,Mayor,Pick up,Mitsubishi,Rojo,2022,2020-2029,1,Fallecido,No internado,1
5354,2022,3,11,06:00 a 11:59,Mañana,7,Domingo,Escuintla,Escuintla,Ignorado,Hombre,57,55-59,55-59,55 - 59,Mayor,Camión,Hino,Blanco,2004,2000-2009,1,Lesionado,No internado,1
5355,2022,3,11,06:00 a 11:59,Mañana,7,Domingo,Escuintla,Escuintla,Ignorado,Mujer,23,20-24,20-24,20 - 24,Mayor,Pick up,Mitsubishi,Rojo,2022,2020-2029,1,Lesionado,No internado,1
5356,2022,3,11,06:00 a 11:59,Mañana,7,Domingo,Escuintla,Escuintla,Ignorado,Mujer,35,35-39,35-39,35 - 39,Mayor,Camioneta,Kia,Café,2011,2010-2019,1,Lesionado,No internado,1
5357,2022,3,11,06:00 a 11:59,Mañana,7,Domingo,Escuintla,Escuintla,Ignorado,Hombre,35,35-39,35-39,35 - 39,Mayor,Camioneta,Kia,Verde,2000,2000-2009,1,Lesionado,No internado,1
5358,2022,3,11,06:00 a 11:59,Mañana,7,Domingo,Escuintla,Escuintla,Ignorado,Mujer,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Camioneta,Kia,Verde,2000,2000-2009,1,Lesionado,No internado,1
5359,2022,3,11,06:00 a 11:59,Mañana,7,Domingo,Escuintla,Escuintla,Ignorado,Hombre,41,40-44,40-44,40 - 44,Mayor,Camioneta,Kia,Café,2011,2010-2019,1,Lesionado,Internado,1
5360,2022,3,20,18:00 a 23:59,Noche,7,Domingo,Santa Rosa,Santa Rosa de Lima,Ignorado,Hombre,32,30-34,30-34,30 - 34,Mayor,Motocicleta,Honda,Rojo,Ignorado,Ignorado,1,Lesionado,Internado,1
5361,2022,3,9,06:00 a 11:59,Mañana,7,Domingo,Suchitepéquez,Río Bravo,Ignorado,Mujer,22,20-24,20-24,20 - 24,Mayor,Camioneta,Land Rover,Verde,2000,2000-2009,3,Fallecido,No internado,3
5362,2022,3,2,00:00 a 05:59,Mañana,7,Domingo,Retalhuleu,Retalhuleu,Ignorado,Hombre,35,35-39,35-39,35 - 39,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,2,Lesionado,Internado,2
5363,2022,3,2,00:00 a 05:59,Mañana,7,Domingo,Retalhuleu,Retalhuleu,7,Hombre,25,25-29,25-29,25 - 29,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,6,Fallecido,No internado,6
5364,2022,3,1,00:00 a 05:59,Mañana,7,Domingo,Quetzaltenango,Quetzaltenango,Ignorado,Hombre,29,25-29,25-29,25 - 29,Mayor,Motocicleta,Honda,Gris,Ignorado,Ignorado,1,Fallecido,No internado,1
5365,2022,3,1,00:00 a 05:59,Mañana,7,Domingo,Quetzaltenango,Quetzaltenango,Ignorado,Mujer,18,15-19,15-19,15 - 19,Mayor,Motocicleta,Honda,Gris,Ignorado,Ignorado,1,Fallecido,No internado,1
5366,2022,3,18,18:00 a 23:59,Noche,7,Domingo,Huehuetenango,San Ildefonso Ixtahuacán,Ignorado,Hombre,28,25-29,25-29,25 - 29,Mayor,Cuatrimoto,Ignorado,Ignorado,Ignorado,Ignorado,1,Lesionado,Internado,1
5367,2022,3,18,18:00 a 23:59,Noche,7,Domingo,Huehuetenango,San Ildefonso Ixtahuacán,Ignorado,Hombre,18,15-19,15-19,15 - 19,Mayor,Cuatrimoto,Ignorado,Ignorado,Ignorado,Ignorado,1,Lesionado,Internado,1
5368,2022,3,9,06:00 a 11:59,Mañana,7,Domingo,Alta Verapaz,Cobán,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Nissan,Azul,2009,2000-2009,1,Lesionado,Internado,1
5369,2022,3,9,06:00 a 11:59,Mañana,7,Domingo,Alta Verapaz,Cobán,Ignorado,Hombre,54,50-54,50-54,50 - 54,Mayor,Automóvil,Nissan,Azul,2009,2000-2009,1,Lesionado,Internado,1
5370,2022,3,9,06:00 a 11:59,Mañana,7,Domingo,Alta Verapaz,Cobán,Ignorado,Hombre,21,20-24,20-24,20 - 24,Mayor,Automóvil,Nissan,Azul,2009,2000-2009,1,Lesionado,Internado,1
5371,2022,4,11,06:00 a 11:59,Mañana,7,Lunes,Guatemala,Guatemala,9,Hombre,30,30-34,30-34,30 - 34,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,1,Lesionado,Internado,1
5372,2022,4,Ignorada,Ignorada,Ignorada,7,Lunes,Guatemala,Guatemala,6,Hombre,78,75-79,60 y más,75 - 79,Mayor,Bicicleta,Ignorado,Ignorado,Ignorado,Ignorado,1,Lesionado,Internado,1
5373,2022,4,Ignorada,Ignorada,Ignorada,7,Lunes,Guatemala,Guatemala,18,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,1,Lesionado,Internado,1
5374,2022,4,1,00:00 a 05:59,Mañana,7,Lunes,Guatemala,Guatemala,7,Hombre,27,25-29,25-29,25 - 29,Mayor,Automóvil,Honda,Negro,2008,2000-2009,1,Lesionado,Internado,1
5375,2022,4,0,00:00 a 05:59,Mañana,7,Lunes,Guatemala,Guatemala,7,Hombre,23,20-24,20-24,20 - 24,Mayor,Motocicleta,Hero Hunk,Gris,Ignorado,Ignorado,6,Fallecido,No internado,6
5376,2022,4,0,00:00 a 05:59,Mañana,7,Lunes,Guatemala,Guatemala,7,Mujer,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Hero Hunk,Gris,Ignorado,Ignorado,6,Fallecido,No internado,6
5377,2022,4,4,00:00 a 05:59,Mañana,7,Lunes,Guatemala,Petapa,7,Hombre,22,20-24,20-24,20 - 24,Mayor,Motocicleta,Bajaj,Rojo,2021,2020-2029,6,Fallecido,No internado,6
5378,2022,4,13,12:00 a 17:59,Tarde,7,Lunes,Guatemala,Mixco,11,Hombre,18,15-19,15-19,15 - 19,Mayor,Motocicleta,TVS Apache,Gris,Ignorado,Ignorado,1,Lesionado,Internado,1
5379,2022,4,13,12:00 a 17:59,Tarde,7,Lunes,Guatemala,Mixco,11,Hombre,17,15-19,15-19,15 - 19,Menor,Motocicleta,TVS Apache,Gris,Ignorado,Ignorado,1,Lesionado,Internado,1
5380,2022,4,15,12:00 a 17:59,Tarde,7,Lunes,Guatemala,San Juan Sacatepéquez,Ignorado,Hombre,22,20-24,20-24,20 - 24,Mayor,Motocicleta,Honda,Negro,Ignorado,Ignorado,1,Lesionado,Internado,1
5381,2022,4,15,12:00 a 17:59,Tarde,7,Lunes,Escuintla,Nueva Concepción,Ignorado,Hombre,61,60-64,60 y más,60 - 64,Mayor,Motocicleta,Hero Hunk,Ignorado,Ignorado,Ignorado,1,Fallecido,No internado,1
5382,2022,4,18,18:00 a 23:59,Noche,7,Lunes,Petén,Poptún,1,Mujer,27,25-29,25-29,25 - 29,Mayor,Pick up,Isuzu,Negro,Ignorado,Ignorado,1,Lesionado,Internado,1
5383,2022,4,18,18:00 a 23:59,Noche,7,Lunes,Petén,Poptún,1,Mujer,2,Menor de 15,Menor de 15,0 - 4,Menor,Pick up,Isuzu,Negro,Ignorado,Ignorado,1,Lesionado,Internado,1
5384,2022,4,18,18:00 a 23:59,Noche,7,Lunes,Petén,Poptún,1,Hombre,34,30-34,30-34,30 - 34,Mayor,Motocicleta,Yamaha,Blanco,Ignorado,Ignorado,1,Fallecido,No internado,1
5385,2022,4,21,18:00 a 23:59,Noche,7,Lunes,Chimaltenango,Tecpán Guatemala,Ignorado,Hombre,33,30-34,30-34,30 - 34,Mayor,Motocicleta,Bajaj,Rojo,2020,2020-2029,6,Lesionado,Internado,6
5386,2022,4,23,18:00 a 23:59,Noche,7,Lunes,Sacatepéquez,San Bartolomé Milpas Altas,Ignorado,Hombre,21,20-24,20-24,20 - 24,Mayor,Automóvil,Ignorado,Blanco,Ignorado,Ignorado,1,Lesionado,Internado,1
5387,2022,4,16,12:00 a 17:59,Tarde,7,Lunes,Sacatepéquez,Ciudad Vieja,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Serpento,Anaranjado,Ignorado,Ignorado,1,Lesionado,Internado,1
5388,2022,4,16,12:00 a 17:59,Tarde,7,Lunes,Sacatepéquez,Ciudad Vieja,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Bajaj,Rojo,Ignorado,Ignorado,1,Lesionado,Internado,1
5389,2022,5,2,00:00 a 05:59,Mañana,7,Martes,Guatemala,Guatemala,1,Hombre,27,25-29,25-29,25 - 29,Mayor,Motocicleta,Bajaj,Blanco,2021,2020-2029,1,Lesionado,Internado,1
5390,2022,5,0,00:00 a 05:59,Mañana,7,Martes,Guatemala,Guatemala,18,Hombre,20,20-24,20-24,20 - 24,Mayor,Automóvil,Honda,Gris,2010,2010-2019,2,Lesionado,Internado,2
5391,2022,5,0,00:00 a 05:59,Mañana,7,Martes,Guatemala,Guatemala,18,Hombre,20,20-24,20-24,20 - 24,Mayor,Automóvil,Honda,Gris,2010,2010-2019,2,Lesionado,Internado,2
5392,2022,5,3,00:00 a 05:59,Mañana,7,Martes,Guatemala,Villa Nueva,3,Hombre,20,20-24,20-24,20 - 24,Mayor,Motocicleta,Bajaj,Blanco,Ignorado,Ignorado,6,Lesionado,Internado,6
5393,2022,5,7,06:00 a 11:59,Mañana,7,Martes,Guatemala,Villa Nueva,5,Hombre,26,25-29,25-29,25 - 29,Mayor,Motocicleta,Ignorado,Azul,Ignorado,Ignorado,1,Lesionado,Internado,1
5394,2022,5,1,00:00 a 05:59,Mañana,7,Martes,Guatemala,Villa Nueva,Ignorado,Hombre,25,25-29,25-29,25 - 29,Mayor,Automóvil,Hyundai,Gris,Ignorado,Ignorado,2,Fallecido,No internado,2
5395,2022,5,14,12:00 a 17:59,Tarde,7,Martes,Guatemala,Mixco,8,Hombre,20,20-24,20-24,20 - 24,Mayor,Motocicleta,Italika,Negro,Ignorado,Ignorado,1,Lesionado,Internado,1
5396,2022,5,14,12:00 a 17:59,Tarde,7,Martes,Zacapa,Gualán,Ignorado,Hombre,67,65-69,60 y más,65 - 69,Mayor,Moto taxi,Ignorado,Rojo,2021,2020-2029,1,Lesionado,Internado,1
5397,2022,5,14,12:00 a 17:59,Tarde,7,Martes,Zacapa,Gualán,Ignorado,Hombre,27,25-29,25-29,25 - 29,Mayor,Moto taxi,Ignorado,Rojo,2021,2020-2029,1,Lesionado,Internado,1
5398,2022,5,7,06:00 a 11:59,Mañana,7,Martes,Retalhuleu,Retalhuleu,6,Hombre,17,15-19,15-19,15 - 19,Menor,Motocicleta,Freedom,Negro,Ignorado,Ignorado,1,Lesionado,Internado,1
5399,2022,5,6,06:00 a 11:59,Mañana,7,Martes,Quetzaltenango,Zunil,Ignorado,Hombre,60,60-64,60 y más,60 - 64,Mayor,Bus urbano,Chevrolet,Verde,1984,1980-1989,1,Lesionado,Internado,1
5400,2022,5,6,06:00 a 11:59,Mañana,7,Martes,Quetzaltenango,Zunil,Ignorado,Hombre,21,20-24,20-24,20 - 24,Mayor,Bus urbano,Chevrolet,Verde,1984,1980-1989,1,Lesionado,Internado,1
5401,2022,5,6,06:00 a 11:59,Mañana,7,Martes,Quetzaltenango,Zunil,Ignorado,Mujer,54,50-54,50-54,50 - 54,Mayor,Bus urbano,Chevrolet,Verde,1984,1980-1989,1,Lesionado,Internado,1
5402,2022,5,6,06:00 a 11:59,Mañana,7,Martes,Quetzaltenango,Zunil,Ignorado,Mujer,15,15-19,15-19,15 - 19,Menor,Bus urbano,Chevrolet,Verde,1984,1980-1989,1,Lesionado,Internado,1
5403,2022,5,18,18:00 a 23:59,Noche,7,Martes,Totonicapán,San Cristóbal Totonicapán,Ignorado,Hombre,47,45-49,45-49,45 - 49,Mayor,Camión,Kia,Azul,2011,2010-2019,1,Lesionado,Internado,1
5404,2022,5,18,18:00 a 23:59,Noche,7,Martes,Totonicapán,San Cristóbal Totonicapán,Ignorado,Hombre,49,45-49,45-49,45 - 49,Mayor,Camión,Kia,Azul,2011,2010-2019,1,Lesionado,Internado,1
5405,2022,5,19,18:00 a 23:59,Noche,7,Martes,Sololá,Santa Catarina Palopó,Ignorado,Hombre,14,Menor de 15,Menor de 15,10 - 14,Menor,Cuatrimoto,Ignorado,Ignorado,Ignorado,Ignorado,1,Lesionado,Internado,1
5406,2022,5,19,18:00 a 23:59,Noche,7,Martes,Sololá,Santa Catarina Palopó,Ignorado,Hombre,19,15-19,15-19,15 - 19,Mayor,Cuatrimoto,Ignorado,Ignorado,Ignorado,Ignorado,1,Lesionado,Internado,1
5407,2022,5,23,18:00 a 23:59,Noche,7,Martes,Sololá,Santa Lucía Utatlán,Ignorado,Mujer,14,Menor de 15,Menor de 15,10 - 14,Menor,Camioneta,Toyota,Ignorado,Ignorado,Ignorado,1,Lesionado,Internado,1
5408,2022,5,15,12:00 a 17:59,Tarde,7,Martes,Chimaltenango,Zaragoza,Ignorado,Hombre,50,50-54,50-54,50 - 54,Mayor,Motocicleta,Suzuki,Rojo,Ignorado,Ignorado,2,Lesionado,Internado,2
5409,2022,5,0,00:00 a 05:59,Mañana,7,Martes,Sacatepéquez,Ciudad Vieja,Ignorado,Hombre,29,25-29,25-29,25 - 29,Mayor,Motocicleta,Italika,Amarillo,Ignorado,Ignorado,6,Fallecido,No internado,6
5410,2022,6,3,00:00 a 05:59,Mañana,7,Miercoles,Guatemala,Guatemala,9,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,TVS Apache,Rojo,Ignorado,Ignorado,6,Fallecido,No internado,6
5411,2022,6,0,00:00 a 05:59,Mañana,7,Miercoles,Guatemala,Villa Nueva,12,Hombre,26,25-29,25-29,25 - 29,Mayor,Motocicleta,Benelli,Blanco,Ignorado,Ignorado,6,Lesionado,Internado,6
5412,2022,6,0,00:00 a 05:59,Mañana,7,Miercoles,Guatemala,Guatemala,7,Hombre,19,15-19,15-19,15 - 19,Mayor,Pick up,Mitsubishi,Ignorado,1999,1990-1999,2,Lesionado,Internado,2
5413,2022,6,0,00:00 a 05:59,Mañana,7,Miercoles,Guatemala,Guatemala,7,Hombre,19,15-19,15-19,15 - 19,Mayor,Pick up,Mitsubishi,Ignorado,1999,1990-1999,2,Lesionado,Internado,2
5414,2022,6,0,00:00 a 05:59,Mañana,7,Miercoles,Guatemala,Guatemala,7,Hombre,17,15-19,15-19,15 - 19,Menor,Pick up,Mitsubishi,Ignorado,1999,1990-1999,2,Lesionado,Internado,2
5415,2022,6,0,00:00 a 05:59,Mañana,7,Miercoles,Guatemala,Guatemala,7,Hombre,20,20-24,20-24,20 - 24,Mayor,Pick up,Mitsubishi,Ignorado,1999,1990-1999,2,Lesionado,Internado,2
5416,2022,6,8,06:00 a 11:59,Mañana,7,Miercoles,Escuintla,San José,Ignorado,Hombre,35,35-39,35-39,35 - 39,Mayor,Motocicleta,Haojue,Azul,2019,2010-2019,1,Lesionado,Internado,1
5417,2022,6,17,12:00 a 17:59,Tarde,7,Miercoles,Santa Rosa,Chiquimulilla,Ignorado,Hombre,35,35-39,35-39,35 - 39,Mayor,Motocicleta,Bajaj,Gris,2021,2020-2029,1,Lesionado,Internado,1
5418,2022,6,17,12:00 a 17:59,Tarde,7,Miercoles,Santa Rosa,Chiquimulilla,Ignorado,Hombre,20,20-24,20-24,20 - 24,Mayor,Motocicleta,Hero Hunk,Gris,2022,2020-2029,1,Lesionado,Internado,1
5419,2022,6,21,18:00 a 23:59,Noche,7,Miercoles,Quetzaltenango,Quetzaltenango,1,Hombre,28,25-29,25-29,25 - 29,Mayor,Bus urbano,Ignorado,Ignorado,Ignorado,Ignorado,1,Lesionado,Internado,1
5420,2022,6,21,18:00 a 23:59,Noche,7,Miercoles,Totonicapán,Totonicapán,Ignorado,Hombre,44,40-44,40-44,40 - 44,Mayor,Motocicleta,Suzuki,Ignorado,Ignorado,Ignorado,6,Fallecido,No internado,6
5421,2022,6,17,12:00 a 17:59,Tarde,7,Miercoles,Baja Verapaz,San Miguel Chicaj,Ignorado,Hombre,28,25-29,25-29,25 - 29,Mayor,Motocicleta,Suzuki,Negro,2020,2020-2029,1,Lesionado,Internado,1
5422,2022,6,17,12:00 a 17:59,Tarde,7,Miercoles,Baja Verapaz,San Miguel Chicaj,Ignorado,Mujer,23,20-24,20-24,20 - 24,Mayor,Motocicleta,Suzuki,Gris,2017,2010-2019,1,Lesionado,Internado,1
5423,2022,6,11,06:00 a 11:59,Mañana,7,Miercoles,Sololá,Nahualá,Ignorado,Hombre,45,45-49,45-49,45 - 49,Mayor,Pick up,Mazda,Blanco,Ignorado,Ignorado,1,Fallecido,No internado,1
5424,2022,6,14,12:00 a 17:59,Tarde,7,Miercoles,Sololá,Panajachel,Ignorado,Hombre,17,15-19,15-19,15 - 19,Menor,Motocicleta,Freedom,Blanco,2018,2010-2019,1,Lesionado,Internado,1
5425,2022,6,14,12:00 a 17:59,Tarde,7,Miercoles,Sololá,Panajachel,Ignorado,Hombre,14,Menor de 15,Menor de 15,10 - 14,Menor,Motocicleta,Yamaha,Ignorado,2021,2020-2029,1,Lesionado,Internado,1
5426,2022,6,0,00:00 a 05:59,Mañana,7,Miercoles,Sacatepéquez,Antigua Guatemala,Ignorado,Hombre,23,20-24,20-24,20 - 24,Mayor,Motocicleta,Ignorado,Amarillo,Ignorado,Ignorado,1,Lesionado,Internado,1
